temples_min_dist_m,other_min_dist_m,alcohol,beer,breakfast,cash_only,casual,category,city,coffee,delivery,dine_in,dinner,family_friendly,lat,lng,lunch,main_category,name,permanentlyClosed,place_id,rank,rating,rating.1,reviews_count,reviewsDistribution_oneStar,reviewsDistribution_twoStar,reviewsDistribution_threeStar,reviewsDistribution_fourStar,reviewsDistribution_fiveStar,takeout,temporarilyClosed,title,tourists,vegetarian,weekly_hours,wheelchair_accessible_entrance,wifi,banks_count_1km,banks_weight_1km,banks_category_weight,education_count_1km,education_weight_1km,education_category_weight,health_count_1km,health_weight_1km,health_category_weight,temples_count_1km,temples_weight_1km,temples_category_weight,other_count_1km,other_weight_1km,other_category_weight,poi_composite_score
69.67607018,43.57622084,0,0,0,0,1,Coffee shop,Bhaktapur,1,0,1,0,0,27.671192,85.4207331,0,Coffee shop,Drip Cafe,0,ChIJdwnILQAb6zkR9zC48g8WWMg,6,5,4.3,4,0,0,1,2,1,1,0,Drip Cafe,0,0,94.5,0,0,35,89.4,1,97,165.5,0.8,101,262.4,0.9,117,401.7,0.6,79,187.7,0.5,2.415691112
21.13633682,22.89485027,0,0,0,0,0,Restaurant,Nyatapola,0,0,0,0,0,27.6716687,85.4293462,0,Restaurant,Hotel Empire & Rooftop Restaurant,0,ChIJEzE6_cAb6zkR1eFJ1T6DCU0,49,4.1,5,4,0,0,0,1,3,0,0,Hotel Empire & Rooftop Restaurant,0,0,77,0,1,49,144.5,1,138,192.5,0.8,137,362.6,0.9,229,798.9,0.6,104,273.7,0.5,3.526963035
13.72724003,0,1,1,1,0,1,Restaurant,Bhaktapur,0,0,1,1,0,27.6784335,85.471726,1,Restaurant,Restaurant,0,ChIJFVpypuMF6zkRpfE_Fz6dLCk,1,0,4.3,4,0,0,1,2,1,1,0,Restaurant,0,0,84,0,0,1,4,1,1,0,0.8,0,0,0.9,14,21.7,0.6,0,0,0.5,0.039433712
56.13682955,106.7298381,0,0,0,0,0,Coffee shop,Bhaktapur,1,0,0,0,0,27.67344,85.4041116,0,Coffee shop,MOMO CAFE,0,ChIJhSPHRwAb6zkRQwFQ_LvAUd4,6,0,5,4,0,0,0,1,3,0,0,MOMO CAFE,0,0,70,0,0,15,44.3,1,42,81.6,0.8,42,109.1,0.9,13,42.7,0.6,24,68.2,0.5,0.984809247
160.9542128,122.228457,0,0,0,0,1,Coffee shop,Suryabinayak,1,0,1,0,0,27.6680311,85.4067485,0,Coffee shop,chiâs sweet home,0,ChIJjbPGUwAb6zkR0Q26Vn-uW1U,14,0,4.3,4,0,0,1,2,1,0,0,chiâs sweet home,0,0,77,0,0,7,15.4,1,46,86.6,0.8,37,91.7,0.9,11,33.2,0.6,21,53.9,0.5,0.763179381
59.26725533,471.2700061,0,0,0,0,0,Restaurant,Mahamanjushree Nagarkot,0,0,0,0,0,27.6686628,85.4666982,0,Restaurant,S &S Fast Food,0,ChIJk-0SQxsF6zkR3bwvO3bSj5I,24,0,5,4,0,0,0,1,3,0,1,S &S Fast Food,0,0,105,0,0,0,0,1,1,0,0.8,2,9.3,0.9,5,13.3,0.6,1,0,0.5,0.031956627
26.52388869,41.91745704,0,0,0,0,0,Restaurant,Bhaktapur,0,0,0,0,0,27.6721267,85.4273216,0,Restaurant,khwapa chhen Guest House and Restaurant,0,ChIJkTceiq8a6zkRSq1ETM8us2Y,58,3.9,4,4,0,0,1,2,1,0,0,khwapa chhen Guest House and Restaurant,0,0,63,0,1,41,118.9,1,132,175.2,0.8,116,304.1,0.9,220,769.4,0.6,94,241.7,0.5,3.094198642
100.1336953,161.1848185,0,0,0,0,0,Coffee shop,Bhaktapur,1,0,0,0,0,27.6767411,85.4428571,0,Coffee shop,Friendship cofee shop,0,ChIJLeyQEwAF6zkRaE3N3QoCIqo,4,0,5,4,0,0,0,1,3,0,0,Friendship cofee shop,0,0,105,0,0,15,50.5,1,48,80.5,0.8,54,146.4,0.9,72,228.7,0.6,32,99.6,0.5,1.299711441
85.18768915,504.0533825,0,0,0,0,1,Restaurant,Madhyapur Thimi,0,0,1,0,0,27.6890136,85.3801206,0,Restaurant,Dhuncho Street Food Khaja Ghar,0,ChIJlSLw-n4b6zkR9gfyEE9PICo,8,3.3,3.5,4,0,0,2,2,0,1,0,Dhuncho Street Food Khaja Ghar,0,0,105,0,0,14,48,1,1,0,0.8,2,2.1,0.9,35,122.4,0.6,16,49.1,0.5,0.461861407
530.6956281,194.3455304,1,1,1,0,1,Cafe,Changunarayan,1,0,1,0,0,27.687648,85.4526503,1,Cafe,Pratik's Cafe,0,ChIJLT5ktjgF6zkRBpRoBjXD5iA,15,3.2,5,4,0,0,0,1,3,1,0,Pratik's Cafe,0,0,84,0,0,0,0,1,7,0,0.8,1,0,0.9,7,9.6,0.6,13,32.5,0.5,0.064837362
41.5946809,164.8429548,0,0,1,0,1,Cafe,Madhyapur Thimi,1,0,1,0,0,27.6849654,85.3839594,1,Cafe,Sushila Kirana and Cafe,0,ChIJlXP_j0Ia6zkRWyWKjuodM-A,27,3.3,4.5,4,0,0,0,2,2,1,0,Sushila Kirana and Cafe,0,0,84,0,0,16,51,1,1,0,0.8,3,6.8,0.9,103,346.4,0.6,22,60.6,0.5,0.678586138
553.9356832,480.4691683,0,0,1,0,1,Restaurant,Suryabinayak,0,0,1,0,0,27.6480052,85.4499348,1,Restaurant,Fast Food,0,ChIJmbFakScP6zkRVbGJlwxyaZ8,18,0,4.5,4,0,0,0,2,2,1,0,Fast Food,0,0,70,0,0,1,5,1,3,0,0.8,1,0,0.9,9,20.8,0.6,5,10,0.5,0.062289915
3.111328157,43.27069144,0,0,0,0,1,Fast food restaurant,Bhaktapur,0,1,1,0,0,27.671336,85.4300794,0,Fast food restaurant,Everest MoMo,0,ChIJNQ9kcK8a6zkRi8S8TJgCK6c,6,3.8,5,4,0,0,0,1,3,1,0,Everest MoMo,0,0,66.5,0,0,54,164.5,1,140,205.8,0.8,141,377.1,0.9,229,799.9,0.6,104,273.7,0.5,3.729575788
219.1942663,104.2758357,0,0,0,0,1,Restaurant,Suryabinayak,0,0,1,0,0,27.6621394,85.4261398,0,Restaurant,ASALfood and beverage,0,ChIJNVzeFHsR6zkRwFrRsqSJT0U,11,4.5,4.3,4,0,0,1,2,1,0,0,ASALfood and beverage,0,0,70,0,0,27,66.4,1,79,125.6,0.8,58,167.7,0.9,65,213.5,0.6,22,55.2,0.5,1.52737569
298.5820148,391.4798145,0,0,0,0,0,Restaurant,Suryabinayak,0,0,0,0,0,27.6609597,85.4481456,0,Restaurant,Blunch Resort,0,ChIJpfzrfysP6zkRZqEXKRgu_Rg,18,4.3,4.3,4,0,0,1,2,1,0,0,Blunch Resort,0,0,77,0,0,1,3,1,5,5,0.8,2,10,0.9,8,16.7,0.6,8,13.1,0.5,0.096212125
63.54692028,56.95773349,0,0,0,0,0,Coffee shop,Kathmandu,1,0,0,0,0,27.6943257,85.3773779,0,Coffee shop,Aroj Home,0,ChIJQe4-BwAb6zkRUjfjJ9AsXzc,9,5,4.3,4,0,0,1,2,1,0,0,Aroj Home,0,0,91,0,0,8,34.2,1,0,0,0.8,1,5,0.9,25,62.7,0.6,14,42.8,0.5,0.332860905
100.7547663,71.79073834,0,0,0,0,0,Tea store,Bhaktapur,0,1,1,0,0,27.6769293,85.4377586,0,Tea store,Chiya Sangai: Best Tea Shop in Bhaktapur,0,ChIJR1qP4JAF6zkR4AlmauLOCG4,3,5,5,4,0,0,0,1,3,1,0,Chiya Sangai: Best Tea Shop in Bhaktapur,0,0,112,1,1,26,84.7,1,68,115.6,0.8,74,188.2,0.9,137,465.5,0.6,49,146.4,0.5,1.993575259
149.0663729,95.83552907,0,0,0,0,1,Hamburger restaurant,Suryabinayak,0,0,1,0,0,27.6668246,85.425633,0,Hamburger restaurant,Surybanyak,0,ChIJRdReWQAb6zkRpRT629epokY,49,0,5,4,0,0,0,1,3,1,0,Surybanyak,0,0,77,0,0,39,106.9,1,116,173.8,0.8,115,293.2,0.9,172,586.5,0.6,77,192,0.5,2.768266671
49.56828506,42.70518998,0,0,1,0,1,Cafe,Madhyapur Thimi,1,0,1,0,0,27.6837529,85.3856951,1,Cafe,Mamaj cafe (Sukute Beach Contact),0,ChIJrzEM81kb6zkRb2KNrHnGczY,7,4.3,5,4,0,0,0,1,3,1,0,Mamaj cafe (Sukute Beach Contact),0,0,98,0,0,16,51,1,1,0,0.8,5,14.8,0.9,116,398.4,0.6,24,69.2,0.5,0.751718311
92.33825127,119.798705,0,0,0,0,1,Coffee shop,Bhaktapur,1,0,1,0,0,27.6701657,85.4254489,0,Coffee shop,Sunil tea shop,0,ChIJuVxGpaUa6zkR50onC3mLlQ8,19,3.9,3.5,4,0,0,2,2,0,1,0,Sunil tea shop,0,0,112,0,0,43,118.9,1,124,176.7,0.8,118,302.3,0.9,186,647.3,0.6,96,237.6,0.5,2.99701751
146.8325073,88.41075863,0,0,0,0,1,Ice cream shop,Bhaktapur,1,1,1,0,0,27.6667617,85.4256602,0,Ice cream shop,Hada Ice Cream,0,ChIJUxfIa6Ya6zkReOAJVaNC_HA,9,4,5,4,0,0,0,1,3,1,0,Hada Ice Cream,0,0,84,1,0,39,106.9,1,115,173.8,0.8,115,293.2,0.9,170,582.6,0.6,77,192,0.5,2.765344593
31.35537914,172.8137461,0,0,0,0,0,Wholesale bakery,Madhyapur Thimi,0,1,0,0,0,27.6742791,85.3720911,0,Wholesale bakery,Parichaya Bakery à¤ªà¤°à¤¿à¤à¤¯ à¤¬à¥à¤à¤°à¥,0,ChIJVz5ITxIa6zkRjsVJuc7pV-I,13,4.5,4.3,4,0,0,1,2,1,0,0,Parichaya Bakery à¤ªà¤°à¤¿à¤à¤¯ à¤¬à¥à¤à¤°à¥,0,0,105,1,0,25,80.2,1,1,4.6,0.8,4,18.9,0.9,27,83.1,0.6,23,64.9,0.5,0.704606677
331.9882233,401.92657,0,0,0,0,1,Restaurant,Bhaktapur,0,0,1,0,0,27.6732467,85.4492083,0,Restaurant,Ram caafe,0,ChIJY2tUCwAF6zkRupqiDp2OffY,27,0,5,4,0,0,0,1,3,0,0,Ram caafe,0,0,77,0,0,3,11.4,1,15,32,0.8,19,44.2,0.9,13,24.8,0.6,14,30.8,0.5,0.368171182
79.54232773,233.0947357,1,1,1,0,1,Restaurant,Bhaktapur,1,0,1,0,0,27.6664092,85.4205994,1,Restaurant,Hypnotize restro,0,ChIJYeKie1Qb6zkRVL8_KwFOsbE,58,0,3,4,0,1,2,1,0,1,0,Hypnotize restro,0,0,91,0,0,31,77.4,1,95,157.9,0.8,93,249.1,0.9,88,290.8,0.6,49,128.5,0.5,2.09707893
459.0565069,136.1283915,0,0,0,0,0,Cafe,Suryabinayak,1,0,0,0,0,27.6664503,85.4040677,0,Cafe,bakhunchhe house,0,ChIJZesoniob6zkRUixvMsZjEfw,41,0,4.5,4,0,0,0,2,2,0,0,bakhunchhe house,0,0,84,0,0,6,15.4,1,38,68.5,0.8,30,71.3,0.9,6,19.8,0.6,20,52.2,0.5,0.631524974
63.72546767,152.1136995,1,1,1,0,1,Cafe,Bhaktapur,1,0,1,0,0,27.6660451,85.4225424,0,Cafe,TUSHARO CAFE,0,ChIJZSPQUcUb6zkRuzhDAfK7MF8,18,5,5,4,0,0,0,1,3,1,0,TUSHARO CAFE,0,0,168,0,0,35,88.7,1,102,156.3,0.8,95,253.1,0.9,122,419.5,0.6,66,156.7,0.5,2.31223365
373.7431028,380.8107984,0,0,0,0,0,Bakery,Bhaktapur,0,0,0,0,0,27.6691805,85.397613,0,Bakery,Newazone cake shop,0,ChIJ-zTBAUwb6zkR17fKs7KQ7RU,16,5,4.3,4,0,0,1,2,1,1,0,Newazone cake shop,0,0,91,0,0,8,21.8,1,17,31.9,0.8,19,51.8,0.9,9,35,0.6,18,49.6,0.5,0.486996519
1.993749748,98.03955797,1,1,0,0,1,Restaurant,Bhaktapur,1,0,1,1,0,27.6715225,85.4216812,1,Restaurant,Tryst Fast Food Restaurant,0,ChIJ-0XTZKMa6zkR6NQX_8UNDD4,10,3.5,5,3,0,0,0,1,2,1,0,Tryst Fast Food Restaurant,1,0,91,1,0,41,106.6,1,98,161.1,0.8,105,276.7,0.9,125,425,0.6,79,187.7,0.5,2.549512074
111.3231901,158.7528093,1,1,1,0,0,Fast food restaurant,Suryabinayak,0,0,1,0,0,27.6695565,85.4086816,1,Fast food restaurant,Maila Daiko Khaja Ghar,0,ChIJ1VV-D5sa6zkR3ulT24MNsEc,9,4.7,4.7,3,0,0,0,1,2,1,0,Maila Daiko Khaja Ghar,0,0,105,0,0,7,15.4,1,50,95.6,0.8,40,96.6,0.9,13,33.2,0.6,26,56.4,0.5,0.814185968
353.7152889,275.1628789,1,1,0,0,1,Bar,Bhaktapur,0,0,0,0,0,27.6709226,85.4138819,0,Bar,Ghorasaini Liquor & Fruits,0,ChIJ326UKT0b6zkRlTVzPlNEfnc,2,0,5,3,0,0,0,1,2,0,0,Ghorasaini Liquor & Fruits,0,0,120,0,0,12,33.1,1,64,123.9,0.8,66,158.3,0.9,26,59.7,0.6,36,82.3,0.5,1.238439563
77.16377203,248.2103564,1,1,0,0,1,Barbecue restaurant,Bhaktapur,0,1,1,0,0,27.6809911,85.397652,1,Barbecue restaurant,Sekuwa park,0,ChIJ52n16igb6zkRaPwxHAbG9k8,6,4.4,3.7,3,0,0,1,2,0,1,0,Sekuwa park,0,0,90,0,0,11,29.8,1,9,17.9,0.8,5,14.8,0.9,28,92.5,0.6,16,39.2,0.5,0.416066921
16.45639396,81.22004431,1,1,1,0,1,Coffee shop,Bhaktapur,1,0,1,0,0,27.67029,85.42765,1,Coffee shop,Amity Tea & Coffee Corner,0,ChIJ5TA_e68a6zkRgBcEQq8-Y6o,35,3.5,5,3,0,0,0,1,2,1,0,Amity Tea & Coffee Corner,0,0,105,0,0,47,138.5,1,128,171.9,0.8,122,312.9,0.9,216,759.4,0.6,92,240.5,0.5,3.206116338
79.62667815,30.2179604,0,0,0,0,0,Coffee shop,Bhaktapur,1,0,0,0,0,27.67039,85.421741,0,Coffee shop,UnderGround Cafe,0,ChIJ-5WkLwAb6zkRoVVDZ91PFMU,7,5,3.3,3,0,0,2,1,0,0,0,UnderGround Cafe,0,0,98,0,0,41,105.9,1,103,165.2,0.8,104,267.4,0.9,137,457.1,0.6,78,187.7,0.5,2.563453615
100.9736655,156.0732318,0,0,0,0,0,Internet cafe,Bhaktapur,0,0,0,0,0,27.6773638,85.443104,0,Internet cafe,Sandesh Computer,0,ChIJ69wCJgAF6zkRX2_rY6EGsKM,33,0,5,3,0,0,0,1,2,0,0,Sandesh Computer,0,0,84,0,0,15,50.5,1,46,76.5,0.8,52,137.7,0.9,67,205.8,0.6,27,81.6,0.5,1.214505527
70.04015321,157.5200657,0,0,0,0,1,Family restaurant,Bhaktapur,0,0,1,0,0,27.6697631,85.426554,0,Family restaurant,BARAHI AJIMA NEWARI KHAJA GHAR,0,ChIJ7zxlZQAb6zkRbD8U23NZR74,39,5,4.7,3,0,0,0,1,2,0,0,BARAHI AJIMA NEWARI KHAJA GHAR,0,0,105,0,0,44,123.9,1,127,176.7,0.8,121,308.2,0.9,204,709.6,0.6,95,246.3,0.5,3.102047204
19.69087897,145.5622826,0,0,0,1,1,Fast food restaurant,Madhyapur Thimi,0,0,1,0,0,27.683029,85.3875118,1,Fast food restaurant,S Kitchen Fast Food,0,ChIJ8UI6lGca6zkRb7QLY8AU7S4,18,3.7,3,3,0,1,1,1,0,1,0,S Kitchen Fast Food,0,0,77,0,0,16,51,1,3,9.6,0.8,5,14.8,0.9,126,429.8,0.6,24,65.2,0.5,0.805467855
293.3413713,361.4807109,0,0,0,0,0,Asian restaurant,Bhaktapur,0,0,0,0,0,27.6808625,85.4441406,0,Asian restaurant,Vintuna Khaja ghar,0,ChIJ8WH6MAAF6zkRFK6iYmVooeM,23,0,5,3,0,0,0,1,2,0,0,Vintuna Khaja ghar,0,0,84,0,0,12,43.4,1,28,45.6,0.8,46,127,0.9,19,57.2,0.6,21,63.2,0.5,0.883976834
304.0807559,45.92369146,1,1,0,0,1,Family restaurant,Changunarayan,0,1,1,0,0,27.6844567,85.4109168,1,Family restaurant,5I Restaurant,0,ChIJ9Q68TgAb6zkRBIoLAliNUdM,18,4.8,5,3,0,0,0,1,2,1,0,5I Restaurant,0,0,72,0,0,2,4.3,1,13,29.2,0.8,10,29.1,0.9,10,23.9,0.6,8,20.3,0.5,0.261146524
59.41841985,65.11927159,0,0,0,0,1,Fast food restaurant,Kageshwori Manohara,0,0,1,0,0,27.7000987,85.3835632,0,Fast food restaurant,Kalinchwok khaja ghar,0,ChIJA9-mcQAb6zkRwYXWX6ROh7s,2,5,4,3,0,0,1,1,1,1,0,Kalinchwok khaja ghar,0,0,70,0,0,3,13.3,1,0,0,0.8,1,5,0.9,14,32.6,0.6,18,38.9,0.5,0.182301888
154.0586898,194.3551421,0,0,0,0,1,Coffee shop,Suryabinayak,1,0,1,0,0,27.6720649,85.4063076,0,Coffee shop,My Cafe,0,ChIJaznebIMb6zkRRq0FxVRhbkw,10,0,4.7,3,0,0,0,1,2,1,0,My Cafe,0,0,91,0,0,13,34.5,1,47,91.6,0.8,42,109.1,0.9,13,37.7,0.6,23,55.9,0.5,0.941340759
421.1109907,264.3587944,0,0,0,0,0,Coffee store,Bhaktapur,0,0,0,0,0,27.6642212,85.4337559,0,Coffee store,K2 Coffee (Nepali Arabica Coffee Supplier),0,ChIJb33GOs0b6zkRkNmcffL6M1M,3,5,5,3,0,0,0,1,2,0,0,K2 Coffee (Nepali Arabica Coffee Supplier),0,0,70,0,0,33,100,1,81,133.2,0.8,63,186.6,0.9,126,438.7,0.6,30,86.3,0.5,2.020173957
76.2139542,150.8629651,0,0,0,0,1,Family restaurant,Madhyapur Thimi,0,0,1,0,0,27.6790358,85.3987492,0,Family restaurant,Momo Crave,0,ChIJdRAz2ngb6zkRYNQ9GwwkIc4,17,5,5,3,0,0,0,1,2,1,0,Momo Crave,0,0,105,0,0,11,28.9,1,19,46.3,0.8,16,41.9,0.9,21,67.2,0.6,18,44.9,0.5,0.576487949
27.38183034,58.84902558,0,0,1,0,1,Cafe,Madhyapur Thimi,1,0,1,0,0,27.6815247,85.386297,0,Cafe,Vintage Tea House,0,ChIJe8VP0VMb6zkR-GDMf0FxZ3I,2,4.6,2.3,3,0,2,1,0,0,1,0,Vintage Tea House,0,0,98,0,0,26,82,1,3,9.6,0.8,7,23.8,0.9,123,434.1,0.6,30,82.9,0.5,1.040971956
83.08334177,183.5325322,0,0,0,0,1,Coffee shop,Madhyapur Thimi,1,0,0,0,0,27.6782206,85.3945506,0,Coffee shop,Saila saili pasal,0,ChIJea34bAAb6zkR1UWTao3gb9M,6,5,5,3,0,0,0,1,2,0,0,Saila saili pasal,0,0,91,0,0,23,69.5,1,8,12.9,0.8,9,25.2,0.9,100,347.3,0.6,22,56.6,0.5,0.87300601
146.2011095,203.2840043,1,1,0,0,0,Pub,Madhyapur Thimi,0,0,0,0,0,27.6846682,85.3947168,0,Pub,Sudip,0,ChIJeUWoKwAb6zkRRiso4mUmYiU,4,0,5,3,0,0,0,1,2,0,0,Sudip,0,0,84,0,0,18,56.7,1,3,4.6,0.8,3,2.1,0.9,59,193.8,0.6,17,46,0.5,0.578146507
86.20899811,455.8917521,0,0,0,0,0,Restaurant,Bhaktapur,0,0,0,0,0,27.6752537,85.4481499,0,Restaurant,Pond Station Hotel,0,ChIJfdmTUiMF6zkRRj7J9dxXszI,30,0,4.3,3,0,0,0,2,1,0,0,Pond Station Hotel,0,0,84,0,0,6,23.3,1,24,35.9,0.8,32,79.3,0.9,15,33.6,0.6,16,34.7,0.5,0.548788349
157.0347559,43.92283641,0,0,1,0,0,Bakery,Kageshwori Manohara,1,1,1,0,0,27.6955474,85.373484,0,Bakery,Live Cake Studio and Bakery,0,ChIJGbx8kCQa6zkRyToFmLSTV6w,5,4.4,5,3,0,0,0,1,2,1,0,Live Cake Studio and Bakery,0,0,105,1,0,7,29.7,1,0,0,0.8,1,5,0.9,22,58.4,0.6,14,42.2,0.5,0.302503078
429.9107245,260.6249515,0,0,0,0,0,Coffee shop,Suryabinayak,1,0,0,0,0,27.665405,85.404719,0,Coffee shop,Rajan Khunju,0,ChIJgS_KAAAb6zkRNvo_CUeO8VQ,13,0,5,3,0,0,0,1,2,0,0,Rajan Khunju,0,0,98,0,0,6,15.4,1,36,60.5,0.8,27,63.4,0.9,6,19.8,0.6,17,42.9,0.5,0.565250579
159.2050872,42.59694668,0,0,0,0,1,Coffee shop,Kageshwori Manohara,1,0,1,0,0,27.6934632,85.3776179,0,Coffee shop,Tropical Bagaicha Marga,0,ChIJgSf5IwAb6zkR4_mJQCdG8yY,7,5,4,3,0,0,1,1,1,1,0,Tropical Bagaicha Marga,0,0,84,0,0,8,34.2,1,0,0,0.8,1,5,0.9,25,67.4,0.6,13,42.8,0.5,0.336382384
160.3625327,58.82659037,1,1,0,0,0,Pub,Madhyapur Thimi,0,0,0,0,0,27.6753687,85.3745365,0,Pub,Aafno chotu panipuri and dahipuri,0,ChIJgyEyHgAb6zkRU0OHeGyBr3o,11,5,4.3,3,0,0,0,2,1,0,0,Aafno chotu panipuri and dahipuri,0,0,84,0,0,23,71.7,1,1,4.6,0.8,3,14,0.9,30,95.9,0.6,24,70.3,0.5,0.66294117
102.6145122,212.0477879,0,0,0,0,1,Restaurant,Anantalingeshwar,0,0,1,0,0,27.6512599,85.4184038,1,Restaurant,The Guras Restaurant,0,ChIJi3MfZAAR6zkRAjwZzH3NkFc,16,5,4.3,3,0,0,0,2,1,0,0,The Guras Restaurant,0,0,77,0,0,0,0,1,3,4,0.8,1,0,0.9,19,66.7,0.6,9,24.1,0.5,0.108269756
81.74769541,407.5432087,0,0,0,0,1,Cafe,Madhyapur Thimi,1,0,1,0,0,27.685249,85.3780652,0,Cafe,Sneha's Cake Spot,0,ChIJIzDI6S4b6zkRo31DdY9_Jqw,31,0,4.3,3,0,0,0,2,1,1,0,Sneha's Cake Spot,0,0,91,0,0,10,39.8,1,1,0,0.8,2,2.1,0.9,58,185.5,0.6,20,59,0.5,0.479189857
49.30022475,265.9655525,0,0,0,1,1,Cafe,Bhaktapur,1,0,1,0,0,27.6732069,85.4381559,0,Cafe,Keshab Coffee Shop,0,ChIJJ22EsFIF6zkR3eyuRf_ruRg,12,3.9,5,3,0,0,0,1,2,0,0,Keshab Coffee Shop,0,0,77,1,0,33,111.6,1,84,124.5,0.8,85,219.6,0.9,183,651.4,0.6,63,179.5,0.5,2.456269294
15.23621761,52.85964004,0,0,0,0,0,Fast food restaurant,Bhaktapur,0,0,0,0,0,27.6723074,85.426568,0,Fast food restaurant,The waffle spot,0,ChIJJ8MkC90b6zkRZZbGDxNugkA,57,5,4.3,3,0,0,0,2,1,0,0,The waffle spot,0,0,70,0,0,41,118.9,1,127,174.9,0.8,115,299.3,0.9,213,753.6,0.6,96,241.7,0.5,3.0698438
2.621293957,2.503891808,0,0,0,0,1,Coffee shop,Bhaktapur,1,0,1,0,0,27.6709997,85.4298171,0,Coffee shop,Kopu burger cafe,0,ChIJJbwdWwAb6zkRHYJ20ITp1MA,16,5,4.7,3,0,0,0,1,2,0,0,Kopu burger cafe,0,0,63,0,0,52,157,1,138,197.5,0.8,142,376.6,0.9,227,794.9,0.6,104,273.7,0.5,3.648929785
27.7703617,79.27693991,0,0,0,1,1,Cafe,Bhaktapur,1,0,1,0,0,27.6742261,85.4095526,0,Cafe,Shrestha Coffee Shop,0,ChIJJQDwj5Aa6zkRq8VnTZTnRDs,5,3.4,5,3,0,0,0,1,2,0,0,Shrestha Coffee Shop,0,0,94.5,1,0,9,19.7,1,50,100.6,0.8,40,101.6,0.9,14,33.2,0.6,22,46.4,0.5,0.852622059
87.35934065,180.6767284,0,0,0,0,1,Cafe,Madhyapur Thimi,1,0,1,0,0,27.6801375,85.3982656,0,Cafe,Coffee shop,0,ChIJm0KeMWkb6zkRADyxTQ7F_EA,19,5,3.7,3,0,0,1,2,0,1,0,Coffee shop,0,0,87.5,0,0,12,29.8,1,14,30,0.8,13,28.7,0.9,27,86.4,0.6,18,45.9,0.5,0.503285249
271.0893515,359.4232648,1,1,1,0,1,Restaurant,Nalinchowk,1,0,1,1,0,27.6569466,85.455566,1,Restaurant,Jay Himalayan Family Resort Restro,0,ChIJm2bpgfMP6zkR_nQRSN7PQBw,7,3.9,5,3,0,0,0,1,2,1,0,Jay Himalayan Family Resort Restro,0,0,70,0,0,1,4,1,4,0,0.8,6,19,0.9,9,16.7,0.6,3,0,0.5,0.080616518
343.945498,291.3839553,0,0,0,0,1,Coffee shop,Suryabinayak,1,0,1,0,0,27.6590779,85.4283757,0,Coffee shop,Bamboo Cottage Darjeeling Height,0,ChIJMabaXAAR6zkRm5QIZnHC6lU,19,5,4,3,0,0,1,1,1,0,0,Bamboo Cottage Darjeeling Height,0,0,63,0,0,21,50.7,1,45,96.8,0.8,47,144.9,0.9,30,75,0.6,17,47.6,0.5,1.153294519
22.58728092,52.02570394,1,1,0,0,1,Restaurant,Madhyapur Thimi,1,1,1,1,0,27.6828082,85.3859495,1,Restaurant,"Madhyapur Thimi Burger House and Crunchy Fried Chicken,",0,ChIJmReAwbQb6zkRrHI8LWjFQ5s,2,3.8,4.7,3,0,0,0,1,2,1,0,"Madhyapur Thimi Burger House and Crunchy Fried Chicken,",0,0,86,1,0,16,51,1,1,0,0.8,6,19.8,0.9,119,410.9,0.6,25,73.2,0.5,0.780002097
0.011119493,0.011119493,0,0,0,0,1,Fast food restaurant,Bhaktapur,1,0,1,0,0,27.670994,85.4298429,1,Fast food restaurant,Gosain Hotel And Cafe,0,ChIJmZMoUwAb6zkRDv_Q25JGsRo,19,0,5,3,0,0,0,1,2,1,0,Gosain Hotel And Cafe,0,0,168,0,0,52,157,1,139,201.9,0.8,143,380.3,0.9,227,794.9,0.6,104,273.7,0.5,3.674783113
117.4867895,33.94896292,0,0,1,0,1,Fast food restaurant,Bhaktapur,0,0,1,0,0,27.6763359,85.4324363,1,Fast food restaurant,Mahakali Mo mo,0,ChIJo7bn0RQb6zkRV-xTsChksPk,115,0,4.3,3,0,0,0,2,1,1,0,Mahakali Mo mo,0,0,98,0,0,32,98.3,1,89,119.8,0.8,93,228.4,0.9,212,758.6,0.6,88,228,0.5,2.548094691
151.1564695,79.53288454,1,1,0,1,0,Bar,Anantalingeshwar,0,1,0,0,0,27.6665662,85.3886581,0,Bar,Shrestha Cold Store,0,ChIJOebUfXka6zkRMJlIuU7gAcg,17,4.1,5,3,0,0,0,1,2,1,0,Shrestha Cold Store,0,0,84,0,0,12,33.8,1,0,0,0.8,2,5,0.9,22,80.3,0.6,18,59.9,0.5,0.374060126
108.7827632,56.79666826,1,1,0,0,1,Family restaurant,Bhaktapur,0,0,1,1,0,27.6723271,85.424125,1,Family restaurant,Nasajwolan Newa kitchen & Continental Food,0,ChIJP-65hFob6zkRmKLrHDsKU2A,83,2.1,5,3,0,0,0,1,2,1,0,Nasajwolan Newa kitchen & Continental Food,0,0,77,0,0,41,113.9,1,115,172.3,0.8,107,278.8,0.9,157,561.3,0.6,88,218.4,0.5,2.796884465
19.75272744,101.7891269,0,0,0,0,0,Cafe,Bhaktapur,1,0,0,0,0,27.6718026,85.4305635,0,Cafe,Coffee Break,0,ChIJPZz8uN4b6zkRxyq5sRtRxkE,7,5,5,3,0,0,0,1,2,1,0,Coffee Break,0,0,84,0,0,55,172.5,1,137,197.5,0.8,141,376.1,0.9,229,795.9,0.6,104,278.8,0.5,3.747345466
