temples_min_dist_m,other_min_dist_m,alcohol,beer,breakfast,cash_only,casual,category,city,coffee,delivery,dine_in,dinner,family_friendly,lat,lng,lunch,main_category,name,permanentlyClosed,place_id,rank,rating,rating.1,reviews_count,reviewsDistribution_oneStar,reviewsDistribution_twoStar,reviewsDistribution_threeStar,reviewsDistribution_fourStar,reviewsDistribution_fiveStar,takeout,temporarilyClosed,title,tourists,vegetarian,weekly_hours,wheelchair_accessible_entrance,wifi,banks_count_1km,banks_weight_1km,banks_category_weight,education_count_1km,education_weight_1km,education_category_weight,health_count_1km,health_weight_1km,health_category_weight,temples_count_1km,temples_weight_1km,temples_category_weight,other_count_1km,other_weight_1km,other_category_weight,poi_composite_score,score_rating,score_rating.1,score_reviews_count,score_reviewsDistribution_oneStar,score_reviewsDistribution_twoStar,score_reviewsDistribution_threeStar,score_reviewsDistribution_fourStar,score_reviewsDistribution_fiveStar,score_takeout,score_temporarilyClosed,score_title,score_tourists,score_vegetarian,score_weekly_hours,score_wheelchair_accessible_entrance,score_wifi,score_banks_count_1km,score_banks_weight_1km,score_banks_category_weight,score_education_count_1km,score_education_weight_1km,score_education_category_weight,score_health_count_1km,score_health_weight_1km,score_health_category_weight,score_temples_count_1km,score_temples_weight_1km,score_temples_category_weight,score_other_count_1km,score_other_weight_1km,score_other_category_weight,score_poi_composite_score,raw_score,success_score,success_rank
239.3582647,144.8190176,0,0,1,0,0,Breakfast restaurant,Changunarayan,0,0,0,0,0,27.6883099,85.4126701,0,Breakfast restaurant,Gufa Cafe,0,ChIJn0twMgAb6zkR6NwTw8sGd8s,16,0,3.9,16,0,0,7,4,3.9,0,0,Gufa Cafe,0,0,105,0,0,1,2,1,11,19.3,0.8,10,25,0.9,9,20,0.6,6,26.8,0.5,0.208248566,0,0.725,0.753069809,1,0.3,0.022875817,0.010094637223974764,0.017080291970802918,0,2,0,0,0,0.29411764705882354,0,0,0.034439087,0.021304339,0.1,0.10042542797921489,0.056465882237359134,0.1,0.096364218,0.054809759938361124,0.1,0.042274575,0.022764965932201293,0.05,0.041643086404199364,0.029450673,0.05,0.083358434,6.105538649,22.315387121007802,1243
133.2742086,121.135157,0,0,0,0,1,Coffee shop,Bhaktapur,1,0,1,0,0,27.6669539,85.4363544,0,Coffee shop,Jagati hanumanghat Road,0,ChIJM9MghIob6zkRXzbVLm8vXdM,20,0,1,1,1,0,0,0,0,1,0,Jagati hanumanghat Road,0,0,70,0,0,32,99.3,1,80,133.8,0.8,58,153.4,0.9,176,634.8,0.6,41,116.8,0.5,2.140968348,0,0,0,0.9166666666666666,0.3,0,0,0,0.4,2,0,0,0,0.17973856209150327,0,0,0.1737243267222653,0.089361755,0.1,0.17759799432647883,0.091973371,0.1,0.16386399815403807,0.08477844,0.1,0.095032115,0.04826544,0.05,0.0799873,0.042240117807998606,0.05,0.8569939844452015,6.100224071682334,22.26944633411861,1244
196.595901,22.07390393,0,0,0,0,1,Coffee shop,Changunarayan,1,0,1,0,0,27.6992486,85.4115355,0,Coffee shop,Sweta Khaja Ghar,0,ChIJXTIYaAAb6zkRUJS7y2ZMc-0,10,0,4.2,27,0,1,8,3,4.2,0,0,Sweta Khaja Ghar,0,0,70,0,0,1,1,1,10,0,0.8,8,15,0.9,10,29.2,0.6,5,17.6,0.5,0.094358918,0,0.8,0.9286602590785803,1,0.28846153846153844,0.026143790849673203,0.007570978,0.018394160583941607,0,2,0,0,0,0.17973856209150327,0,0,0.034439087,0.013441541076882575,0.1,0.096908936,0,0.1,0.088299865,0.04664224,0.1,0.044024433512658744,0.025481634,0.05,0.038344214,0.025891170730405345,0.05,0.037770304,6.1002127130357255,22.269348146606006,1245
33.87799486,280.1952247,0,0,0,0,0,Tea store,Suryabinayak,0,0,0,0,0,27.6539565,85.4563212,0,Tea store,Pawan's Tea Shop,0,ChIJw96J_3MP6zkRCcq73ptPa7U,15,0,3.6,11,0,0,5,5,3.6,1,0,Pawan's Tea Shop,0,0,91,0,0,1,4,1,4,0,0.8,6,19,0.9,11,21,0.6,5,5,0.5,0.092706689,0,0.65,0.630503852,1,0.3,0.016339869281045753,0.012618296529968454,0.015766423357664233,0.4,2,0,0,0,0.24836601307189543,0,0,0.034439087,0.031210291864996176,0.1,0.06504409,0,0.1,0.078200292,0.050396102,0.1,0.045621929,0.023112812464048737,0.05,0.038344214,0.015870060222326465,0.05,0.037108944,6.092942276236307,22.206500332997663,1246
349.0033134,611.4980123,0,0,0,0,1,Fast food restaurant,Changunarayan,0,0,1,0,0,27.7132229,85.4127695,0,Fast food restaurant,Barudan fastfood chagunarayan,0,ChIJ1VhFfgAb6zkRn6NB9gRb_TU,6,0,4.5,13,0,0,2,3,4.5,1,0,Barudan fastfood chagunarayan,0,0,63,0,0,0,0,1,2,4,0.8,0,0,0.9,9,31.6,0.6,3,9.5,0.5,0.056075347,0,0.875,0.6847480738240714,1,0.3,0.006535948,0.007570978,0.019708029,0.4,2,0,0,0,0.1568627450980392,0,0,0,0,0.1,0.044399498581619706,0.03018591,0.1,0,0,0.1,0.042274575,0.026053429,0.05,0.029667133,0.020826717,0.05,0.022446027798388203,6.066279065163058,21.976015622661492,1247
155.2438258,102.0993143,0,0,0,0,0,Coffee shop,Bhaktapur,1,0,0,0,0,27.674848,85.4084642,0,Coffee shop,COFEE SHOP,0,ChIJuc4DPgAb6zkRA8xIpeC9RJ4,1,0,4.5,2,0,0,0,1,1,0,0,COFEE SHOP,0,0,63,0,0,8,19.7,1,50,100.6,0.8,41,106.6,0.9,14,38.4,0.6,23,50.9,0.5,0.876323153,0,0.875,0.14267948184283943,1,0.3,0,0.002523659,0.004379562,0,2,0,0,0,0.1568627450980392,0,0,0.10916932214362321,0.058760488021808756,0.1,0.15890145086121235,0.086670262,0.1,0.1502057297710867,0.07870335,0.1,0.049718759,0.027470040166161936,0.05,0.068011347,0.034980101,0.05,0.35077756812827565,6.054813865578476,21.876907034504598,1248
190.5811328,328.8159803,0,0,0,0,0,Bakery,Madhyapur Thimi,0,0,0,0,0,27.6772415,85.3682124,0,Bakery,Srijana home Bhaktapur,0,ChIJ_4eWDAAb6zkRa6y37Rwfmeo,11,0,3.7,13,1,0,3,7,3.7,0,0,Srijana home Bhaktapur,0,0,84,0,0,23,76.9,1,1,4.6,0.8,2,9.9,0.9,12,31.6,0.6,18,48.4,0.5,0.596353029,0,0.675,0.6847480738240714,0.9166666666666666,0.3,0.009803922,0.017665615,0.016204379562043795,0,2,0,0,0,0.22549019607843138,0,0,0.15790192134827047,0.084460615,0.1,0.028012965,0.032311453189381216,0.1,0.044149932286060733,0.040185278,0.1,0.047091482155983716,0.026053429,0.05,0.063011916,0.034542832985673934,0.05,0.23871018874991545,6.042010866220249,21.766234108036425,1249
56.29758095,84.58490871,0,0,0,0,0,Coffee shop,Kageshwori Manohara,1,0,0,0,0,27.7011412,85.3781837,0,Coffee shop,UME BAKE SHOP,0,ChIJcXFacgAb6zkRhnsS5NJJU5M,13,0,4.6,5,0,0,0,2,3,0,0,UME BAKE SHOP,0,0,168,0,0,7,29.7,1,0,0,0.8,1,5,0.9,20,49.1,0.6,19,42.3,0.5,0.295712414,0,0.8999999999999999,0.38659166709734816,1,0.3,0,0.005047319,0.013138686131386862,0,2,0,0,0,0.5,0,0,0.10331726027645885,0.066403454,0.1,0,0,0.1,0.027855505897440826,0.030142111,0.1,0.055896259,0.029266512804463064,0.05,0.064109609,0.033375467115720724,0.05,0.11836875596993596,6.033512606577091,21.692772629340784,1250
331.9882233,401.92657,0,0,0,0,1,Restaurant,Bhaktapur,0,0,1,0,0,27.6732467,85.4492083,0,Restaurant,Ram caafe,0,ChIJY2tUCwAF6zkRupqiDp2OffY,27,0,5,4,0,0,0,1,3,0,0,Ram caafe,0,0,77,0,0,3,11.4,1,15,32,0.8,19,44.2,0.9,13,24.8,0.6,14,30.8,0.5,0.368171182,0,1,0.32243437037330624,1,0.3,0,0.002523659,0.013138686131386862,0,2,0,0,0,0.20261437908496732,0,0,0.068878174,0.048823282420891664,0.1,0.11205185879519036,0.065578959,0.1,0.12038949353545013,0.064112685,0.1,0.048452076,0.024304194200965596,0.05,0.057953122,0.030641355214753044,0.05,0.14737279442492693,6.029269089105146,21.656090404808985,1251
146.2011095,203.2840043,1,1,0,0,0,Pub,Madhyapur Thimi,0,0,0,0,0,27.6846682,85.3947168,0,Pub,Sudip,0,ChIJeUWoKwAb6zkRRiso4mUmYiU,4,0,5,3,0,0,0,1,2,0,0,Sudip,0,0,84,0,0,18,56.7,1,3,4.6,0.8,3,2.1,0.9,59,193.8,0.6,17,46,0.5,0.578146507,0,1,0.2439121852545088,1,0.3,0,0.002523659,0.008759124,0,2,0,0,0,0.22549019607843138,0,0,0.14629474418066055,0.078639728,0.1,0.056025929,0.032311453189381216,0.1,0.055711012,0.019033161663846696,0.1,0.075170589,0.039420400769348676,0.05,0.061854861,0.034101716973377626,0.05,0.23142242111605732,6.010671181497361,21.495324571464177,1252
23.82867484,52.75785029,0,0,0,0,1,Family restaurant,Madhyapur Thimi,0,0,1,0,0,27.6827983,85.385943,0,Family restaurant,Jhigu Newa chhey,0,ChIJBfJ5FQAb6zkRTa9EYZzuGUc,59,0,3.7,12,2,0,3,2,3.7,0,0,Jhigu Newa chhey,0,0,70,0,0,16,51,1,1,0,0.8,6,19.8,0.9,119,410.9,0.6,25,73.2,0.5,0.780002097,0,0.675,0.6586701527998636,0.8333333333333334,0.3,0.009803922,0.005047319,0.016204379562043795,0,2,0,0,0,0.17973856209150327,0,0,0.1407684874132718,0.076622695,0.1,0.028012965,0,0.1,0.078200292,0.051055898,0.1,0.087896504,0.045019496,0.05,0.069724286,0.038146084,0.05,0.3122218530732069,6.005466226958283,21.45033139956314,1253
33.27013847,27.78417527,0,0,0,0,1,Cafe,Mahamanjushree Nagarkot,1,0,1,0,0,27.6865012,85.4806951,0,Cafe,Sabina mine market,0,ChIJ4S8wDw8F6zkRliDkUPz4rMg,7,0,3.8,11,0,2,1,5,3.8,1,0,Sabina mine market,0,0,105,0,0,1,4,1,2,0,0.8,0,0,0.9,13,37.1,0.6,3,14.4,0.5,0.076513146,0,0.7,0.630503852,1,0.27692307692307694,0.003267974,0.012618296529968454,0.016642335766423356,0.4,2,0,0,0,0.29411764705882354,0,0,0.034439087,0.031210291864996176,0.1,0.044399498581619706,0,0.1,0,0,0.1,0.048452076,0.027219163535095837,0.05,0.029667133,0.024218975,0.05,0.030626938466526747,6.004306345595209,21.440305040800208,1254
0,89.88195581,0,0,0,0,1,Restaurant,Madhyapur Thimi,0,0,1,0,0,27.6754708,85.3659346,1,Restaurant,Kamaldhara Resturant,0,ChIJHcXwIQEb6zkRHpvhhEBqt2I,83,0,3.2,18,4,1,6,2,3.2,1,0,Kamaldhara Resturant,0,0,63,0,0,22,73.9,1,0,0,0.8,2,9.9,0.9,16,40.1,0.6,13,36.7,0.5,0.546706954,0,0.55,0.792209097,0.6666666666666667,0.28846153846153844,0.019607843,0.005047319,0.014014598540145987,0.4,2,0,0,0,0.1568627450980392,0,0,0.15578734266354327,0.083699049,0.1,0,0,0.1,0.044149932286060733,0.040185278,0.1,0.052016706,0.027785901,0.05,0.056476653,0.032148804,0.05,0.2188376914913454,6.003957164855422,21.437286618846315,1255
703.5248931,707.0310461,0,0,0,0,0,Family restaurant,Anantalingeshwar,0,0,0,0,0,27.644372,85.4080924,0,Family restaurant,Pani Tanki Khaja Ghar,0,ChIJ4YU0cQAR6zkRDYFLGsAsEN0,78,0,3.8,20,0,0,5,15,3.8,0,0,Pani Tanki Khaja Ghar,0,0,168,0,0,0,0,1,2,0,0.8,2,4.3,0.9,6,23.5,0.6,1,0,0.5,0.027775548,0,0.7,0.8274275556669108,1,0.3,0.016339869281045753,0.03785489,0.016642335766423356,0,2,0,0,0,0.5,0,0,0,0,0.1,0.044399498581619706,0,0.1,0.044149932286060733,0.028055218565703827,0.1,0.035726160750431134,0.023917605,0.05,0.014833566670536175,0,0.05,0.011118089425705486,6.000464721410318,21.40709690112631,1256
184.8955931,183.9049282,1,0,0,0,1,Restaurant,Anantalingeshwar,0,0,1,0,0,27.662928,85.3653101,0,Restaurant,Bishal bhandari,0,ChIJCQhlcAAb6zkRw7U-mD52jCY,38,0,3.9,27,0,5,6,4,3.9,0,0,Bishal bhandari,0,0,70,0,0,5,19.4,1,1,0,0.8,1,4.9,0.9,17,55.2,0.6,8,22.3,0.5,0.204897252,0,0.725,0.9286602590785803,1,0.2423076923076923,0.019607843,0.010094637223974764,0.017080291970802918,0,2,0,0,0,0.17973856209150327,0,0,0.089023748,0.058477387,0.1,0.028012965,0,0.1,0.027855505897440826,0.029859370684754433,0.1,0.053066112,0.030125628761362874,0.05,0.047021294,0.027886636179456192,0.05,0.082016959,5.995834891849652,21.36707528,1257
496.1196158,297.6869081,0,0,0,0,0,Tea store,Suryabinayak,0,0,0,0,0,27.665948,85.392561,0,Tea store,Kamal dai ko tea pasal,0,ChIJ9_oNfwAb6zkRJzrP1cAB4R4,4,0,4.2,17,0,3,0,5,4.2,0,0,Kamal dai ko tea pasal,0,0,98,0,0,4,7.9,1,1,0,0.8,2,5,0.9,9,36,0.6,14,46.8,0.5,0.16757519,0,0.8,0.7731833341946963,1,0.2653846153846154,0,0.012618296529968454,0.018394160583941607,0,2,0,0,0,0.27124183006535946,0,0,0.079965083,0.042392003973397804,0.1,0.028012965,0,0.1,0.044149932286060733,0.030142111,0.1,0.042274575,0.027000104268171857,0.05,0.057953122,0.03425121,0.05,0.067077559,5.994040901735565,21.35156749722519,1258
341.9079225,30.586826,0,0,0,0,0,Fast food restaurant,Suryabinayak,0,0,0,0,0,27.668302,85.404303,0,Fast food restaurant,Hamro Khaja Junction,0,ChIJQxoeVQAb6zkR-3ct6ZrY-QI,16,0,5,1,0,0,0,0,1,0,0,Hamro Khaja Junction,0,0,84,0,0,6,15.4,1,42,77,0.8,35,87.5,0.9,10,33.4,0.6,19,48.9,0.5,0.707211367,0,1,0,1,0.3,0,0,0.004379562,0,2,0,0,0,0.22549019607843138,0,0,0.09668274,0.054245005,0.1,0.15200576301979943,0.081712516,0.1,0.1440108763670031,0.075415903,0.1,0.044024433512658744,0.026455294320157693,0.05,0.064109609,0.034632031,0.05,0.28308493575649424,5.986248863971625,21.284210810064874,1259
253.1214293,402.5455374,0,0,0,0,0,Bakery,Anantalingeshwar,0,0,0,0,0,27.6612252,85.369799,0,Bakery,BM Brothers Bekery and Coffee Shop,0,ChIJFesMIgAb6zkRzOmuW_FpEjo,18,0,3.5,23,0,2,8,13,3.5,0,0,BM Brothers Bekery and Coffee Shop,0,0,101.5,0,0,3,11.4,1,1,0,0.8,1,5,0.9,19,64.6,0.6,11,34.4,0.5,0.187288247,0,0.625,0.8744160376063659,1,0.27692307692307694,0.026143790849673203,0.032807570977917984,0.015328467153284672,0,2,0,0,0,0.2826797385620915,0,0,0.068878174,0.048823282420891664,0.1,0.028012965,0,0.1,0.027855505897440826,0.030142111,0.1,0.055000491,0.031282068,0.05,0.05317778,0.031591255608481784,0.05,0.074968367,5.983030680866238,21.256391880123687,1260
86.20899811,455.8917521,0,0,0,0,0,Restaurant,Bhaktapur,0,0,0,0,0,27.6752537,85.4481499,0,Restaurant,Pond Station Hotel,0,ChIJfdmTUiMF6zkRRj7J9dxXszI,30,0,4.3,3,0,0,0,2,1,0,0,Pond Station Hotel,0,0,84,0,0,6,23.3,1,24,35.9,0.8,32,79.3,0.9,15,33.6,0.6,16,34.7,0.5,0.548788349,0,0.825,0.2439121852545088,1,0.3,0,0.005047319,0.004379562,0,2,0,0,0,0.22549019607843138,0,0,0.09668274,0.061869859851930976,0.1,0.13008817951045204,0.06767403,0.1,0.14051415014080523,0.07378019,0.1,0.050903660908320394,0.026498641,0.05,0.060631653,0.031666001,0.05,0.21967083925643055,5.963809205778612,21.09023574440415,1261
115.9651622,117.845788,0,0,0,0,0,Bakery,Anantalingeshwar,0,0,0,0,0,27.6654851,85.3658945,0,Bakery,Backers cafe,0,ChIJ55XzqIQb6zkRBA_oYOeppPQ,34,0,3.9,30,3,0,5,12,3.9,0,0,Backers cafe,0,0,77,0,0,8,30.8,1,1,0,0.8,1,4.9,0.9,21,68.4,0.6,13,31.3,0.5,0.296799137,0,0.725,0.9644766629917788,0.75,0.3,0.016339869281045753,0.030283912,0.017080291970802918,0,2,0,0,0,0.20261437908496732,0,0,0.10916932214362321,0.067086125,0.1,0.028012965,0,0.1,0.027855505897440826,0.029859370684754433,0.1,0.056750348739738846,0.031703127,0.05,0.056476653,0.030779536632850275,0.05,0.11880375309384406,5.962291821274636,21.077119022381932,1262
162.7191269,267.2521713,0,0,0,0,0,Tea store,Anantalingeshwar,0,0,1,0,0,27.6601844,85.3746558,0,Tea store,Deepen KhajaGhar,0,ChIJ0f9SalcR6zkRlanaCqS4JSw,13,0,3,17,1,6,4,4,3,1,0,Deepen KhajaGhar,0,0,105,0,0,2,8.4,1,1,0,0.8,1,5,0.9,21,73.4,0.6,7,21.9,0.5,0.154329442,0,0.5,0.7731833341946963,0.9166666666666666,0.23076923076923073,0.013071895424836602,0.010094637223974764,0.013138686131386862,0.4,2,0,0,0,0.29411764705882354,0,0,0.054584661071811605,0.043451942,0.1,0.028012965,0,0.1,0.027855505897440826,0.030142111,0.1,0.056750348739738846,0.032223319,0.05,0.044500700011608524,0.02773326,0.05,0.061775506,5.958072416138231,21.04064523203524,1263
0,137.939597,0,0,1,0,0,Breakfast restaurant,Madhyapur Thimi,0,0,0,0,0,27.6830584,85.3873146,0,Breakfast restaurant,Kusheshwor sweets house,0,ChIJr-CoQwAb6zkRjExePf_AB8E,13,0,5,1,0,0,0,0,1,0,0,Kusheshwor sweets house,0,0,91,0,0,16,51,1,3,9.6,0.8,5,14.8,0.9,126,429.8,0.6,24,65.2,0.5,0.805467855,0,1,0,1,0.3,0,0,0.004379562,0,2,0,0,0,0.24836601307189543,0,0,0.1407684874132718,0.076622695,0.1,0.056025929,0.04427914,0.1,0.072005438,0.046430632,0.1,0.088937409,0.045354955,0.05,0.06888495,0.037135616,0.05,0.3224153720179051,5.951606199170018,20.984749333345647,1264
259.7052525,62.34005789,0,0,0,0,0,Tea store,Anantalingeshwar,0,0,0,0,0,27.6652779,85.3678655,0,Tea store,Ma,0,ChIJS9yucAAb6zkRIhjnhqXk_Vg,2,0,3.9,13,0,0,1,12,3.9,0,0,Ma,0,0,84,0,0,6,24.4,1,1,0,0.8,2,9.9,0.9,24,72.8,0.6,13,32.8,0.5,0.277499841,0,0.725,0.6847480738240714,1,0.3,0.003267974,0.030283912,0.017080291970802918,0,2,0,0,0,0.22549019607843138,0,0,0.09668274,0.0627284,0.1,0.028012965,0,0.1,0.044149932286060733,0.040185278,0.1,0.059097320197824335,0.032162773,0.05,0.056476653,0.031181598816893787,0.05,0.11107856622152168,5.947626674119892,20.950349137662766,1265
206.713202,0,0,0,0,0,1,Asian restaurant,Anantalingeshwar,0,0,1,0,0,27.6652922,85.3672327,0,Asian restaurant,Sandar Momo (Balkot Branch),0,ChIJR4htAwAb6zkR1HiFLbfwBuM,16,0,3.2,13,3,2,1,4,3.2,1,0,Sandar Momo (Balkot Branch),0,0,105,0,0,6,24.4,1,1,0,0.8,2,9.9,0.9,23,73.4,0.6,13,32.8,0.5,0.277949391,0,0.55,0.6847480738240714,0.75,0.27692307692307694,0.003267974,0.010094637223974764,0.014014598540145987,0.4,2,0,0,0,0.29411764705882354,0,0,0.09668274,0.0627284,0.1,0.028012965,0,0.1,0.044149932286060733,0.040185278,0.1,0.058347844,0.032223319,0.05,0.056476653,0.031181598816893787,0.05,0.11125851360190553,5.944413251121943,20.92257136,1266
258.0410419,347.6467104,1,0,0,0,0,Bar,Kageshwori Manohara,0,0,0,0,0,27.7103599,85.4031193,0,Bar,Madhav thapa,0,ChIJHatrCgAb6zkRxP0BUmDY8Do,16,0,4.1,28,0,1,8,7,4.1,0,0,Madhav thapa,0,0,105,0,0,1,1,1,0,0,0.8,0,0,0.9,7,24.8,0.6,2,9.5,0.5,0.041225108,0,0.7749999999999999,0.9410085751919307,1,0.28846153846153844,0.026143790849673203,0.017665615,0.017956204,0,2,0,0,0,0.29411764705882354,0,0,0.034439087,0.013441541076882575,0.1,0,0,0.1,0,0,0.1,0.038177746,0.024304194200965596,0.05,0.023510646924747015,0.020826717,0.05,0.016501724370239848,5.931555027,20.81142104839429,1267
69.83878901,80.05453802,0,0,0,0,0,Tea store,Suryabinayak,0,0,0,0,0,27.6559513,85.4240494,0,Tea store,Ganesh Chiya Pasal,0,ChIJTVtV5SoR6zkR1YF46DiTxsA,4,0,3.3,18,0,6,6,1,3.3,0,0,Ganesh Chiya Pasal,0,0,63,0,0,2,0,1,17,22.9,0.8,18,59.8,0.9,23,59.5,0.6,14,42.4,0.5,0.35021116,0,0.575,0.792209097,1,0.23076923076923073,0.019607843,0.002523659,0.014452554744525547,0,2,0,0,0,0.1568627450980392,0,0,0.054584661071811605,0,0.1,0.11681196186203698,0.05952787,0.1,0.11832816990262894,0.069100473,0.1,0.058347844,0.030676908562011676,0.05,0.057953122,0.033395899,0.05,0.14018369663705832,5.930335735779015,20.800881134578315,1268
27.85095619,34.52627482,0,0,0,0,0,Coffee shop,Madhyapur Thimi,1,0,0,0,0,27.6746075,85.3662368,0,Coffee shop,Kaushi chiya,0,ChIJBQhsbgAb6zkRfHGZfWzyIi8,55,0,3.3,15,0,5,4,3,3.3,0,0,Kaushi chiya,0,0,63,0,0,22,73.9,1,1,4.6,0.8,2,9.9,0.9,19,54,0.6,13,36.7,0.5,0.575002978,0,0.575,0.7317365557635264,1,0.2423076923076923,0.013071895424836602,0.007570978,0.014452554744525547,0,2,0,0,0,0.1568627450980392,0,0,0.15578734266354327,0.083699049,0.1,0.028012965,0.032311453189381216,0.1,0.044149932286060733,0.040185278,0.1,0.055000491,0.029964241,0.05,0.056476653,0.032148804,0.05,0.2301641187943786,5.928902748424122,20.78849396656241,1269
116.6345118,167.5498593,0,0,0,0,0,Bakery,Kageshwori Manohara,0,0,0,0,0,27.6985596,85.368559,0,Bakery,"Ram Bakery - Sundari Chowk, Kadaghari",0,ChIJjwW5YAAb6zkRLJip4RD_BhQ,14,0,4.1,19,0,1,3,9,4.1,0,0,"Ram Bakery - Sundari Chowk, Kadaghari",0,0,84,0,0,5,20.4,1,0,0,0.8,0,0,0.9,16,46,0.6,7,21.8,0.5,0.19132408,0,0.7749999999999999,0.8102587408823239,1,0.28846153846153844,0.009803922,0.022712933753943218,0.017956204,0,2,0,0,0,0.22549019607843138,0,0,0.089023748,0.059405414,0.1,0,0,0.1,0,0,0.1,0.052016706,0.028788908861652585,0.05,0.044500700011608524,0.027694497424849043,0.05,0.076583844,5.9276973522605445,20.778074164354823,1270
144.3009371,279.5009752,0,0,0,0,0,Coffee shop,Madhyapur Thimi,1,0,0,0,0,27.6770187,85.3674624,0,Coffee shop,Ghising Dighyu Ghar,0,ChIJh5NvPQAb6zkRl08KjODF3zs,20,0,3.7,13,1,3,1,2,3.7,0,0,Ghising Dighyu Ghar,0,0,63,0,0,23,76.9,1,1,4.6,0.8,2,9.9,0.9,12,31.6,0.6,17,44.4,0.5,0.589258315,0,0.675,0.6847480738240714,0.9166666666666666,0.2653846153846154,0.003267974,0.005047319,0.016204379562043795,0,2,0,0,0,0.1568627450980392,0,0,0.15790192134827047,0.084460615,0.1,0.028012965,0.032311453189381216,0.1,0.044149932286060733,0.040185278,0.1,0.047091482155983716,0.026053429,0.05,0.061854861,0.033794942,0.05,0.23587029285652739,5.914868944,20.66718159,1271
205.8436818,390.7924118,0,0,0,0,1,Chicken restaurant,Suryabinayak,0,0,1,0,0,27.6438161,85.4648777,0,Chicken restaurant,Sannilye khaja ghar,0,ChIJOZOFFgAP6zkRvO7diqBqVXA,5,0,4.2,12,0,0,4,2,4.2,1,0,Sannilye khaja ghar,0,0,63,0,0,0,0,1,0,0,0.8,0,0,0.9,11,32.1,0.6,4,13.5,0.5,0.04799561,0,0.8,0.6586701527998636,1,0.3,0.013071895424836602,0.005047319,0.018394160583941607,0.4,2,0,0,0,0.1568627450980392,0,0,0,0,0.1,0,0,0.1,0,0,0.1,0.045621929,0.026167242180558766,0.05,0.034442475,0.023685601130455293,0.05,0.019211843597875533,5.901175363503697,20.548810221637346,1272
167.1574471,478.604784,0,0,0,0,1,Coffee shop,Madhyapur Thimi,1,0,1,0,0,27.689597,85.39874,0,Coffee shop,Pramod tea and coffee shop,0,ChIJTSmYZAAb6zkRc2ISwzHFv4M,149,0,4.3,15,0,2,1,3,4.3,0,0,Pramod tea and coffee shop,0,0,91,0,0,4,11,1,4,4.3,0.8,0,0,0.9,13,36.6,0.6,2,5,0.5,0.116737398,0,0.825,0.7317365557635264,1,0.27692307692307694,0.003267974,0.007570978,0.018832116788321168,0,2,0,0,0,0.24836601307189543,0,0,0.079965083,0.048187420712527095,0.1,0.06504409,0.031278776,0.1,0,0,0.1,0.048452076,0.027120385982426606,0.05,0.023510646924747015,0.015870060222326465,0.05,0.046728037,5.897853290052779,20.520093232714036,1273
485.2856255,450.6365287,0,0,0,0,0,Bakery,Madhyapur Thimi,0,0,0,0,0,27.6898954,85.3901125,0,Bakery,cake cafe,0,ChIJJ7DGCwAb6zkR0r7eMOdWuaQ,25,0,3.4,18,1,2,9,1,3.4,0,0,cake cafe,0,0,77,0,0,15,46,1,1,0,0.8,2,2.1,0.9,39,110.7,0.6,11,31,0.5,0.409404105,0,0.6,0.792209097,0.9166666666666666,0.27692307692307694,0.029411764705882353,0.002523659,0.014890510948905108,0,2,0,0,0,0.20261437908496732,0,0,0.13775634703527848,0.074662234,0.1,0.028012965,0,0.1,0.044149932286060733,0.019033161663846696,0.1,0.067726406,0.035261821,0.05,0.05317778,0.030696886739941132,0.05,0.16387764700955385,5.889594336150879,20.448700383873376,1274
68.53414029,338.5341488,0,0,0,0,0,Coffee shop,Madhyapur Thimi,1,0,0,0,0,27.6671996,85.363031,0,Coffee shop,Chadani khaja Ghar susil chock Balkot,0,ChIJs9VibQAb6zkRFG5HQFCIE0g,37,0,3.9,14,0,4,0,4,3.9,0,0,Chadani khaja Ghar susil chock Balkot,0,0,63,0,0,11,40.1,1,1,0,0.8,1,4.9,0.9,18,54.4,0.6,16,36.2,0.5,0.348882459,0,0.725,0.7090260374706544,1,0.25384615384615383,0,0.010094637223974764,0.017080291970802918,0,2,0,0,0,0.1568627450980392,0,0,0.12346283458945084,0.072060995,0.1,0.028012965,0,0.1,0.027855505897440826,0.029859370684754433,0.1,0.054058765,0.030018425,0.05,0.060631653,0.032030548,0.05,0.13965183974847328,5.869552767473721,20.275455115756667,1275
91.56827342,372.1369774,0,0,0,0,0,Coffee shop,Kathmandu,1,0,0,0,0,27.6965844,85.3678843,0,Coffee shop,Matka chiya pepsicola,0,ChIJ3-sYbgAb6zkRzAbVkibuGfc,37,0,3.9,27,1,0,12,3,3.9,0,0,Matka chiya pepsicola,0,0,63,0,0,5,20.4,1,0,0,0.8,0,0,0.9,16,46,0.6,7,21.8,0.5,0.19132408,0,0.725,0.9286602590785803,0.9166666666666666,0.3,0.039215686,0.007570978,0.017080291970802918,0,2,0,0,0,0.1568627450980392,0,0,0.089023748,0.059405414,0.1,0,0,0.1,0,0,0.1,0.052016706,0.028788908861652585,0.05,0.044500700011608524,0.027694497424849043,0.05,0.076583844,5.8690704441426975,20.27128576972652,1276
