additionalInfo_Accessibility_Assistive hearing loop,additionalInfo_Accessibility_Wheelchair accessible entrance,additionalInfo_Accessibility_Wheelchair accessible parking lot,additionalInfo_Accessibility_Wheelchair accessible restroom,additionalInfo_Accessibility_Wheelchair accessible seating,additionalInfo_Accessibility_Wheelchair-accessible car park,additionalInfo_Amenities_Gender-neutral restroom,additionalInfo_Amenities_Gender-neutral toilets,additionalInfo_Amenities_Restroom,additionalInfo_Children_Discounts for kids,additionalInfo_Children_Family discount,additionalInfo_Children_Nursing room,additionalInfo_Crowd_LGBTQ+ friendly,additionalInfo_Crowd_Transgender safespace,additionalInfo_From the business_Identifies as women-owned,additionalInfo_Offerings_Cosmetic dentistry,additionalInfo_Offerings_Medication disposal,additionalInfo_Parking_Free parking garage,additionalInfo_Parking_Free parking lot,additionalInfo_Parking_Free street parking,additionalInfo_Parking_On-site parking,additionalInfo_Payments_Cash-only,additionalInfo_Payments_Checks,additionalInfo_Payments_Credit cards,additionalInfo_Payments_Debit cards,additionalInfo_Payments_NFC mobile payments,additionalInfo_Planning_Appointment required,additionalInfo_Planning_Appointments recommended,additionalInfo_Planning_Quick visit,additionalInfo_Service options_Delivery,additionalInfo_Service options_Drive-through,additionalInfo_Service options_Online appointments,additionalInfo_Service options_Onsite services,additionalOpeningHours_Delivery_day,additionalOpeningHours_Delivery_hours,additionalOpeningHours_Lunch_day,additionalOpeningHours_Lunch_hours,additionalOpeningHours_Online service hours_day,additionalOpeningHours_Online service hours_hours,address,alcohol,beer,breakfast,cash_only,casual,category,categoryName,cid,city,claimThisBusiness,coffee,country,countryCode,delivery,dine_in,dinner,family_friendly,fid,googleFoodUrl,hours,imageUrl,imagesCount,info_Accessibility_Assistive hearing loop,info_Accessibility_Wheelchair accessible entrance,info_Accessibility_Wheelchair accessible parking lot,info_Accessibility_Wheelchair accessible restroom,info_Accessibility_Wheelchair accessible seating,info_Accessibility_Wheelchair-accessible car park,info_Amenities_Gender-neutral restroom,info_Amenities_Gender-neutral toilets,info_Amenities_Restroom,info_Children_Discounts for kids,info_Children_Family discount,info_Children_Nursing room,info_Crowd_LGBTQ+ friendly,info_Crowd_Transgender safespace,info_From the business_Identifies as women-owned,info_Offerings_Cosmetic dentistry,info_Offerings_Medication disposal,info_Parking_Free parking garage,info_Parking_Free parking lot,info_Parking_Free street parking,info_Parking_On-site parking,info_Payments_Cash-only,info_Payments_Checks,info_Payments_Credit cards,info_Payments_Debit cards,info_Payments_NFC mobile payments,info_Planning_Appointment required,info_Planning_Appointments recommended,info_Planning_Quick visit,info_Service options_Delivery,info_Service options_Drive-through,info_Service options_Online appointments,info_Service options_Onsite services,isAdvertisement,kgmid,language,lat,lng,loc_lat,loc_lng,location_lat,location_lng,lunch,main_category,name,neighborhood,openingHours_day,openingHours_hours,permanentlyClosed,phone,phoneUnformatted,placeId,place_id,postal,postalCode,price,rank,rating,reservations,reviewsCount,reviewsDistribution_fiveStar,reviewsDistribution_fourStar,reviewsDistribution_oneStar,reviewsDistribution_threeStar,reviewsDistribution_twoStar,reviews_count,scrapedAt,searchPageUrl,searchString,search_term,state,street,subTitle,takeout,temporarilyClosed,title,totalScore,tourists,url,vegetarian,website,weekly_hours,wheelchair_accessible_entrance,wifi
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"MCFJ+CHW, Bhaktapur 44800, Nepal",0,0,0,0,0,Pharmacy,Pharmacy,7670223320456096863,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aae1be70593:0x6a721b78abb3ec5f,,7:30 AM to 8:30 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gKJKXdw-5CMywduPfb80YQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=77.5652&pitch=0&thumbfov=100,1,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/12hkbxgyx,en,27.6736013,85.4314594,27.6736013,85.4314594,27.6736013,85.4314594,0,Pharmacy,Khowpa Pharmacy,,Monday,7:30 AM to 8:30 PM,False,+977 1-6614261,+97716614261,ChIJkwXnG64a6zkRX-yzq3gbcmo,ChIJkwXnG64a6zkRX-yzq3gbcmo,44800,44800,,42,5.0,0,1,1,0,0,0,0,1,2025-11-14T08:13:32.078Z,"https://www.google.com/maps/search/health/@27.67530454090198,85.43009086349416,17z?hl=en",health,health,,MCFJ+CHW,,0,False,Khowpa Pharmacy,5,0,https://www.google.com/maps/search/?api=1&query=Khowpa%20Pharmacy&query_place_id=ChIJkwXnG64a6zkRX-yzq3gbcmo,0,,91.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,True,,,,,,0,,0,0,0,"Byasi Gate, Nagarkot Rd, Bhaktapur 44800, Nepal",0,0,0,0,0,Pharmacy,Pharmacy,3574195726906391140,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb1bf44a95c6c9:0x319a1813a3f97a64,,7 AM to 8:30 PM,https://lh3.googleusercontent.com/p/AF1QipMhFkA1kOGClDLQfziqrWcXS8k6NYTe7dTrj-fM=w408-h306-k-no,9,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,True,,,,,False,/g/11s7t49w26,en,27.6765265,85.4259907,27.6765265,85.4259907,27.6765265,85.4259907,0,Pharmacy,HARSHA Pharmacy,,Monday,7 AM to 8:30 PM,False,+977 986-0662555,+9779860662555,ChIJycaVSvQb6zkRZHr5oxMYmjE,ChIJycaVSvQb6zkRZHr5oxMYmjE,44800,44800,,46,4.0,0,2,1,0,0,1,0,2,2025-11-14T08:13:32.079Z,"https://www.google.com/maps/search/health/@27.67530454090198,85.43009086349416,17z?hl=en",health,health,,"Byasi Gate, Nagarkot Rd",,0,False,HARSHA Pharmacy,4,0,https://www.google.com/maps/search/?api=1&query=HARSHA%20Pharmacy&query_place_id=ChIJycaVSvQb6zkRZHr5oxMYmjE,0,,94.5,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,True,,,,,,0,,0,0,0,"MCGP+WQR, Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",0,0,0,0,0,Pharmacy,Pharmacy,537114270190632916,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1b00184e9f8d:0x77436953e817fd4,,7 AM to 10 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=duwtFevPiQGyyyoW1dfBrg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.55545&pitch=0&thumbfov=100,1,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,True,,,,,False,/g/11vry0yxc9,en,27.677392,85.4369141,27.677392,85.4369141,27.677392,85.4369141,0,Pharmacy,Yatu Pharmacy,,Monday,7 AM to 10 PM,False,+977 984-9127296,+9779849127296,ChIJjZ9OGAAb6zkR1H-BPpU2dAc,ChIJjZ9OGAAb6zkR1H-BPpU2dAc,44800,44800,,53,5.0,0,2,2,0,0,0,0,2,2025-11-14T08:13:32.079Z,"https://www.google.com/maps/search/health/@27.67530454090198,85.43009086349416,17z?hl=en",health,health,,"MCGP+WQR, Jagati-KamalBinayak Rd",,0,False,Yatu Pharmacy,5,0,https://www.google.com/maps/search/?api=1&query=Yatu%20Pharmacy&query_place_id=ChIJjZ9OGAAb6zkR1H-BPpU2dAc,0,,105.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,True,,,,,,0,,0,0,0,"Bhaktapur 44800, Nepal",0,0,0,0,0,Pharmacy,Pharmacy,5540181744099454678,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb1baf074903fd:0x4ce2adf17026eed6,,7 AM to 9 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5bs7iiiYdDdzhEYKeotZWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.0523&pitch=0&thumbfov=100,5,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,True,,,,,False,/g/11kgrg320w,en,27.6746155,85.4372728,27.6746155,85.4372728,27.6746155,85.4372728,0,Pharmacy,Garudkunda Pharmacy,,Monday,7 AM to 9 PM,False,+977 1-6616415,+97716616415,ChIJ_QNJB68b6zkR1u4mcPGt4kw,ChIJ_QNJB68b6zkR1u4mcPGt4kw,44800,44800,,57,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:32.079Z,"https://www.google.com/maps/search/health/@27.67530454090198,85.43009086349416,17z?hl=en",health,health,,,,0,False,Garudkunda Pharmacy,,0,https://www.google.com/maps/search/?api=1&query=Garudkunda%20Pharmacy&query_place_id=ChIJ_QNJB68b6zkR1u4mcPGt4kw,0,,98.0,0,0
,False,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"MCGG+38G, Bhaktapur 44800, Nepal",0,0,0,0,0,Pharmacy,Pharmacy,2609354804627159545,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1abac03860bf:0x24364a5eaec2b9f9,,10 AM to 8 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5Nsbxs6dl12SG3MV659UZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.952859&pitch=0&thumbfov=100,1,,False,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11cny0q12x,en,27.6751989,85.4258357,27.6751989,85.4258357,27.6751989,85.4258357,0,Pharmacy,R. K. Optics,,Monday,10 AM to 8 PM,False,,,ChIJv2A4wLoa6zkR-bnCrl5KNiQ,ChIJv2A4wLoa6zkR-bnCrl5KNiQ,44800,44800,,4,3.3,0,3,0,0,0,0,0,3,2025-11-14T08:13:37.523Z,"https://www.google.com/maps/search/pharmacy/@27.67530454090198,85.43009086349416,17z?hl=en",pharmacy,pharmacy,,MCGG+38G,आर.के. अप्टिक्स,0,False,R. K. Optics,3.3,0,https://www.google.com/maps/search/?api=1&query=R.%20K.%20Optics&query_place_id=ChIJv2A4wLoa6zkR-bnCrl5KNiQ,0,,70.0,1,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"Bhaktapur 44800, Nepal",0,0,0,0,0,Pharmacy,Pharmacy,10270401978307377616,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb1b4dee16bd0f:0x8e87cc2f317af9d0,,6 AM to 9 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzi2oxT4Bmeyn-3bvvjZed9qyXXOA8RaKq2gzVBUCHjwaTkfpg8goYSRt6vRoZ-oZr8yd_BzYHirYSSFM1uZMDvXe5kqEr2WVFohKflkWoIUvAsc9UpeN2yFeoadpd9di64TXRZJQ=w408-h306-k-no,11,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11hzs1wcxt,en,27.6761835,85.4321444,27.6761835,85.4321444,27.6761835,85.4321444,0,Pharmacy,Jhingu Wasa Pasa Pharmacy,,Monday,6 AM to 9 PM,False,+977 980-8806341,+9779808806341,ChIJD70W7k0b6zkR0Pl6MS_Mh44,ChIJD70W7k0b6zkR0Pl6MS_Mh44,44800,44800,,5,4.0,0,3,0,0,0,0,0,3,2025-11-14T08:13:37.524Z,"https://www.google.com/maps/search/pharmacy/@27.67530454090198,85.43009086349416,17z?hl=en",pharmacy,pharmacy,,,,0,False,Jhingu Wasa Pasa Pharmacy,4,0,https://www.google.com/maps/search/?api=1&query=Jhingu%20Wasa%20Pasa%20Pharmacy&query_place_id=ChIJD70W7k0b6zkR0Pl6MS_Mh44,0,,105.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,True,,,,,,0,,0,0,0,"MCGM+9F6, Nagarkot Rd, Bhaktapur 44800, Nepal",0,0,0,0,0,Pharmacy,Pharmacy,9725856255497501786,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1ab23f575f83:0x86f92ebc0d707c5a,,8 AM to 7 PM,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEBOvjbW64VeXCe6RJCP1VTuTusek_37jlFg8K87tF-_-za-qlvl5daT3dXuqz3wrQ9ZTk6kxsc3K4qk-2lVwNjdU29jV7JN8Lh8UWKTg-htkN5dQM2eV1lC1Gq8YjZvEcshPYqmGkM7xA5HEpFVh76T9td6ZzTKdK2DOK4dxZWgtlmTyPM0MA9WXrVLBUX3nTrS8o=w408-h306-k-no,6,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,True,,,,,False,/g/11b6q6jqc1,en,27.6759139,85.4336404,27.6759139,85.4336404,27.6759139,85.4336404,0,Pharmacy,Kamal Medical Store,,Monday,8 AM to 7 PM,False,+977 1-6613637,+97716613637,ChIJg19XP7Ia6zkRWnxwDbwu-YY,ChIJg19XP7Ia6zkRWnxwDbwu-YY,44800,44800,,6,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:37.524Z,"https://www.google.com/maps/search/pharmacy/@27.67530454090198,85.43009086349416,17z?hl=en",pharmacy,pharmacy,,"MCGM+9F6, Nagarkot Rd",कमल मेडिकल पसल,0,False,Kamal Medical Store,,0,https://www.google.com/maps/search/?api=1&query=Kamal%20Medical%20Store&query_place_id=ChIJg19XP7Ia6zkRWnxwDbwu-YY,0,,77.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"इनाचो-6, माको गल्लि, 44800, Nepal",0,0,0,0,0,Pharmacy,Pharmacy,3263134220959286366,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aadb0faf9e3:0x2d48fb48feb3045e,,0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhE948dqa6KONb5iZXCszZlmv8uGEZGC4J--tQ8E-NEwO3tiVMwj5MAX4T3JJP7IOzoQzeqfnk9f0pVe8WwPVNlEzHAde9k98VMFi9NZntUniy5vkD5vkeCurylOJSxTwyLlWnvJERRKPu_d7ApB-TloBJWrGobxtV9ySDX7koPcVeHy-6nKuCXVQNddwc4JvuF-3cM=w408-h306-k-no,14,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11b6qjf8py,en,27.6716884,85.434046,27.6716884,85.434046,27.6716884,85.434046,0,Pharmacy,Bhaisharjya Medical Shop,,,0,False,+977 984-1257871,+9779841257871,ChIJ4_n6sK0a6zkRXgSz_kj7SC0,ChIJ4_n6sK0a6zkRXgSz_kj7SC0,44800,44800,,9,2.8,0,6,0,0,0,0,0,6,2025-11-14T08:13:37.524Z,"https://www.google.com/maps/search/pharmacy/@27.67530454090198,85.43009086349416,17z?hl=en",pharmacy,pharmacy,,"इनाचो-6, माको गल्लि",भैषर्ज्य वास: पस:,0,False,Bhaisharjya Medical Shop,2.8,0,https://www.google.com/maps/search/?api=1&query=Bhaisharjya%20Medical%20Shop&query_place_id=ChIJ4_n6sK0a6zkRXgSz_kj7SC0,0,,0.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"MCFG+WX2, Bhaktapur 44800, Nepal",0,0,0,0,0,Pharmacy,Pharmacy,13543773954788086381,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1b00409abd1d:0xbbf526a76554d26d,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y_M10KsmajGRI-lSxwUKMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.01321&pitch=0&thumbfov=100,1,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11lv28ym60,en,27.674766,85.4273979,27.674766,85.4273979,27.674766,85.4273979,0,Pharmacy,Sayara pharmacy,,,0,False,,,ChIJHb2aQAAb6zkRbdJUZacm9bs,ChIJHb2aQAAb6zkRbdJUZacm9bs,,,,12,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:37.524Z,"https://www.google.com/maps/search/pharmacy/@27.67530454090198,85.43009086349416,17z?hl=en",pharmacy,pharmacy,,MCFG+WX2,,0,False,Sayara pharmacy,,0,https://www.google.com/maps/search/?api=1&query=Sayara%20pharmacy&query_place_id=ChIJHb2aQAAb6zkRbdJUZacm9bs,0,,0.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"MCCG+86R, Bhaktapur 44800, Nepal",0,0,0,0,0,Pharmacy,Pharmacy,3268741971513500704,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1b000871660d:0x2d5ce7812a78e420,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iAuOquspv11CsM0qAtQorQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.0937&pitch=0&thumbfov=100,1,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11vjw6khg6,en,27.6708602,85.425519,27.6708602,85.425519,27.6708602,85.425519,0,Pharmacy,SARON PHARMACY,,,0,False,,,ChIJDWZxCAAb6zkRIOR4KoHnXC0,ChIJDWZxCAAb6zkRIOR4KoHnXC0,44800,44800,,13,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:37.524Z,"https://www.google.com/maps/search/pharmacy/@27.67530454090198,85.43009086349416,17z?hl=en",pharmacy,pharmacy,,MCCG+86R,,0,False,SARON PHARMACY,,0,https://www.google.com/maps/search/?api=1&query=SARON%20PHARMACY&query_place_id=ChIJDWZxCAAb6zkRIOR4KoHnXC0,0,,0.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"MCGP+XP2, Nagarkot Rd, Bhaktapur 44800, Nepal",0,0,0,0,0,Pharmacy,Pharmacy,18283337000869305003,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1ab3264561f9:0xfdbb76220d921aab,,7 AM to 9 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw5FrOS0VYFa88Y69hYBt8mvNI5hg7-X_l5ve3zwBBeYdgiLvfXaeXfb8kgwhJBsktgXIfaLWtbB2iZ-sJ3BQteKzQJ9MhYHzPRW-qJnJfHrqmmLh1CnVcOo33m15yWLbOeW5RJ=w408-h544-k-no,5,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/1pp2xb5s6,en,27.677386,85.4367695,27.677386,85.4367695,27.677386,85.4367695,0,Pharmacy,Hello Janaswasthya Pharmacy,,Monday,7 AM to 9 PM,False,+977 1-6618876,+97716618876,ChIJ-WFFJrMa6zkRqxqSDSJ2u_0,ChIJ-WFFJrMa6zkRqxqSDSJ2u_0,44800,44800,,15,4.0,0,7,0,0,0,0,0,7,2025-11-14T08:13:37.524Z,"https://www.google.com/maps/search/pharmacy/@27.67530454090198,85.43009086349416,17z?hl=en",pharmacy,pharmacy,,"MCGP+XP2, Nagarkot Rd",हेलो जनस्वास्थ्य फार्मेसी,0,False,Hello Janaswasthya Pharmacy,4,0,https://www.google.com/maps/search/?api=1&query=Hello%20Janaswasthya%20Pharmacy&query_place_id=ChIJ-WFFJrMa6zkRqxqSDSJ2u_0,0,,98.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"MCCC+MQ9, Nagarkot Road, Bhaktapur 44800, Nepal",0,0,0,0,0,Pharmacy,Pharmacy,9533503922965761909,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aa3628a716b:0x844dcf4ea92acf75,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzcjksGBQ3J_x-IYYyruHKUERQeqVtKf7iWw68Jo_nmLeq9s6cZgIJ7U5qZjNFwtg5OyjtH_ujQtqq6rVteoS4xAI56r4siWO0bnrVel6eqvtsRMBp8VaOvifpK5Fe7PyTnoU64UA=w408-h306-k-no,10,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11b6s123n9,en,27.6716672,85.4219854,27.6716672,85.4219854,27.6716672,85.4219854,0,Pharmacy,barahi pharmacy,,Monday,Open 24 hours,False,+977 981-3866463,+9779813866463,ChIJa3GKYqMa6zkRdc8qqU7PTYQ,ChIJa3GKYqMa6zkRdc8qqU7PTYQ,44800,44800,,16,4.2,0,5,0,0,0,0,0,5,2025-11-14T08:13:37.524Z,"https://www.google.com/maps/search/pharmacy/@27.67530454090198,85.43009086349416,17z?hl=en",pharmacy,pharmacy,,"MCCC+MQ9, Nagarkot Road",संमृद्धि फार्मेसी,0,False,barahi pharmacy,4.2,0,https://www.google.com/maps/search/?api=1&query=barahi%20pharmacy&query_place_id=ChIJa3GKYqMa6zkRdc8qqU7PTYQ,0,,168.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"MCCC+MRG, सिद्धपोखरी, Bhaktapur 44800, Nepal",0,0,0,0,0,Pharmacy,Pharmacy,4510527931618343282,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1b002ea49821:0x3e989d418996b972,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyhOUY87AdM5p4y3kAeAF-_20SYf1mO8NBAzM6WCyNgFezGPp9nvSu_wCtK4izUR9pIYUiPC8W8qnXGabOc9AUjnvaD_bmlEq9pPgsDv3-XXCTulfDFIkK8vBwKfV92tuNL_IpGKH_ieXo9=w408-h306-k-no,3,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/11x_6n1h5x,en,27.6717223,85.4220844,27.6717223,85.4220844,27.6717223,85.4220844,0,Pharmacy,Na Pukhu Pharmacy,,Monday,Open 24 hours,False,+977 981-3866463,+9779813866463,ChIJIZikLgAb6zkRcrmWiUGdmD4,ChIJIZikLgAb6zkRcrmWiUGdmD4,44800,44800,,18,0.0,0,0,0,0,0,0,0,0,2025-11-14T08:13:37.524Z,"https://www.google.com/maps/search/pharmacy/@27.67530454090198,85.43009086349416,17z?hl=en",pharmacy,pharmacy,,"MCCC+MRG, सिद्धपोखरी",,0,False,Na Pukhu Pharmacy,,0,https://www.google.com/maps/search/?api=1&query=Na%20Pukhu%20Pharmacy&query_place_id=ChIJIZikLgAb6zkRcrmWiUGdmD4,0,,168.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,True,,,,,,0,,0,0,0,"MCCH+5GF, बोलाछें सडक, Bhaktapur 44800, Nepal",0,0,0,0,0,Pharmacy,Pharmacy,8712435542552028656,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aaf0c329eb7:0x78e8c9f72a4d25f0,,7 AM to 8 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxDfAhnFqR2k92nn2eYJycFh4twY6Cj7HAEiySGLfTfMq_kbu95wZ7EnA5ejud6tQHkWYlOlCVLwzZy51c2X5UjaxOGKTZfAl2s7n70l3dQQZwYTSYNiLY-Cv9krisYrt68P2RcUA=w408-h306-k-no,3,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,True,,,,,False,/g/11b6s22p5x,en,27.670447,85.428811,27.670447,85.428811,27.670447,85.428811,0,Pharmacy,Oriental Pharmacy & Optical Center,,Monday,7 AM to 8 PM,False,+977 984-3170653,+9779843170653,ChIJt54yDK8a6zkR8CVNKvfJ6Hg,ChIJt54yDK8a6zkR8CVNKvfJ6Hg,44800,44800,,19,4.9,0,8,0,0,0,0,0,8,2025-11-14T08:13:37.525Z,"https://www.google.com/maps/search/pharmacy/@27.67530454090198,85.43009086349416,17z?hl=en",pharmacy,pharmacy,,"MCCH+5GF, बोलाछें सडक",,0,False,Oriental Pharmacy & Optical Center,4.9,0,https://www.google.com/maps/search/?api=1&query=Oriental%20Pharmacy%20%26%20Optical%20Center&query_place_id=ChIJt54yDK8a6zkR8CVNKvfJ6Hg,0,,91.0,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,True,,,,,,0,,0,0,0,"MCCC+MRG, सिद्धपोखरी, Bhaktapur 44800, Nepal",0,0,0,0,0,Pharmacy,Pharmacy,15089082579162547426,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1aa3627f703f:0xd16730a90d84c4e2,,7 AM to 9:30 PM,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFv2EUU-nGk19i98pFdhVPoNTKwc6e11Uy9dXu4Q5oRPRCf8frSfJxE4VxWkCTqF14BhmIGgLRForEzXy2lg-8a04AevlU5CuSem39k2FCMOVdpni7sW4sp6uMEkHBelRC3oF8hnEaWKuyqRe-5AlRU4sujCPDL5oBoWu7QlPprt3mBbkKYShUXa1QW2hgTMBqesKI=w408-h306-k-no,6,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,True,,,,,False,/g/11b6qm934d,en,27.671696,85.422078,27.671696,85.422078,27.671696,85.422078,0,Pharmacy,Doleshwor Pharmacy,,Monday,7 AM to 9:30 PM,False,+977 984-3598350,+9779843598350,ChIJP3B_YqMa6zkR4sSEDakwZ9E,ChIJP3B_YqMa6zkR4sSEDakwZ9E,44800,44800,,20,5.0,0,2,0,0,0,0,0,2,2025-11-14T08:13:37.525Z,"https://www.google.com/maps/search/pharmacy/@27.67530454090198,85.43009086349416,17z?hl=en",pharmacy,pharmacy,,"MCCC+MRG, सिद्धपोखरी",,0,False,Doleshwor Pharmacy,5,0,https://www.google.com/maps/search/?api=1&query=Doleshwor%20Pharmacy&query_place_id=ChIJP3B_YqMa6zkR4sSEDakwZ9E,0,,101.25,0,0
,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,"MCGP+XP8, Garud Kundal Road, Bhaktapur 44800, Nepal",0,0,0,0,0,Pharmacy,Pharmacy,10948674453025048725,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1ab328a6cb99:0x97f181680df3c895,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyRUO17DlU0wgvHHCyt0LAGiSyrP7w9rYlzj8A9b37exF-z6cDzIC1ahkRVbmE8eb9Q63Ff-DUbnq1cohVevYzltjKTouWKbXizmQVdW0Rekc-SzFbUUmlbXTUhfcX2Oq0ltuLp=w408-h306-k-no,7,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,False,/g/1pp2x9k84,en,27.67742,85.436839,27.67742,85.436839,27.67742,85.436839,0,Pharmacy,Kamal Vinayak Pharmacy,,,0,False,,,ChIJmcumKLMa6zkRlcjzDWiB8Zc,ChIJmcumKLMa6zkRlcjzDWiB8Zc,44800,44800,,32,4.0,0,8,4,2,1,1,0,8,2025-11-14T08:13:38.461Z,"https://www.google.com/maps/search/pharmacy/@27.67530454090198,85.43009086349416,17z?hl=en",pharmacy,pharmacy,,"MCGP+XP8, Garud Kundal Road",कमल विनायक फार्मेसी,0,False,Kamal Vinayak Pharmacy,4,0,https://www.google.com/maps/search/?api=1&query=Kamal%20Vinayak%20Pharmacy&query_place_id=ChIJmcumKLMa6zkRlcjzDWiB8Zc,0,,0.0,0,0
