additionalInfo_Accessibility_Wheelchair accessible entrance,additionalInfo_Accessibility_Wheelchair accessible parking lot,additionalInfo_Amenities_Gender-neutral restroom,additionalInfo_Parking_Free parking lot,additionalInfo_Service options_Drive-through,address,alcohol,beer,breakfast,cash_only,casual,category,categoryName,cid,city,claimThisBusiness,coffee,country,countryCode,delivery,dine_in,dinner,family_friendly,fid,googleFoodUrl,hours,imageUrl,imagesCount,info_Accessibility_Wheelchair accessible entrance,info_Accessibility_Wheelchair accessible parking lot,info_Amenities_Gender-neutral restroom,info_Parking_Free parking lot,info_Service options_Drive-through,isAdvertisement,kgmid,language,lat,lng,loc_lat,loc_lng,location_lat,location_lng,lunch,main_category,name,neighborhood,openingHours_day,openingHours_hours,permanentlyClosed,phone,phoneUnformatted,placeId,place_id,postal,postalCode,price,rank,rating,reservations,reviewsCount,reviewsDistribution_fiveStar,reviewsDistribution_fourStar,reviewsDistribution_oneStar,reviewsDistribution_threeStar,reviewsDistribution_twoStar,reviews_count,scrapedAt,searchPageUrl,searchString,search_term,state,street,subTitle,takeout,temporarilyClosed,title,totalScore,tourists,url,vegetarian,website,weekly_hours,wheelchair_accessible_entrance,wifi
,,,,,"Radhe Radhe Rd, Madhyapur Thimi, Nepal",0,0,0,0,0,Bank,Bank,8794588933336568586,Madhyapur Thimi,False,0,NP,NP,0,0,0,0,0x39eb1b357b2abdb1:0x7a0ca80a051b930a,,9:45 AM to 3:30 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz6xCqBzBOuxHKmJD0sG5SEPebmVIGcVL4C_yaEMuCXIJIZqrdfeMhUloTS8V4gy-T8HTNls-zKSAXbUkAe53vCrXopurMF7WMUrSFjTuxqSVm52XKhobnQMlbDWZwFqACRtEQ5=w408-h543-k-no,4,,,,,,False,/g/11fmp_jvj1,en,27.6754596,85.3975881,27.6754596,85.3975881,27.6754596,85.3975881,0,Bank,NIC ASIA Bank Radhe Radhe Branch,,Monday,9:45 AM to 3:30 PM,False,+977 1-5639635,+97715639635,ChIJsb0qezUb6zkRCpMbBQqoDHo,ChIJsb0qezUb6zkRCpMbBQqoDHo,,,,9,3.5,0,4,0,0,0,0,0,4,2025-11-14T10:19:52.440Z,"https://www.google.com/maps/search/bank/@27.680106502310814,85.39674438680153,17z?hl=en",bank,bank,,Radhe Radhe Rd,,0,False,NIC ASIA Bank Radhe Radhe Branch,3.5,0,https://www.google.com/maps/search/?api=1&query=NIC%20ASIA%20Bank%20Radhe%20Radhe%20Branch&query_place_id=ChIJsb0qezUb6zkRCpMbBQqoDHo,0,https://www.nicasiabank.com/,32.0,0,0
,,,,True,"M9GX+G5M, Radhe Radhe, 44800, Nepal",0,0,0,0,0,Bank,Bank,3912179417644655823,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1b85f907951b:0x364ada73e64de4cf,,9:30 AM to 5:30 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyOZPUz04x9LpPEueQXhbfFO3AKcjl6CXLJh1lQFmb6rlLrnieHfjhJ4YJ2V3isuReYWbK7oRGI0ZAKsA-UhonX7dE5MNGP7BzbW-lrF2X3iBbgZU27L1kuQeW-Ld79T7DRMGYE=w408-h907-k-no,4,,,,,True,False,/g/11ppz9vgk5,en,27.6763452,85.3979254,27.6763452,85.3979254,27.6763452,85.3979254,0,Bank,"Kamana Sewa Bikas Bank Ltd, Radhe Radhe Branch",,Monday,9:30 AM to 5:30 PM,False,+977 1-6634161,+97716634161,ChIJG5UH-YUb6zkRz-RN5nPaSjY,ChIJG5UH-YUb6zkRz-RN5nPaSjY,44800,44800,,10,3.0,0,7,0,0,0,0,0,7,2025-11-14T10:19:52.440Z,"https://www.google.com/maps/search/bank/@27.680106502310814,85.39674438680153,17z?hl=en",bank,bank,,"M9GX+G5M, Radhe Radhe",,0,False,"Kamana Sewa Bikas Bank Ltd, Radhe Radhe Branch",3,0,https://www.google.com/maps/search/?api=1&query=Kamana%20Sewa%20Bikas%20Bank%20Ltd%2C%20Radhe%20Radhe%20Branch&query_place_id=ChIJG5UH-YUb6zkRz-RN5nPaSjY,0,https://kamanasewabank.com/,45.5,0,0
,,,,True,"M9FP+7XC, Araniko Highway, Madhyapur Thimi 44800, Nepal",0,0,0,0,0,Bank,Bank,16320492841183262959,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1bfffbecf537:0xe27e09c4f608b8ef,,10 AM to 4:30 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxJ8UmVcvr7wJV2JqBrTlJak06O8d6o-JXln9KgAxKxVAj-Rm5QQ0zLHmfk9WrCs3p2FBZ91j8U7Bdb8gzEYgntuCXHf_7GU39WmclxZZZUczbn0Y9VPbLdQuGVzDjB7GVu3bY=w426-h240-k-no,6,,,,,True,False,/g/11kpdlj5vj,en,27.6731916,85.3873655,27.6731916,85.3873655,27.6731916,85.3873655,0,Bank,"Rastriya Banijya Bank, Thimi Branch",,Monday,10 AM to 4:30 PM,False,,,ChIJN_Xs-_8b6zkR77gI9sQJfuI,ChIJN_Xs-_8b6zkR77gI9sQJfuI,44800,44800,,14,2.5,0,6,0,0,0,0,0,6,2025-11-14T10:19:52.440Z,"https://www.google.com/maps/search/bank/@27.680106502310814,85.39674438680153,17z?hl=en",bank,bank,,"M9FP+7XC, Araniko Highway",,0,False,"Rastriya Banijya Bank, Thimi Branch",2.5,0,https://www.google.com/maps/search/?api=1&query=Rastriya%20Banijya%20Bank%2C%20Thimi%20Branch&query_place_id=ChIJN_Xs-_8b6zkR77gI9sQJfuI,0,,39.0,0,0
,,,,,"Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,15183455638598455871,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb1b43b8d5dde1:0xd2b678753990123f,,10 AM to 3 AM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cqoF99n6MOiLllHKz-9RIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=311.88818&pitch=0&thumbfov=100,1,,,,,,False,/g/11xmz9zn99,en,27.6842048,85.3874096,27.6842048,85.3874096,27.6842048,85.3874096,0,Bank,Nabil Bank Limited Thimi Branch,,Monday,10 AM to 3 AM,False,+977 1-6634230,+97716634230,ChIJ4d3VuEMb6zkRPxKQOXV4ttI,ChIJ4d3VuEMb6zkRPxKQOXV4ttI,44800,44800,,15,0.0,0,0,0,0,0,0,0,0,2025-11-14T10:19:52.440Z,"https://www.google.com/maps/search/bank/@27.680106502310814,85.39674438680153,17z?hl=en",bank,bank,,,,0,False,Nabil Bank Limited Thimi Branch,,0,https://www.google.com/maps/search/?api=1&query=Nabil%20Bank%20Limited%20Thimi%20Branch&query_place_id=ChIJ4d3VuEMb6zkRPxKQOXV4ttI,0,https://www.nabilbank.com/,100.0,0,0
,,,,True,"M9FP+C54, Araniko Highway, Madhyapur Thimi 44600, Nepal",0,0,0,0,0,Bank,Bank,12757726171300839127,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1a1a7fc4e32d:0xb10c8c5c06173ed7,,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyBdyNZIN1mpxZKf4x4IpKyd41P20qjkgzN5tAoxZRlYwcEC5ui8Su31aG8Yf-J_cNI0me8cY77yqiFcW9omthUBQ1Dr3SAGc4228H73oGrRQjtg3JAS6unrjXenuf861tV4Fpn=w408-h545-k-no,4,,,,,True,False,/g/11b773wcny,en,27.6735056,85.3854448,27.6735056,85.3854448,27.6735056,85.3854448,0,Bank,National Cooperative Bank,,,0,False,+977 1-5093018,+97715093018,ChIJLePEfxoa6zkR1z4XBlyMDLE,ChIJLePEfxoa6zkR1z4XBlyMDLE,44600,44600,,19,4.8,0,5,0,0,0,0,0,5,2025-11-14T10:19:52.440Z,"https://www.google.com/maps/search/bank/@27.680106502310814,85.39674438680153,17z?hl=en",bank,bank,,"M9FP+C54, Araniko Highway",,0,False,National Cooperative Bank,4.8,0,https://www.google.com/maps/search/?api=1&query=National%20Cooperative%20Bank&query_place_id=ChIJLePEfxoa6zkR1z4XBlyMDLE,0,,0.0,0,0
,,,,,"M9JR+MJ6, Madhyapur Thimi 44600, Nepal",0,0,0,0,0,Bank,Bank,16329851532821644068,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1a6128071e53:0xe29f497328b3c324,,10 AM to 5 PM,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BpZIybEVmTtt0tGLWvHPuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.44402&pitch=0&thumbfov=100,2,,,,,,False,/g/11fxdtz__p,en,27.681657,85.3915089,27.681657,85.3915089,27.681657,85.3915089,0,Bank,Trishna Saving And Credit Co-Operative,,Monday,10 AM to 5 PM,False,+977 1-6636188,+97716636188,ChIJUx4HKGEa6zkRJMOzKHNJn-I,ChIJUx4HKGEa6zkRJMOzKHNJn-I,44600,44600,,24,0.0,0,0,0,0,0,0,0,0,2025-11-14T10:19:53.252Z,"https://www.google.com/maps/search/bank/@27.680106502310814,85.39674438680153,17z?hl=en",bank,bank,,M9JR+MJ6,,0,False,Trishna Saving And Credit Co-Operative,,0,https://www.google.com/maps/search/?api=1&query=Trishna%20Saving%20And%20Credit%20Co-Operative&query_place_id=ChIJUx4HKGEa6zkRJMOzKHNJn-I,0,,42.0,0,0
,,,,,"M9MQ+5QQ Municipality, Madhyapur Thimi 44600, Nepal",0,0,0,0,0,Bank,Bank,1049984883360710584,Madhyapur Thimi,True,0,NP,NP,0,0,0,0,0x39eb1b1f967683e7:0xe924bb0383ebfb8,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RXEawF4EYp75rb_f1oVqCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.62938&pitch=0&thumbfov=100,1,,,,,,False,/g/11n02nfcxm,en,27.68296,85.3894706,27.68296,85.3894706,27.68296,85.3894706,0,Bank,Suryamukhi Saving And Credit Co-operative Ltd.,,,0,False,,,ChIJ54N2lh8b6zkRuL8-OLBLkg4,ChIJ54N2lh8b6zkRuL8-OLBLkg4,44600,44600,,25,0.0,0,0,0,0,0,0,0,0,2025-11-14T10:19:53.252Z,"https://www.google.com/maps/search/bank/@27.680106502310814,85.39674438680153,17z?hl=en",bank,bank,,M9MQ+5QQ Municipality,,0,False,Suryamukhi Saving And Credit Co-operative Ltd.,,0,https://www.google.com/maps/search/?api=1&query=Suryamukhi%20Saving%20And%20Credit%20Co-operative%20Ltd.&query_place_id=ChIJ54N2lh8b6zkRuL8-OLBLkg4,0,,0.0,0,0
,,,,,"MC8G+4P6, Suryabinayak 44800, Nepal",0,0,0,0,0,Bank,Bank,7095409441457729079,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb1b29dd1eea5b:0x6277f54b3e0a6e37,,10 AM to 5 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxLQNpZImr8ffMH1QjjKRivgevC5ihQQlYFg9dDUX8y5LOWlcUqosEsJ8p2jiQuAIbInPzibP-fG4I16n341U8mMeJe3HoKWDStA5Yd6MTNTrJ7tdt4GFxIGAu0NQ7JofUtkxK0Dg=w408-h306-k-no,6,,,,,,False,/g/11st95_3sw,en,27.6653521,85.4263555,27.6653521,85.4263555,27.6653521,85.4263555,0,Bank,Citizens Bank Suryabinayak Branch,Sipadol,Monday,10 AM to 5 PM,False,,,ChIJW-oe3Skb6zkRN24KPkv1d2I,ChIJW-oe3Skb6zkRN24KPkv1d2I,44800,44800,,2,4.0,0,5,0,0,0,0,0,5,2025-11-14T10:19:57.928Z,"https://www.google.com/maps/search/bank/@27.64207399075676,85.4568408175979,17z?hl=en",bank,bank,,MC8G+4P6,,0,False,Citizens Bank Suryabinayak Branch,4,0,https://www.google.com/maps/search/?api=1&query=Citizens%20Bank%20Suryabinayak%20Branch&query_place_id=ChIJW-oe3Skb6zkRN24KPkv1d2I,0,,42.0,0,0
False,,,,True,"MC8H+34, Suryabinayak 44800, Nepal",0,0,0,0,0,Bank,Bank,1216907924721750575,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb1aa62881364d:0x10e3534f6165d22f,,10 AM to 5 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxRYaQeI5lE39DGGhInzFcoH5xEJlZsvNshp9zu6cCthgDRQ1qEmbMP1l59FSgdKY8Mj_AIRi9NbKYQj8996-O6KYqlHHe1VZrA4S9WeuYDEE7cCLgTFKHgZD3bySf4P6eNznZs=w408-h306-k-no,27,False,,,,True,False,/g/1tp06j09,en,27.6651531,85.4278333,27.6651531,85.4278333,27.6651531,85.4278333,0,Bank,Rastriya Banijya Bank,Sipadol,Monday,10 AM to 5 PM,False,+977 1-6610115,+97716610115,ChIJTTaBKKYa6zkRL9JlYU9T4xA,ChIJTTaBKKYa6zkRL9JlYU9T4xA,44800,44800,,3,3.3,0,28,0,0,0,0,0,28,2025-11-14T10:19:57.928Z,"https://www.google.com/maps/search/bank/@27.64207399075676,85.4568408175979,17z?hl=en",bank,bank,,MC8H+34,राष्ट्रिय वाणिज्य बैंक,0,False,Rastriya Banijya Bank,3.3,0,https://www.google.com/maps/search/?api=1&query=Rastriya%20Banijya%20Bank&query_place_id=ChIJTTaBKKYa6zkRL9JlYU9T4xA,0,,42.0,1,0
False,,,True,True,"Suryabinayak 44800, Nepal",0,0,0,0,0,Bank,Bank,2911798229763563150,Suryabinayak,False,0,NP,NP,0,0,0,0,0x39eb1aa65936fc05:0x2868c91006ab1e8e,,10 AM to 4:30 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxDIUe8xGqu3U-kYgwYWmW2V_pnPq6OR5FRf2m_DIezQGjXg6ImaSmShVR69KKC_5fk4CC2LTaxGDXVDmW-sahOsAWV0my4Z1_yNV0zoC3D6LwY24LROjFzZR7oQe2nFWpfAiQ=w408-h544-k-no,37,False,,,True,True,False,/g/11b6s3p0bx,en,27.6659625,85.4247031,27.6659625,85.4247031,27.6659625,85.4247031,0,Bank,Global IME Bank Limited,,Monday,10 AM to 4:30 PM,False,+977 1-6615389,+97716615389,ChIJBfw2WaYa6zkRjh6rBhDJaCg,ChIJBfw2WaYa6zkRjh6rBhDJaCg,44800,44800,,5,2.7,0,52,0,0,0,0,0,52,2025-11-14T10:19:57.928Z,"https://www.google.com/maps/search/bank/@27.64207399075676,85.4568408175979,17z?hl=en",bank,bank,,,ग्लोबल आइएमई बैंक लिमिटेड,0,False,Global IME Bank Limited,2.7,0,https://www.google.com/maps/search/?api=1&query=Global%20IME%20Bank%20Limited&query_place_id=ChIJBfw2WaYa6zkRjh6rBhDJaCg,0,https://www.globalimebank.com/branches/,36.0,1,0
,False,,,True,"MC8F+99V, Suryabinayak 44800, Nepal",0,0,0,0,0,Bank,Bank,490700122021105403,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb1aa630837891:0x6cf5129404f0efb,,9:30 AM to 5:30 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy4hwL_jFY0qkjPY7MB46J7o2whxefYw6L4WucQ3-_QsEVnHvn3CWaoyN-qh0BNGl37HB4025_dxCvCLc9vPKKdrmmgoryIDSjP1fKhJql6NGlEANwdaCdQkPXNklqCkpZ1z-wM=w408-h544-k-no,21,,False,,,True,False,/g/1tfq7n2y,en,27.6659967,85.4234236,27.6659967,85.4234236,27.6659967,85.4234236,0,Bank,Prabhu Bank Limited,,Monday,9:30 AM to 5:30 PM,False,+977 1-6619389,+97716619389,ChIJkXiDMKYa6zkR-w5PQClRzwY,ChIJkXiDMKYa6zkR-w5PQClRzwY,44800,44800,,6,2.1,0,40,0,0,0,0,0,40,2025-11-14T10:19:57.928Z,"https://www.google.com/maps/search/bank/@27.64207399075676,85.4568408175979,17z?hl=en",bank,bank,,MC8F+99V,प्रभु बैंक लिमिटेड,0,False,Prabhu Bank Limited,2.1,0,https://www.google.com/maps/search/?api=1&query=Prabhu%20Bank%20Limited&query_place_id=ChIJkXiDMKYa6zkR-w5PQClRzwY,0,https://prabhubank.com/,40.0,0,0
False,,,,True,"Suryabinayak 44800, Nepal",0,0,0,0,0,Bank,Bank,10483588369426461479,Suryabinayak,False,0,NP,NP,0,0,0,0,0x39eb1aa63a0055bf:0x917d3013db14b327,,9:45 AM to 3:30 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxdJmyAhC--VY-mdEtF1DZllw2yftWiIcHvhg_7mDyigr9RXVw6OOmL7u3-M1vNUJNJfzsIXlK7V4aZw8owm12VYS9dbo7q3HWhkTO6OrVUEqK3pd-pPZ1EI2nP-wE_UL4KhmF6Ug=w426-h240-k-no,25,False,,,,True,False,/g/1tkl1r1_,en,27.6658125,85.4263281,27.6658125,85.4263281,27.6658125,85.4263281,0,Bank,NIC ASIA Bank Bhaktapur Branch,,Monday,9:45 AM to 3:30 PM,False,+977 1-6619182,+97716619182,ChIJv1UAOqYa6zkRJ7MU2xMwfZE,ChIJv1UAOqYa6zkRJ7MU2xMwfZE,44800,44800,,7,2.4,0,46,0,0,0,0,0,46,2025-11-14T10:19:57.928Z,"https://www.google.com/maps/search/bank/@27.64207399075676,85.4568408175979,17z?hl=en",bank,bank,,,एनआईसी एशिया बैंक लिमिटेड,0,False,NIC ASIA Bank Bhaktapur Branch,2.4,0,https://www.google.com/maps/search/?api=1&query=NIC%20ASIA%20Bank%20Bhaktapur%20Branch&query_place_id=ChIJv1UAOqYa6zkRJ7MU2xMwfZE,0,https://www.nicasiabank.com/,35.0,1,0
,,,,True,"MCHR+C53, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,6255327456317221314,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1ab32be15de1:0x56cf632deb8929c2,,10 AM to 4 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxXbGrFfzxa2EINoREeykTEOHhFtKuRKnfJ9KnIsJvCzx5yiZ8sTC0HZiJWx2YatAtp-6-Q6a3UQA9oOJNxAp6fU2TThBkXFIIX2nD7aDuvoIK7v98n-NrrZzevNOcEwKdUk6If=w408-h306-k-no,17,,,,,True,False,/g/11ddxsz_lt,en,27.6785223,85.4404204,27.6785223,85.4404204,27.6785223,85.4404204,0,Bank,Nepal Bank Ltd. Kamalbinayak Bhaktapur Branch,,Monday,10 AM to 4 PM,False,+977 1-6620096,+97716620096,ChIJ4V3hK7Ma6zkRwimJ6y1jz1Y,ChIJ4V3hK7Ma6zkRwimJ6y1jz1Y,44800,44800,,8,3.1,0,20,0,0,0,0,0,20,2025-11-14T10:19:57.928Z,"https://www.google.com/maps/search/bank/@27.64207399075676,85.4568408175979,17z?hl=en",bank,bank,,MCHR+C53,नेपाल बैंक लिमिटेड,0,False,Nepal Bank Ltd. Kamalbinayak Bhaktapur Branch,3.1,0,https://www.google.com/maps/search/?api=1&query=Nepal%20Bank%20Ltd.%20Kamalbinayak%20Bhaktapur%20Branch&query_place_id=ChIJ4V3hK7Ma6zkRwimJ6y1jz1Y,0,,40.0,0,0
,,,,True,"MC8G+37, Suryabinayak 44800, Nepal",0,0,0,0,0,Bank,Bank,16338056277015030043,Suryabinayak,False,0,NP,NP,0,0,0,0,0x39eb1aa7b49a4c8b:0xe2bc6f9f07d2691b,,10 AM to 5 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyG7F_GAqP9E6FsMYs-66U7f8GDhrzhb_IM-0-c1-XzK-6XJfDX7h0HU9L2NIfa806EtlKWMzwEwC984d0bOniW7QM_tQUx75pEF0RRuTDK3Xr622EAM0DgakVFk2dJ3oD-LK9Kvg=w408-h306-k-no,21,,,,,True,False,/g/1tjddlrx,en,27.6651875,85.4256875,27.6651875,85.4256875,27.6651875,85.4256875,0,Bank,Nepal Investment Bank Limited,Sipadol,Monday,10 AM to 5 PM,False,+977 1-6615617,+97716615617,ChIJi0yatKca6zkRG2nSB59vvOI,ChIJi0yatKca6zkRG2nSB59vvOI,44800,44800,,9,2.9,0,52,0,0,0,0,0,52,2025-11-14T10:19:57.928Z,"https://www.google.com/maps/search/bank/@27.64207399075676,85.4568408175979,17z?hl=en",bank,bank,,MC8G+37,नेपाल इन्भेष्टमेण्ट बैंक लिमिटेड,0,False,Nepal Investment Bank Limited,2.9,0,https://www.google.com/maps/search/?api=1&query=Nepal%20Investment%20Bank%20Limited&query_place_id=ChIJi0yatKca6zkRG2nSB59vvOI,0,,39.0,0,0
,,,,True,"Bhaktapur Municipality- 09 Malpot Office, Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,16290531419010570253,Bhaktapur,False,0,NP,NP,0,0,0,0,0x39eb05e1fe151b85:0xe2139803c077180d,,10 AM to 3 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy7LbXKkPzzv2qdyxp0PBMAVUZRUS2JINtMBO4IBTFTG-VJAEhDHaMF8DYi_-VX-yrPY_VMuhS1u3niiyNqVmujKbpedLCom7i78Fgj979oWxNn8rxE5LAh7Da9ghzUiUB8F1CN=w426-h240-k-no,9,,,,,True,False,/g/11nxv4y1jw,en,27.675171,85.4406628,27.675171,85.4406628,27.675171,85.4406628,0,Bank,Mega Bank Nepal,,Monday,10 AM to 3 PM,False,+977 1-6620824,+97716620824,ChIJhRsV_uEF6zkRDRh3wAOYE-I,ChIJhRsV_uEF6zkRDRh3wAOYE-I,44800,44800,,10,4.0,0,2,0,0,0,0,0,2,2025-11-14T10:19:57.928Z,"https://www.google.com/maps/search/bank/@27.64207399075676,85.4568408175979,17z?hl=en",bank,bank,,"Bhaktapur Municipality- 09 Malpot Office, Jagati-KamalBinayak Rd",नेपाल इन्भेष्टमेण्ट मेगा बैंक लिमिटेड,0,False,Mega Bank Nepal,4,0,https://www.google.com/maps/search/?api=1&query=Mega%20Bank%20Nepal&query_place_id=ChIJhRsV_uEF6zkRDRh3wAOYE-I,0,,29.0,0,0
,True,,,,"MC8C+7FG, Bhaktapur 44800, Nepal",0,0,0,0,0,Bank,Bank,18078008229624395571,Bhaktapur,True,0,NP,NP,0,0,0,0,0x39eb1bfa4bcd71f1:0xfae1fcb41559b733,,10 AM to 5 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyxDM2Pex6ifuYKKQglTlG1x2gZ3mzpeX8aWkRpFROWQrTjkEDVlk4oJ9iMDyigSsMnJ58S59Izub3WzfaOBoG6Vcrxxr-l_2QckWjMt98SRx8ClkedKm7aYfRnnq9M7eFHVyU=w408-h306-k-no,8,,True,,,,False,/g/11thjykks2,en,27.6656829,85.4212152,27.6656829,85.4212152,27.6656829,85.4212152,0,Bank,Nepal Bank ltd. Suryabinayak Ghalate,Katunje,Monday,10 AM to 5 PM,False,,,ChIJ8XHNS_ob6zkRM7dZFbT84fo,ChIJ8XHNS_ob6zkRM7dZFbT84fo,,,,11,3.7,0,3,0,0,0,0,0,3,2025-11-14T10:19:57.928Z,"https://www.google.com/maps/search/bank/@27.64207399075676,85.4568408175979,17z?hl=en",bank,bank,,MC8C+7FG,,0,False,Nepal Bank ltd. Suryabinayak Ghalate,3.7,0,https://www.google.com/maps/search/?api=1&query=Nepal%20Bank%20ltd.%20Suryabinayak%20Ghalate&query_place_id=ChIJ8XHNS_ob6zkRM7dZFbT84fo,0,,42.0,0,0
False,,,,True,"MC8G+7X6, Suryabinayak 44800, Nepal",0,0,0,0,0,Bank,Bank,10083304983816675007,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb1aa65b9600a3:0x8bef18758a519ebf,,10 AM to 4 PM,https://lh3.googleusercontent.com/gps-proxy/ALd4DhG3sGUam_y0FlUYkPg5mDR0qefBSNqB-si53oUNWa2AojNm8Kht08nBK78XZIraKhYryK89OY6knPfvhqNOe-DiFH6U5jHHJJAkLWDmoeqmn5f3p58HrdQMHRhqCaH1M_C0TAajHAwEGQRaMYsk-E5nFO7pCZq3CBeRiT5A3IAAyUTIAL3mnAih_P5BhFk-3Ne35Q=w408-h306-k-no,34,False,,,,True,False,/g/11b6xkbm1j,en,27.6656625,85.4273906,27.6656625,85.4273906,27.6656625,85.4273906,0,Bank,Sanima Bank Ltd. Suryabinayak Branch,,Monday,10 AM to 4 PM,False,+977 1-6619384,+97716619384,ChIJowCWW6Ya6zkRv55RinUY74s,ChIJowCWW6Ya6zkRv55RinUY74s,44800,44800,,12,2.6,0,30,0,0,0,0,0,30,2025-11-14T10:19:57.928Z,"https://www.google.com/maps/search/bank/@27.64207399075676,85.4568408175979,17z?hl=en",bank,bank,,MC8G+7X6,सानिमा बैंक लिमिटेड,0,False,Sanima Bank Ltd. Suryabinayak Branch,2.6,0,https://www.google.com/maps/search/?api=1&query=Sanima%20Bank%20Ltd.%20Suryabinayak%20Branch&query_place_id=ChIJowCWW6Ya6zkRv55RinUY74s,0,,34.5,1,0
,,,,True,"MC8F+59C, Suryabinayak 44800, Nepal",0,0,0,0,0,Bank,Bank,11300925299480876672,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb1aa6e7e62f53:0x9cd4f3af5cc85680,,10 AM to 3:30 PM,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxe6qKV0iCi2CxdqA7Ym9WwiKlJtTMM5ccfy8d9VwAQg3izdhd1TvmgaCZG_VuVYDadYa-WqBxcI-PxTKprJ6DhV6VytRPNBAsGbKgzo6iy9HDft_XN6rKLhLLa6dpm9EavTNw=w408-h306-k-no,23,,,,,True,False,/g/1tgbz547,en,27.6654375,85.4233906,27.6654375,85.4233906,27.6654375,85.4233906,0,Bank,Everest Bank Ltd. Bhaktapur Branch,Katunje,Monday,10 AM to 3:30 PM,False,+977 1-5092061,+97715092061,ChIJUy_m56Ya6zkRgFbIXK_z1Jw,ChIJUy_m56Ya6zkRgFbIXK_z1Jw,44800,44800,,18,3.1,0,39,0,0,0,0,0,39,2025-11-14T10:19:57.929Z,"https://www.google.com/maps/search/bank/@27.64207399075676,85.4568408175979,17z?hl=en",bank,bank,,MC8F+59C,एभरेष्ट बैंक,0,False,Everest Bank Ltd. Bhaktapur Branch,3.1,0,https://www.google.com/maps/search/?api=1&query=Everest%20Bank%20Ltd.%20Bhaktapur%20Branch&query_place_id=ChIJUy_m56Ya6zkRgFbIXK_z1Jw,0,http://www.everestbankltd.com/,30.5,0,0
,,,,True,"MC6W+9F5, Nandikeshwar Rd, Suryabinayak, Nepal",0,0,0,0,0,Bank,Bank,15028072553312455698,Suryabinayak,True,0,NP,NP,0,0,0,0,0x39eb0ff847285b51:0xd08e705d76fc8c12,,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pX7bKhnyLhAuotsme-Hl9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.59195&pitch=0&thumbfov=100,2,,,,,True,False,/g/11c5rrm630,en,27.6608876,85.4462192,27.6608876,85.4462192,27.6608876,85.4462192,0,Bank,"National Microfinance, Sipadole Branch",Nangkhel,,0,False,+977 1-6619165,+97716619165,ChIJUVsoR_gP6zkREoz8dl1wjtA,ChIJUVsoR_gP6zkREoz8dl1wjtA,,,,5,3.0,0,1,0,0,0,0,0,1,2025-11-14T10:20:04.461Z,"https://www.google.com/maps/search/bank/@27.664893497689192,85.4568408175979,17z?hl=en",bank,bank,,"MC6W+9F5, Nandikeshwar Rd",,0,False,"National Microfinance, Sipadole Branch",3,0,https://www.google.com/maps/search/?api=1&query=National%20Microfinance%2C%20Sipadole%20Branch&query_place_id=ChIJUVsoR_gP6zkREoz8dl1wjtA,0,,0.0,0,0
