name,main_category,category,categoryName,address,street,neighborhood,city,state,postal,country,lat,lng,phone,phoneUnformatted,website,placeId,place_id,rank,rating,reviewsCount,reviews_count,weekly_hours,hours,permanentlyClosed,temporarilyClosed,price,imageUrl
Supriya Store,Grocery store,Grocery store,Grocery store,"M7XV+HFF, Janapravat Marg, Kathmandu 44614, Nepal","M7XV+HFF, Janapravat Marg",Kalimati,Kathmandu,,44614,NP,27.6989484,85.2936812,+977 1-2082191,+97712082191,,ChIJF4obCV4Y6zkRi6vzpGzQlqQ,ChIJF4obCV4Y6zkRi6vzpGzQlqQ,35,4.0,,0,13.5,6:30 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGoSktG7eFxkVSQ-n707sb2EzAW6rqA5M2yBtBNmBQCqkqHw1su3VR2l20uNavXGWq5jA-60_20P2D99vAzep4X2jLWRBeFbLcRwwAVa4lytKe_PLG80NJwa91ei75bMtPuZeW1U8_UITHbWjxSxfhQWC4hJkv2jRtnxdscClMrNosTz8C_4GWrr4VxR4btxmm9Cw=w408-h306-k-no
Jyoti Store,Grocery store,Grocery store,Grocery store,"Kathmandu 44600, Nepal",,Sitapaila,Kathmandu,,44600,NP,27.719491,85.280253,+977 981-3467892,+9779813467892,,ChIJE8CBysoZ6zkRJu04x8GENC8,ChIJE8CBysoZ6zkRJu04x8GENC8,29,4.0,,0,15.0,6 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipP66U-zXxEUhduTKhsh_QWZH6K8hQZN25-915S8=w408-h306-k-no
N&N Grocery Store,Grocery store,Grocery store,Grocery store,"Unnamed Road, Nagarjun 44600, Nepal",Unnamed Road,Balaju,Nagarjun,,44600,NP,27.729304,85.2924451,+977 984-3757338,+9779843757338,,ChIJu45hIe4Z6zkRjRPAoqgwNjw,ChIJu45hIe4Z6zkRjRPAoqgwNjw,36,4.0,,0,24.0,Open 24 hours,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KOuqE1FrEFV0QpnT-R53Ag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.73508&pitch=0&thumbfov=100
Srijana Store,Grocery store,Grocery store,Grocery store,"Tahachal Marg, Kathmandu 44614, Nepal",Tahachal Marg,Kalimati,Kathmandu,,44614,NP,27.7018918,85.2903587,,,,ChIJ651SU2AY6zkR1aiE3MXpyNQ,ChIJ651SU2AY6zkR1aiE3MXpyNQ,34,3.5,,0,12.0,9 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFXsz-EdAXFEgsF-J4re66YMGuyp2CXFcbLejri3WgehWLljriwhntwupaT_IGh0mhW_ZkA7TTJSRrZzJ0KLSeJ0mcccj4R5V7NgMRX42NmOl3fCPsDcNt243qKn_CTGuJbURBCPSKGFs_CcxCFMfmcvqC6N0rSYpHUEVEmSa7BBoHSoc-84vKqCtApdD9fgBUgLPw=w426-h240-k-no
Ashma Mobile and Electronics,Cell phone store,Cell phone store,Cell phone store,"P78M+7HP, रिङ्ग रोड, Kathmandu 44600, Nepal","P78M+7HP, रिङ्ग रोड",Chhauni,Kathmandu,,44600,NP,27.7157167,85.2839537,+977 980-3451004,+9779803451004,,ChIJ7WQqHpAY6zkRcd4NHEzhz_A,ChIJ7WQqHpAY6zkRcd4NHEzhz_A,4,5.0,,0,13.0,7 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweosYXLLy8Voqu_t2WxATkuoW6u4f8NbP2SkWNWaJqNXq3QdEGU-ZgRqkOAK14iRGfOzx2vjYEHh3yqOpv7pANxqbroLakCzR3mgYMlZNL2_d-s3HiAFDqI92lXFej_UXrq5Y5xj=w408-h306-k-no
Avishek Store,Grocery store,Grocery store,Grocery store,"Dadapauwa 07, Nagarjun 44660, Nepal",Dadapauwa 07,Ramkot,Nagarjun,,44660,NP,27.7185188,85.2575406,+977 984-9763088,+9779849763088,https://manandharavi.wixsite.com/avishekstore,ChIJXy6AuXwj6zkRN_4seLobri0,ChIJXy6AuXwj6zkRN_4seLobri0,101,3.5,,0,16.0,5 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipMF_8YnT-hB_n3YExpXJwb8Mbbu-IVRnRIh17DV=w408-h544-k-no
4K Brothers Store,General store,General store,General store,"P72C+6QM, Nagarjun 44600, Nepal",P72C+6QM,Syuchatar,Nagarjun,,44600,NP,27.7003379,85.2719477,,,,ChIJ9ac_BAAj6zkRP5ZrHy2F8NU,ChIJ9ac_BAAj6zkRP5ZrHy2F8NU,14,4.5,,0,12.0,7 AM to 7 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqdtre0oJqMzgt_UhWW4SrqfBRUtOt2jHUOXpAI4a6cgkZXBeu93WqMEX41aAB4M0LQcemq7YPYtXHb4fDr9ijZs00AeIt2rh4Q8VM_Xkzdl4CZ69L_sk2Gv7gfDvqpifczhjBunA=w408-h544-k-no
N-Store,Grocery store,Grocery store,Grocery store,"Balaju 16, 44600, Nepal",Balaju 16,Swayambhu,Kathmandu,,44600,NP,27.7245138,85.2993086,+977 984-1665291,+9779841665291,,ChIJPxeacukY6zkRlIf7omHt0h0,ChIJPxeacukY6zkRlIf7omHt0h0,18,4.2,,0,14.0,6 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhF70vI_nmMVVsYDvYE_PzCkvcImWnIs1Z5zzKxaGOGFd8a3XJDF2SkuHexdPhwsxWWBcdg3lGYYk7LPbvSEs1f594aMt-AXfZXSTAR8TWnHCI6heNRVFcWU84mIt7zuUpGbyTWA2uJp79U0QsINxfzVigKLwQLAMjVc26_78ms3JVtOVtoFmLxku_Ffy3Ew3fMhifg=w408-h306-k-no
Gautam's store,General store,General store,General store,"मच्छिन्द्र अजिमा मार्ग, Kathmandu 44600, Nepal",मच्छिन्द्र अजिमा मार्ग,Kalimati,Kathmandu,,44600,NP,27.6995992,85.2970792,+977 984-3292757,+9779843292757,,ChIJvwbesDgZ6zkRbJ5fRzma3TE,ChIJvwbesDgZ6zkRbJ5fRzma3TE,13,5.0,,0,14.0,6 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipM-pNnOkTOVr0nSt6Vn2ACJBUAH94Y4nUdiYoyq=w426-h240-k-no
Gyanu Cold Store,Grocery store,Grocery store,Grocery store,"किचंडो मार्ग, Kathmandu 44600, Nepal",किचंडो मार्ग,Tahachal,Kathmandu,,44600,NP,27.7018712,85.2978261,+977 1-4272277,+97714272277,,ChIJuW3tKl8Y6zkRVL_NsRZDh1E,ChIJuW3tKl8Y6zkRVL_NsRZDh1E,16,4.1,,0,14.0,6:30 AM to 8:30 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhG05zhlhF39jVmVv9-I4LyRVC0sUcQ4hAnjXsid8L6AhBRJezTqavbyLKihCFcF7WKJIphzZg-P7vEp4ecl86jpVqLAM9wnKZ_pxfxRvz1mGhZ2MtSTI6Sb9ppqMAFi0FddmSr8nHN750cxN0GDZXmh4e-Pxz7fOyKZDTC6_ZhtNfqLSpCMxw9g234n_ybovwgsxUI=w408-h306-k-no
The Green Corner Store,Convenience store,Convenience store,Convenience store,"P852+468, लखतिर्थ मार्ग, Kathmandu 44600, Nepal","P852+468, लखतिर्थ मार्ग",Chhauni,Kathmandu,,44600,NP,27.7077809,85.300575,+977 981-8393968,+9779818393968,,ChIJG2SgTvkZ6zkR1WHpMfsdiLE,ChIJG2SgTvkZ6zkR1WHpMfsdiLE,15,4.0,,0,15.0,6:30 AM to 9:30 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fop8LF8zdrkMEAJwRYw3MA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.1596&pitch=0&thumbfov=100
Yummy Mini Store,General store,General store,General store,"583 Siddhartha Sadak, Kathmandu 44700, Nepal",583 Siddhartha Sadak,Chhauni,Kathmandu,,44700,NP,27.7108373,85.2942374,+977 982-4540439,+9779824540439,,ChIJce_m1BIZ6zkR-KqH1STILd0,ChIJce_m1BIZ6zkR-KqH1STILd0,12,4.3,,0,14.0,7:30 AM to 9:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepoHc_SDSqHHwINYXkAMJ7FTMuG9BpiqsK44NcJvKAlvfSSk6EFsxjJbCFMFgrx1JejBS3gn6DgSEfIKCMPA9cYZ0iBVMp7BS1fsIj1lDv8X-OjZe3pfpx3s4wYrm6RTMLZwJIHuw=w408-h306-k-no
Harati Convenient Store,Grocery store,Grocery store,Grocery store,"P7GX+626, साईबाबा मार्ग, Kathmandu 44600, Nepal","P7GX+626, साईबाबा मार्ग",Balaju,Kathmandu,,44600,NP,27.725535,85.2975029,+977 1-4382399,+97714382399,,ChIJj14FLuoY6zkRuv9qwNGkpZg,ChIJj14FLuoY6zkRuv9qwNGkpZg,6,3.6,,0,12.0,8 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerILA-FsztdO3oK-qiPBuPzbIoQYOGR0AKen9wys-B07wvskYescA5Udju1BttQ53FDNnWcEOae34-ycZqZ4iqyCzzfUUg6G5qH1Fn-d6aoHQA0BuiSrimKSA82M0Y-okbvyrHMGQ=w408-h306-k-no
Suman Store,General store,General store,General store,"Raniban Rd, Nagarjun 44600, Nepal",Raniban Rd,Ichangunarayan,Nagarjun,,44600,NP,27.7334745,85.2885503,+977 984-1580607,+9779841580607,,ChIJd5jesr4Y6zkRKGhCOUJb_O0,ChIJd5jesr4Y6zkRKGhCOUJb_O0,9,5.0,,0,15.0,6:30 AM to 9:30 PM,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_XpNxJaSQpa3Hb7nJf-ldA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.6143343&pitch=0&thumbfov=100
A N store,Convenience store,Convenience store,Convenience store,"44620 Siddhartha Sadak, Kathmandu 44600, Nepal",44620 Siddhartha Sadak,Chhauni,Kathmandu,,44600,NP,27.7093551,85.2990501,,,,ChIJYxHpcwAZ6zkRecyjJLD4KvM,ChIJYxHpcwAZ6zkRecyjJLD4KvM,4,4.5,,0,12.0,9 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepvqM-Tf3J_twJ8S0Q7kaktrWAj5Wrhq6vjeMHYp1ae_fjRk0fOaWJWAavCo4ks7YrwKoIzov7bLqwISOWFdmfiDEsl8WYZ9U0FEe8WbgC2677-H_PQj6zwWVeLvq38dZFnRDlxKQ=w408-h544-k-no
Namaste store,Grocery store,Grocery store,Grocery store,"P768+VGV, Nagarjun 44600, Nepal",P768+VGV,Ramkot,Nagarjun,,,NP,27.7122091,85.2663106,+977 980-8577246,+9779808577246,,ChIJofBh2M8j6zkRAsb03WKY0to,ChIJofBh2M8j6zkRAsb03WKY0to,5,5.0,,0,15.0,6 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepjLHLv_Ght5_-iQaLAkHIK7aW6-Q42n8Hugx-v3HIe-b4lo3ELrTnUcL_3whAJqpJE9GTCIyMlY4IkSBBEVfnZdVCXbr4wvixo8BDiQbJd6wd0OBr88-Za9swIM1AM32rJRX3vjQ=w408-h544-k-no
Paudel Store,Grocery store,Grocery store,Grocery store,"Ekaltar, Kathmandu 44600, Nepal",Ekaltar,Balaju,Kathmandu,,44600,NP,27.7320145,85.2891535,+977 984-9161543,+9779849161543,,ChIJ_WVaDJoZ6zkRdhfNZC5LuYk,ChIJ_WVaDJoZ6zkRdhfNZC5LuYk,8,4.5,,0,15.0,6 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHBCU0xGNnpUqt0P22sWOVMRn4hvNsaIB17h6S4sJ9otl8UI-u7ebHTkLF6SN4PoWm9znNquamhPrZnle5RbnWzNTsEp4GGlrXh7NHodyvsukRL1jn_4iLfX2ljauZWjnlk00HDuuS5KQJszWzlzVQSqx-DjHl9zol7qLxrse-Y0laicUxsQafYE04cC4HjeC_0x0M=w408-h306-k-no
A.S City Store,Grocery store,Grocery store,Grocery store,"P76P+97V, Kathmandu 44600, Nepal",P76P+97V,Chhauni,Kathmandu,,44600,NP,27.7109875,85.2856719,,,,ChIJzTO3ZgAZ6zkR4UffSgH0g0A,ChIJzTO3ZgAZ6zkR4UffSgH0g0A,3,5.0,,0,17.0,5:30 AM to 10:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerVywYL1lrTRPxVxGjo6K2ZkYz_aWGtu6ZHVa9YuQyGGOKZAoy_b0kRZhMvkiKT_swCFRHVIgQChYrDmiZuUZXFHmelV7OMX4V3kscrTOP63d_PljKhKW9U_w9OUb0b13XCxQCNmaRC3x3v=w408-h306-k-no
store on the door,Department store,Department store,Department store,"Nagarjun 44600, Nepal",,Sitapaila,Nagarjun,,44600,NP,27.7109983,85.2785107,+977 1-5312799,+97715312799,https://storeonthedoor.com.np/,ChIJ34AqWeEZ6zkRVwcOp2Evz58,ChIJ34AqWeEZ6zkRVwcOp2Evz58,2,4.8,,0,15.0,6 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepky0ex483mXvFszXyxwz0XDXc7q7OQovUf6ChPI4wiUqzNqAIzU9aKUwAMoZNnSJeRt3lIjhDlF1sb-ZwJpFMW0DdzY5Z8H-HiuVvgldgA3u2h95Y3y5P5rGf971nAbZH1z7u_=w408-h306-k-no
Sunir store,Grocery store,Grocery store,Grocery store,"Srijan Basti Rd, Nagarjun 44600, Nepal",Srijan Basti Rd,Syuchatar,Nagarjun,,44600,NP,27.7046146,85.2756103,+977 984-1441376,+9779841441376,,ChIJ0W0BnnIZ6zkR7ZOBCDgXoj8,ChIJ0W0BnnIZ6zkR7ZOBCDgXoj8,11,5.0,,0,14.0,6 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipPuSjk9I52Dsxgtqn6wr1lpFCTCW7sT_9bm-ZTo=w408-h306-k-no
Bhawana Store,Convenience store,Convenience store,Convenience store,"Ekdhara, Nagarjun 44600, Nepal",Ekdhara,thulobharyang,Nagarjun,,,NP,27.7214435,85.283891,+977 1-4890758,+97714890758,http://bhawanastore.com.np/,ChIJ-d8iQT0Z6zkRgF3RLRjFfc0,ChIJ-d8iQT0Z6zkRgF3RLRjFfc0,10,4.8,,0,16.0,5:30 AM to 9:30 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqxkdjjVLTBEG21ikqUzVLJNjTCSR9CKUpXCQzC16FmMs9JK7wsKaA4toM8gwVmYqQUc_JQNyGXzJOR_AfyckjR0rg9-SYMrfw-wbSp9el1WaTEzCsGpr_-EitNzdxwiWwojKJ1mA=w408-h544-k-no
Tusal Tikre Dhunge Dhara,Water park,Water park,Water park,"M7J7+QGC, Chandragiri 44600, Nepal",M7J7+QGC,Tinthana,Chandragiri,,44600,NP,27.6826905,85.2637788,,,,ChIJbaWvSN0j6zkRuAbvBmDq1ck,ChIJbaWvSN0j6zkRuAbvBmDq1ck,20,5.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2_Xh2CVZ4RvKnHvq9NslGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.924286&pitch=0&thumbfov=100
Shinning wallpaper,Wallpaper store,Wallpaper store,Wallpaper store,"13 Ganeshman Singh Rd, Kathmandu 44600, Nepal",13 Ganeshman Singh Rd,Kalimati,Kathmandu,,44600,NP,27.6982967,85.2985208,+977 985-1125945,+9779851125945,https://www.facebook.com/Shinning-wallpaper-2269627643355773/,ChIJuxXXpP0Z6zkR6LBo0O5dBZw,ChIJuxXXpP0Z6zkR6LBo0O5dBZw,3,5.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J6DFGCMYQMkw8x2NSDDwsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.54834&pitch=0&thumbfov=100
Education Development and Coordination Unit,Education,Education,Education,"चा:गल मार्ग, Kathmandu 44600, Nepal",चा:गल मार्ग,Chhauni,Kathmandu,,44600,NP,27.7049649,85.3000896,+977 1-4282985,+97714282985,https://kathmandu.edcu.gov.np/,ChIJdXvRKPYY6zkRKfl_vcC3SzU,ChIJdXvRKPYY6zkRKfl_vcC3SzU,13,3.8,,0,7.0,10 AM to 5 PM,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepFXEhXvSKHUXFvpdANezYIvFNWvD2iFogO51FuG6vaNaMyFWbZj3ywUM_vR7FVXSlhj0e34Hl0r_dgHms8_Mnvgy6ce09mfLik78TsNN0jQF1XslOY0PXTps-kw92C3EOx5O71=w408-h306-k-no
Head Office Balaju Height,Home goods store,Home goods store,Home goods store,"P7MX+294, Balaju Height Rd, Kathmandu 44600, Nepal","P7MX+294, Balaju Height Rd",Balaju,Kathmandu,,44600,NP,27.7325053,85.2984447,,,,ChIJdyEELAAZ6zkRiQTVoXFAqa4,ChIJdyEELAAZ6zkRiQTVoXFAqa4,17,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kIHm0-Yh-CJxziNWNJvhjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.14518&pitch=0&thumbfov=100
Gold And Silver Star,Jewelry store,Jewelry store,Jewelry store,"Ganeshman Singh Rd, Kathmandu 44614, Nepal",Ganeshman Singh Rd,Kalimati,Kathmandu,,44614,NP,27.6984024,85.2992258,+977 1-5387590,+97715387590,https://s.daraz.com.np/s.15PY,ChIJlzu_41sY6zkROJJRpnSuxl0,ChIJlzu_41sY6zkROJJRpnSuxl0,2,5.0,,0,7.0,11 AM to 6 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipOcHhk13VwLiFgSZxSD-YUVIducJSUdrs-GOYSq=w408-h306-k-no
Bobek,Playground,Playground,Playground,"P7F3+FM6, Nagarjun 44600, Nepal",P7F3+FM6,Ramkot,Nagarjun,,44600,NP,27.7236526,85.254136,,,,ChIJB9J-KgAj6zkR-5modg9wkvI,ChIJB9J-KgAj6zkR-5modg9wkvI,19,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9Ziy5JC7ZYIsdvwVaM2h6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.65726&pitch=0&thumbfov=100
Nava Jagriti Badminton Ground,Playground,Playground,Playground,"P75X+RJG, राजा वीरेन्द्र मार्ग, Kathmandu 44600, Nepal","P75X+RJG, राजा वीरेन्द्र मार्ग",Chhauni,Kathmandu,,44600,NP,27.709611,85.298881,,,,ChIJWZ9dbgAZ6zkRlDZ8FE-AfcQ,ChIJWZ9dbgAZ6zkRlDZ8FE-AfcQ,16,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=U2HUEr4D_k_Dvkl7Ih1ziQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.01443&pitch=0&thumbfov=100
Khadkule Chaur,Playground,Playground,Playground,"P68R+9HR, Nagarjun 44600, Nepal",P68R+9HR,Ramkot,Nagarjun,,44600,NP,27.7159883,85.241379,,,,ChIJCdvqMQAj6zkRx-SWjeDNoRA,ChIJCdvqMQAj6zkRx-SWjeDNoRA,17,0.0,,0,0.0,0,False,False,,
Lolang Pipalbot,Park,Park,Park,"P7XW+F6, Tarakeshwar 44600, Nepal",P7XW+F6,Goldhunga,Tarakeshwar,,44600,NP,27.7492001,85.2963073,,,,ChIJIXkhy0gZ6zkRUW64gUa4JY8,ChIJIXkhy0gZ6zkRUW64gUa4JY8,18,4.3,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep_QjNdY0_1Z3GWWTlwDjv7npFp4rJ4aN1f-WffmWwlCCdepO9q7BuYtC0xFwghM8vT6gdCPmgkbGGwwObyujQf1NpICHjHoV8azlONSdrjryW75i9E_7hlekaOpo3ocHVNvdbe=w408-h544-k-no
Gulistan-e-Johar,Playground,Playground,Playground,"Kick Off Futsal, Panchakumari Tole, Nagarjun 44600, Nepal","Kick Off Futsal, Panchakumari Tole",Sitapaila,Nagarjun,,44600,NP,27.7050971,85.2797244,,,,ChIJx6pkdwAZ6zkRpQBi86HkpYM,ChIJx6pkdwAZ6zkRpQBi86HkpYM,14,0.0,,0,0.0,0,False,False,,
Balaju,Playground,Playground,Playground,"P7JW+966, Kathmandu 44600, Nepal",P7JW+966,Balaju,Kathmandu,,44600,NP,27.7309123,85.2955242,,,,ChIJFfZ1CQAZ6zkRNchfXoRV1Gs,ChIJFfZ1CQAZ6zkRNchfXoRV1Gs,4,0.0,,0,0.0,0,False,False,,
Raniban Society Playground,Playground,Playground,Playground,"P7MQ+98M Near Prakriti Chowk, Raniban Rd, Nagarjun 44600, Nepal","P7MQ+98M Near Prakriti Chowk, Raniban Rd",Balaju,Nagarjun,,44600,NP,27.7334665,85.2883096,,,,ChIJ9UmARPkZ6zkROUoFaMqaK28,ChIJ9UmARPkZ6zkROUoFaMqaK28,15,3.3,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqC8eWSHD8UXo2OPwNa47GNI44fj8C2ZnojiscTtJq1PQwCrH2WsoAVE8Mejf9JWl81IS9cq1AC2Z0tayGkWMpeMU8VfyBLZde1p16PYts1H5qh8VeYvoDZ6J73NvrI1Yfowd-iw=w408-h306-k-no
APF Sports Ground,Playground,Playground,Playground,"Nagarjun 44600, Nepal",,,Nagarjun,,,NP,27.7212662,85.2779866,,,,ChIJAQDA_JsY6zkRFJuRgbA6mn4,ChIJAQDA_JsY6zkRFJuRgbA6mn4,6,5.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sxRC5nX3SdHMNNePMKSjKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.60733&pitch=0&thumbfov=100
APF Playground,Playground,Playground,Playground,"Nagarjun 44600, Nepal",,,Nagarjun,,,NP,27.7211823,85.2780032,,,,ChIJpcag_JsY6zkR8QYif97rHhA,ChIJpcag_JsY6zkR8QYif97rHhA,9,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Qq3Z4ro07xRLX0Rx8nqj5Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.58647&pitch=0&thumbfov=100
Bruh sports center pvt ltd,Playground,Playground,Playground,"Nagarjun 06-Ramkot, Kathmandu 44600, Nepal",Nagarjun 06-Ramkot,Sitapaila,Kathmandu,,44600,NP,27.7230057,85.2500048,+977 984-1910273,+9779841910273,,ChIJ3bT__1kj6zkRUlocQ1U03pU,ChIJ3bT__1kj6zkRUlocQ1U03pU,7,4.7,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqSkZ6ffNMAQ-1H-oQ7RGR8HtC0UJp_iK1ZW6Yp3dlFEHvR0WFaqYoPb5gCfmkNcqoUKI0VYb33C6duxofNUQ0nvTm4rAYFGEJLzRHrVj1gJtKRUkcLNYXQLp4XgqsiHbY-MDsEuw=w426-h240-k-no
Bhuikhyo Playground,Playground,Playground,Playground,"P77V+67H, Bhuwankhel Marg, Kathmandu 44600, Nepal","P77V+67H, Bhuwankhel Marg",Chhauni,Kathmandu,,44600,NP,27.7130617,85.2932315,,,,ChIJLw1FKPMY6zkRWgY5DJ5bBrw,ChIJLw1FKPMY6zkRWgY5DJ5bBrw,3,4.2,,0,24.0,Open 24 hours,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep84o4DOOqf_3prrDKDmBRXY4eWzi_IAKU-J80UsGQPgr6k5SRs2DHiJE7bxHYml70gjQ5nsR-zdoo55qT3bVvcgngLkxJdDce_CQteQuXKdkx0nsobWW-s0UVGk-RkJageCVtEqw=w408-h544-k-no
Chamati Playground,Playground,Playground,Playground,"P78W+4V8, Kathmandu 44600, Nepal",P78W+4V8,Swayambhu,Kathmandu,,44600,NP,27.7152878,85.2972111,,,,ChIJN4bwsKYZ6zkRIY7uME3FA3o,ChIJN4bwsKYZ6zkRIY7uME3FA3o,2,3.7,,0,0.0,0,False,False,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepXHg6bTRZSXfZs1R2Ka8MMm-2XuTDEGRRU9jBw5ksKJZxSD0Wtp_L_E6XvKli6goKe7zvPiMlDczMtg_dl5OGsSnc1kbAJOmVmE6PONwj1_Ll9Sut2LFevOg4yz07Vfkc74X2G1g=w426-h240-k-no
New Sri R. N javelarsa,Jewelry store,Jewelry store,Jewelry store,"P77V+5CH, अमर चित्रकर मार्ग, Kathmandu 44600, Nepal","P77V+5CH, अमर चित्रकर मार्ग",Dallu,Kathmandu,,44600,NP,27.7132658,85.2940371,+977 984-1547595,+9779841547595,,ChIJAyfCqfYY6zkRZtkg3X-Apfg,ChIJAyfCqfYY6zkRZtkg3X-Apfg,3,0.0,,0,8.0,10 AM to 6 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFcsf_07Q-8jXXIei-uDiipe-BIOiy3u8UwsEtAG6goHTbWGTW6Qlj7w3mPmIEz1nViKmjhEPj2-3AHmq7I-jKFrgrzoacAhjIMWwZmtcnekhGjIbqr5FHrhk2otu92GZk1FQf6P_s2Gd4wK-Bb_Oft8qTvzE1nuNWMEtgKaqLYuRPJmVzqAtq-aRmoD_eTVHu-QQI=w426-h240-k-no
Anabiya fresh meat shop,Store,Store,Store,"P872+8C7, Swayambhu Marg, Kathmandu 44600, Nepal","P872+8C7, Swayambhu Marg",Dallu,Kathmandu,,44600,NP,27.713344,85.3010253,,,,ChIJ86piRwAZ6zkRLyT9ZmuYPT4,ChIJ86piRwAZ6zkRLyT9ZmuYPT4,2,0.0,,0,0.0,0,False,False,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MjP2rFaeMjl7a-wQEJWhQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.30038&pitch=0&thumbfov=100
Pawan hair cutting saloon,Hair salon,Hair salon,Hair salon,"Ganeshman Singh Rd, Kathmandu 44614, Nepal",Ganeshman Singh Rd,Kuleshwor,Kathmandu,,44614,NP,27.6974005,85.2964648,+977 984-1705756,+9779841705756,,ChIJMzbDFVwY6zkRUH0tukZOs-o,ChIJMzbDFVwY6zkRUH0tukZOs-o,14,4.7,,0,14.5,6:30 AM to 9 PM,False,False,,https://lh3.googleusercontent.com/p/AF1QipNwWSsw6zILbHAF71MzP8bbYMnibSQrGMMsTvHV=w408-h554-k-no
Sonali Hair Cutting Saloon,Hair salon,Hair salon,Hair salon,"M7VQ+X8X, Ganeshman Singh Rd, Kathmandu 44614, Nepal","M7VQ+X8X, Ganeshman Singh Rd",Kuleshwor,Kathmandu,,44614,NP,27.694989,85.288371,,,,ChIJ6QPaemYY6zkRgYpjiP46jg4,ChIJ6QPaemYY6zkRgYpjiP46jg4,12,5.0,,0,14.0,6 AM to 8 PM,False,False,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhF9jAOaQxC9rvpb4SOM7OzMfyF9uMNf1BGq8FCdAxpHqN1AwppjDeUaZ--c6Rt7Ix_LQC1smiycf2ZiU9q61bFBLUf5lk9d8yfKrkcYEgg43plYc0N1Wmj13kut7BTneexPMvtGFCtDVqly7iwrXzcVwLUl4OFUQ8Yr8Xzo4cWYAzhGQT6Etj94jnsEseC3OvKCyRk=w426-h240-k-no
