name,category,lat,lng,place_id
Pingal park,Park,27.6102658,85.3187926,ChIJFXWlCnUX6zkR8pZ0jH-6Qjw
"Bibeksheel Sajha Party, Contact office",Political party office,27.6911238,85.3337514,ChIJw2WTgr0Z6zkRjq_4yjfx3TU
Small Park,Park,27.6339937,85.3050838,ChIJ5XyBVFYX6zkRn7O8ZEyRGBY
Photo Studio Lalitpur,Photography studio,27.6500847,85.3222972,ChIJSZa8Vp4ly6kRn6zAC-JAEGI
Bajrabarahi Park,Park,27.6074356,85.3332252,ChIJHZEpsh0X6zkRweUWn-V2pSY
Bhaisepati Ministerial Quarters,Government office,27.6508156,85.3012571,ChIJu-ODRwAX6zkRwTzY2IqZjzg
Whoopee land,Park,27.6620733,85.2878417,ChIJj3LSNAAZ6zkRdyQP_AZEIyQ
Beni ghat,Garden,27.6321197,85.3162066,ChIJ88lOUQAX6zkR4YvP_KxBYmQ
JLON The Beauty Bar,Beauty salon,27.6705473,85.3208049,ChIJB-jno9QZ6zkRj8815DNLJUI
The Barber Hair & Beauty Salon,Beauty salon,27.6745124,85.3202243,ChIJgQCPHgAZ6zkRUHBgUJDb-0w
Rooop Rang Beauty Studio,Beauty salon,27.686934,85.324844,ChIJod-NQiMZ6zkRhtq_Tccjb9s
Neupane Garden,Park,27.586578,85.288718,ChIJvW1vYwAX6zkRlVNj550Itos
Ujyaalo Nepal Party - UNP - उज्यालो नेपाल पार्टी,Political party office,27.6936969,85.3115843,ChIJGciSmUEZ6zkR2ZhScTN_GTQ
Women Empowerment Skills Training Center,Beauty school,27.6669963,85.3241607,ChIJr62WSTwZ6zkR9E5jSK9baoE
Saynaz Beauty Studio,Beauty salon,27.6715948,85.3458777,ChIJwe4NlsEZ6zkRQjB63b8kGXg
Losapa Nepal,Political party office,27.6908748,85.3256327,ChIJxT3EIVHSG20R1aw4q4Hd3-0
Sabi beauty and Hair Salon,Beauty salon,27.6907877,85.277187,ChIJ51uKC08Z6zkRbWaCnQ0Feqs
Jimee Beauty Salon,Beauty salon,27.6584126,85.3206571,ChIJhahj4HUX6zkRgm93JWHeLaI
Bluesky Beauty Salon & Academy,Beauty salon,27.6787731,85.3054355,ChIJKb8IW4oZ6zkRmYIPJKuY6UY
Matshya Narayan Recreation Center,Futsal court,27.6717546,85.247715,ChIJbbpW85wj6zkRjumVwJuAzBg
Gauri Shankar Party Venue,Event venue,27.675999,85.345964,ChIJT51Ik_EZ6zkRjQ3tRsteRa0
Numa Beauty Parlour & Training Centre,Beauty salon,27.693979,85.285648,ChIJfbyGmGUY6zkRj2jnvx0pJp4
Odella Nails Academy & beauty salon,Beauty salon,27.6742896,85.3426095,ChIJdevZnI4Z6zkRXYZTF5x37dQ
Pragya Beauty Parlour ( प्रज्ञा ब्युटी पार्लर ),Beauty salon,27.6894715,85.2802553,ChIJPSeLn34Z6zkRff6hspuTzvQ
Lotus Beauty Parlour,Beauty salon,27.6738938,85.3184458,ChIJ0Q9YL8wZ6zkRJNZ_ii3MshI
MEKHA'S BEAUTY PARLOUR COSMETIC CENTER,Beauty salon,27.676229,85.3213294,ChIJm7i_KskZ6zkRN2GtFdE9JZE
Dhani Beauty Parlour and Makeup Studio,Beauty salon,27.6452598,85.337094,ChIJExBUDwAX6zkRnAmsI_BFhLI
Boom Beauty Parlour & Makeup Studio,Beauty salon,27.6699389,85.3237661,ChIJsUcDEBkZ6zkRaaeI_r2TPck
Matshya Fitness,Gym,27.6716287,85.247585,ChIJvz56GwAj6zkRz1QTABn0ks8
Monson beauty parlour and training center,Beauty salon,27.6855581,85.2979966,ChIJqzTZYp0Z6zkRGFSprWtWfXo
Kamana Beauty Parlor,Beauty salon,27.6673779,85.3491939,ChIJcdoFZncZ6zkRz1syXxogY6s
Kathmandu District Administration Office,District office,27.6930352,85.3262273,ChIJA2aCJ7sZ6zkRLUBupqnLD4M
Ceremony Beauty Parlour,Beauty salon,27.670593,85.3122836,ChIJ4b2JmDIY6zkRPufGFAMOTzg
Luja Herbal Beauty Parlour,Beauty salon,27.6440851,85.3203972,ChIJ3X5cJoUX6zkRb9k71V_UqAA
Yoshi Cosmetics & Beauty Studio,Beauty supply store,27.6874162,85.335196,ChIJh_TB7pUZ6zkROXpTVQ_2JTk
Raji Beauty Parlour,Beauty salon,27.6495482,85.358777,ChIJt-k-la0Q6zkRQen3feFlLig
Didi Bahini Beauty Parlour & Cosmetic,Beauty salon,27.6926098,85.3306856,ChIJB8rwwbwZ6zkRF_5RyPUpOJA
Poonam Beauty Parlour & Training Center,Beauty salon,27.6505207,85.3212595,ChIJ6WxHXcQX6zkRyW580Eege0E
New Marigold Beauty Parlour,Beauty salon,27.6640049,85.3105699,ChIJXVhAZPkZ6zkRWd1PacTlwd4
BDS Beauty Salon,Beauty salon,27.6670088,85.3241159,ChIJo65FFQAZ6zkRxXHmZRSOyaA
Santoshi Beauty Parlour,Beauty salon,27.6816269,85.332352,ChIJawVXZcAZ6zkRIYbG_ujyBJw
500 beauty salon,Beauty salon,27.6604978,85.3388263,ChIJobZ8agAZ6zkRnpl7fKSLug0
Angels Hair and Makeup Studio & Beauty Salon,Beauty salon,27.6473726,85.3367961,ChIJN4Nnd0wX6zkRcsKAod5LG4M
Taj Beauty Salon Unisex & Academy,Beauty salon,27.6591289,85.3245284,ChIJsWw2A5MZ6zkRvGpy6jb9D1c
Glam up beauty parlour & make up studio,Beauty salon,27.6723948,85.3179844,ChIJ2Sc_UkwZ6zkRg7PwKKz2zFI
Nixie Beauty Parlour,Beauty salon,27.6739036,85.3158812,ChIJ8ZkWSHgZ6zkR9fRtK09hsUU
Kalanki Beauty Parlour & Training Centre,Beauty salon,27.6940359,85.284846,ChIJmVWmDGUY6zkRCymO6hvLArc
Samlet Beauty Parlour & Training Center,Beauty salon,27.680103,85.3490848,ChIJr4vCd_MZ6zkROQH5YyE2IHc
Anu Beauty Parlor & Training Centre,Beauty salon,27.6721868,85.3231256,ChIJj5RJks8Z6zkRcRVTc9nyh3o
New Fairyland Beauty Parlour,Beauty salon,27.6758224,85.3181877,ChIJlZMrEHsZ6zkRfNTU1ZmuzkE
Beauty Bug Hair and Beauty Salon,Beauty salon,27.6483982,85.3351021,ChIJyXc4lYLDcYoRKe0BLb2KTZY
Aroma Beauty Salon,Beauty salon,27.6716208,85.3396781,ChIJb1dNOo8Z6zkRctNTkoFNPy8
Apsara Beauty Parlour & Training Center,Beauty salon,27.6740447,85.3432392,ChIJIR_fSu4Z6zkRMTctupcfrSU
Monalisa Beauty Parlour,Beauty salon,27.6865171,85.3171902,ChIJpdqp6aAZ6zkRQ9Z5oQ7dP4g
Nimaz Beauty Salon,Beauty salon,27.6736627,85.3236239,ChIJsenZTJ4Z6zkREAWdQzU0iyY
Garima Beauty Parlour,Beauty salon,27.6793995,85.3278863,ChIJQXRGHcMZ6zkRcNlfgYxyzio
Singar Beauty Parlour,Beauty salon,27.6634946,85.3392238,ChIJl0Xn2IcZ6zkRkgOkD5o5db4
Swornima Beauty Salon,Beauty salon,27.6885498,85.2778457,ChIJEyOl3BEZ6zkRGqEBkrPlC-Y
Delux Beauty Salon & Makeup Studio,Beauty salon,27.6879114,85.3359881,ChIJM3AfjigZ6zkREzRoFBwxbks
Hira Palace,Event venue,27.6897146,85.329174,ChIJzVyRPbwZ6zkRVDWScWj5wYU
Korean Beauty Salon,Beauty salon,27.6446125,85.3197656,ChIJbYKnIyYX6zkRnFtj8srcC1c
Enhance beauty parlour & training center,Beauty salon,27.6540259,85.319365,ChIJfzHRRtiUsSwRy8lxmIVwUxI
Manila's Beauty Parlour,Beauty salon,27.6705255,85.2845753,ChIJaRDyWb4Z6zkR3GemQQEZiWk
Lady Care Beauty Zone (Beauty Parlour and Training Centre),Beauty salon,27.6541165,85.3197837,ChIJWzegkXIX6zkRYb4asRZSAw0
Miraj Beauty Parlour,Beauty salon,27.6699802,85.3326565,ChIJq40JOt0Z6zkR0LxNXHRp_10
Wedding Gown Plus Merina Beauty Parlour And Training Center,Beauty salon,27.6535237,85.317022,ChIJ1cbNhpUX6zkRZs6RWbubCW4
Gurung Beauty Parlour,Beauty salon,27.6715891,85.3202711,ChIJ5zTXfAAZ6zkRpwtJ3ByJF7E
Baani Beauty Parlor,Beauty salon,27.6749041,85.3466915,ChIJXWT6bfcZ6zkR_m-bq6uJL6s
Rubina Beauty parlour,Beauty salon,27.6790935,85.3473353,ChIJB-3vxOwZ6zkR6SP7FTW10dU
Muskan Beauty Salon & Training Center,Beauty salon,27.684417,85.3332719,ChIJIxSOxr8Z6zkRV_JTo0Q1lJw
ANJU Hair & Beauty Salon.,Beauty salon,27.6866367,85.3152758,ChIJyeEpQQAZ6zkR7ibtq9qHov0
Cinderella Beauty Parlour & Training Center,Beauty salon,27.664292,85.3585523,ChIJqYxVe5EZ6zkRh4BcQn3YXw0
Rasa Beauty Parlor & Cosmetic Shop,Beauty salon,27.67018,85.3471089,ChIJSxOmKx8d6zkRMxFDkcp-pDw
Royal Beauty Salon,Beauty salon,27.6902187,85.295332,ChIJoSrLKwAZ6zkRL5Qh2EFe52s
Shadow Beauty Salon,Beauty salon,27.6786527,85.3447848,ChIJo3vqSP8Z6zkRqLvi4kSkR34
"Royal haircut saloon and beauty parlour, Chakrabahil",Beauty salon,27.6711625,85.3247344,ChIJhW_0UNUZ6zkRN9RglUJbOVA
Swornim Beauty parlor,Beauty salon,27.6834019,85.3476079,ChIJPeG2u8cZ6zkROeAWDJ4dEKo
Glow&Shine Beauty Parlour & Cosmetics,Beauty salon,27.6932984,85.2793777,ChIJRVPlPF4Z6zkRRMxaZXVOaSM
Yasu unisex beauty salon,Beauty salon,27.6705071,85.2813145,ChIJv8OWLQAZ6zkRAP21VZp3a_Q
Sindur beauty salon and training center,Beauty salon,27.660766,85.305809,ChIJM3M0cQAZ6zkRySyAS76jXfQ
Blush Beauty Studio And Academy,Beauty salon,27.687534,85.3138723,ChIJg6PBzggZ6zkRP7C50Zfkv1w
Elegance Beauty Salon and Training Centre,Beauty salon,27.6890758,85.2848525,ChIJMznnMwAZ6zkRNiXyeggkp84
Glow & Glam Beauty Salon,Beauty salon,27.688283,85.3047649,ChIJKxAdTA_OBCYRy5C-AzLHLZM
Subu Beauty Parlour & Cosmetics Shop,Beauty salon,27.6509387,85.3422613,ChIJy6ZswFwX6zkRozAJk5pI7pY
Tina's Hair & Beauty Salon,Beauty salon,27.6650834,85.3064375,ChIJHfd237EZ6zkRzNuJQxunbBA
NOOR BEAUTY PARLOUR,Beauty salon,27.6715165,85.3348218,ChIJIYJ0M3wZ6zkRQVSsttZOfq8
HMPotey & Beauty salon,Cosmetics store,27.6639227,85.3486195,ChIJ746yL-4Z6zkR0Jk67CtiyXI
Shining Look Beauty Salon,Beauty salon,27.6789868,85.3459868,ChIJFX8PdtYZ6zkRvm1QehcasAM
Yangkee Beauty Salon,Beauty salon,27.6671912,85.353539,ChIJSanwtLUZ6zkRUHIpXD3HO94
KAASHAVI BEAUTY SALON WITH COSMETIC AND TRAINING CENTER,Beauty salon,27.6483282,85.3372514,ChIJkVJxIhMSmqwRPOCWq6_Y5gk
The Pump Jhamsikhel,Gym,27.6773289,85.3110018,ChIJE2JUXzQY6zkRQ7eGZ-ouPqE
The Body Building Factory,Gym,27.6771078,85.3203727,ChIJC0luPMkZ6zkRG5Jv_1jqMLM
ABC power house,Boxing gym,27.6527222,85.3168772,ChIJFaC8cJcX6zkRPfFt9EzzVvM
Gainz Garage,Gym,27.6690053,85.3206664,ChIJLVd65ToZ6zkRZNNFEkVjkXw
Isha's Makeup Studio,Beauty school,27.6575044,85.3214244,ChIJ0_r2FwAX6zkRFwnVuyQRbkU
Ayur Beauty Parlour Training Center,Beauty school,27.662375,85.3151549,ChIJP3Nq6dQZ6zkR0k79ICul6Xc
Beauty Bug Hair and Beauty Salon,Beauty salon,27.6455363,85.3373271,ChIJKYIKVgAX6zkRXcuF_K4j9lo
Shine Make-up Studio Beauty Salon & Training Center,Beauty salon,27.6642072,85.3375079,ChIJ5w5Ws3sX6zkR1Y99VaPI-CA
Reecha beauty salon and training center,Beauty salon,27.6906173,85.3448935,ChIJ3wdmRBYZ6zkRyUxxngjUV2o
Sp glow up make up studio and beauty parlour,Beauty salon,27.6788473,85.3488169,ChIJE12Vq0UZ6zkReBwgrMxmIV0
Arden the beauty point,Make-up artist,27.6836246,85.3131595,ChIJE7AgZrQZ6zkReouVv10jOxE
Times Skin Care & Beauty Studio Pvt. Ltd.,Beauty salon,27.6514372,85.354135,ChIJ0S5OVU4X6zkRwQ0EvIChdMA
Creative Hair and Beauty Salon,Beauty salon,27.6880158,85.3313043,ChIJNzOFBgAZ6zkRSuomXYj5gMc
Eleanor Beauty Salon & Institution,Beauty school,27.6743357,85.3210147,ChIJxysEplcZ6zkRsGC-ydgVQAg
Brows By Sylpa,Beauty school,27.6745512,85.3201319,ChIJ0RA9CQAZ6zkReJKUKZ6N1SY
Bhoj Banquet,Event venue,27.6873536,85.3405957,ChIJIXo--uMZ6zkRzdyViXxscqA
Teesa: Beauty Parlour,Beauty salon,27.6751375,85.346475,ChIJZ_yWWgAZ6zkRbfTa9ZZdkGA
ITC Beauty parlour training school,Beauty school,27.668345,85.3232253,ChIJ_0lZlyQZ6zkRnHcBXr859fE
ITC Beauty parlour training center,Beauty school,27.6650048,85.324038,ChIJCRafX52hN0ARpdOsOOWjPdE
The Wonderland - Best Fun Park in Nepal | Lalitpur,Amusement park,27.6276875,85.3056875,ChIJrUheWDEX6zkR2Qp3oSQQy_I
Blush Beauty,Beauty school,27.6699365,85.3237627,ChIJF15dPHkZ6zkR9lJIPz6DfzU
Freedom Fitness Center,Gym,27.6484988,85.305233,ChIJOQREckgX6zkR6V9SjeGgOJY
Combat fitness,Gym,27.6535364,85.3038523,ChIJuy53eAAX6zkRyokPVBNZS-8
Black Diamond Family Salon Academy Beauty Lounge,Beauty salon,27.6565531,85.3220756,ChIJ_TcfaQAX6zkR10WSr6ogsvk
Veda Salon,Beauty salon,27.6727205,85.3153889,ChIJ7WT2Is0Z6zkR_NCdcGbKmm0
Fitness First,Boxing gym,27.689233,85.2710929,ChIJlYmwdZ0i6zkRJSPPrI-zzws
Looks Beauty Studio,Beauty salon,27.6840717,85.3013956,ChIJkU4TM-wZ6zkRn0j0VISc65w
Lavish Beauty Studio and Training Center,Beauty salon,27.6909252,85.3372779,ChIJcTxKqvcZ6zkRRBB98yH0pX4
D' Panache Beauty Studio,Beauty salon,27.6864097,85.3173777,ChIJr9n5AMUZ6zkROoL7ppcm7AA
Samragi beauty salon by Ashvika,Beauty salon,27.6587006,85.3004882,ChIJWcf549YZ6zkRIiTJpL5qGjc
New Colony Beauty Parlour,Beauty school,27.675465,85.30516,ChIJ-wB2zTAY6zkRmaXT0ThobNE
Habibs Hair & Beauty Academy,Beauty school,27.671087,85.319768,ChIJW51MF84Z6zkRLBL2y4bpQDE
Glam House Unisex Parlour And Academy,Beauty salon,27.6853253,85.2961662,ChIJX_-CJIgZ6zkRINaoJOG1mjY
Romi Beauty Parlor,Beauty salon,27.6912304,85.3360049,ChIJ23YeJ7IZ6zkRCV3iWyYNuGU
Makeup Durbar,Beauty school,27.6776276,85.3093446,ChIJsx0mZkwZ6zkRtwpNOlsbUvg
FightBack Nepal,Gym,27.6715287,85.3034804,ChIJEywwdDAY6zkRS-eOCuWyFMs
Aspire Beauty Unisex Salon Academy,Beauty school,27.6850151,85.3070495,ChIJB9eZcucZ6zkRIInUrckXDYs
Pretty look makeup training center,Beauty school,27.6894655,85.2563684,ChIJLemuW-Aj6zkRu7P3i6sS8to
Gymbahal,Gym,27.6909606,85.3056203,ChIJ91cQRdMZ6zkRMTPleYW6LHc
Beauty Zone parlour and training center,Beauty salon,27.6731502,85.2797088,ChIJqSDVNOEZ6zkRLmSV6r41a3s
"Veda Institute of Hair, Beauty & Makeup",Beauty school,27.6728007,85.3155726,ChIJC7K4HM0Z6zkRM9fMG71zoww
Hiranyak Beauty Studio,Beauty salon,27.683405,85.326919,ChIJgQMBvgYZ6zkRpBQN38-PLoE
Sea Salt Spa,Beauty school,27.6844496,85.3058664,ChIJZem22fIZ6zkRwLzzQRBYLhQ
BLISS Academy of Aesthetics & Cosmetology,Beauty school,27.6817063,85.3162529,ChIJz3_oAM8Z6zkRFp0U_FNwXEs
Elite The Unisex Salon,Hair salon,27.6531966,85.3048147,ChIJyRK8WQAX6zkR4Yj_NchJuTg
Zoom Beauty Academy - Best Beauty Academy in Kalanki Kathmandu,Beauty school,27.6935649,85.2835762,ChIJuzyJwa0Z6zkRrkhlKSwhbFg
Sakura Beauty Salon,Beauty salon,27.6746764,85.2773184,ChIJrcF2RwAZ6zkRo1UEZl64J6s
Yulux Beauty Salon & Academy,Beauty salon,27.6594332,85.3138721,ChIJS16XOQAZ6zkRNcSXtGYDBw4
DL Unisex Hair & Beauty Salon,Beauty salon,27.6506781,85.3559093,ChIJQQvOHAAR6zkReQUptNujMCc
Ash Hair N Beauty Salon,Beauty salon,27.658214,85.3339244,ChIJBS-kD-wX6zkR4P5BHas4QL8
Cut Beauty Salon & Training Academy,Beauty salon,27.6789775,85.3472246,ChIJwwdISKsZ6zkR4pjYErEc2h4
Subha Beauty Salon & Training Centre,Beauty salon,27.6688137,85.3231611,ChIJ_WmlQLLHsKYRELO2_JRVkE0
ISAS Beauty School,Beauty school,27.6892373,85.3323989,ChIJY-AYflcZ6zkRhg4jPw8Z6Ys
Lock n Roll MMA,Boxing gym,27.6776138,85.3110006,ChIJDe3LEwAZ6zkRg49appFqLzg
Shine beauty salon and makeup studio,Beauty salon,27.674438,85.3602972,ChIJY9e8JAAb6zkRrkuXOVSz7sI
TWO SISTERS UNISEX BEAUTY SALON AND ACADEMY,Beauty salon,27.6546357,85.350166,ChIJwfkfCQAX6zkR7P0Ex-xK-1I
Suragini Beauty Salon & Spa,Beauty salon,27.6863002,85.2948892,ChIJu1jUxR4Z6zkRqrhqpqhYpVM
Om Hair & Makeup Studio,Beauty salon,27.6582322,85.324853,ChIJzUgy5TsX6zkRgeJ22CaTpSw
Zoom Beauty Academy - Best Beauty Academy in Kupondole Lalitpur,Beauty school,27.6865429,85.3172218,ChIJUbISNY0kH4cRFYSIOz3OdzY
korean beauty salon,Beauty salon,27.653482,85.3042078,ChIJkcL0iskX6zkR_SH7qoJyZX0
Zoom Beauty Academy - Best Beauty Academy in Gwarko Lalitpur,Beauty school,27.6666162,85.3317405,ChIJ9a0rQhsZ6zkRw7yS2x8eWIQ
Beauty Box Salon And Training Centre,Beauty salon,27.6802312,85.3491788,ChIJ6W5t7CEZ6zkRru-j0esaICE
Cut and Colour Beauty Salon,Beauty salon,27.6715827,85.3202755,ChIJhXfsHAsZ6zkRcO-tAsUZj0g
Sunshine Beauty Parlour & Training Center,Beauty salon,27.6744646,85.3081808,ChIJh7YEy1UEdysRHhLZu6VSdsc
Shantaj Beauty Salon & Training Center,Beauty salon,27.6904906,85.3352907,ChIJUZEWMJYZ6zkRhSV-j9lgl5I
"Embellish Studio,Pulchowk (Salon)",Beauty salon,27.676521,85.3161062,ChIJb-7TbbgZ6zkRK1yTutCaUGU
Shubhashree unisex beauty salon and academy,Beauty salon,27.6510845,85.3545778,ChIJr0C_cJIE3oYRE8dhu69MIJI
Megha Beauty Studio,Beautician,27.663748,85.3142801,ChIJMVZ1JFkZ6zkRhjLO5g6dbp4
"BEAUTY GARDEN - Best Beauty Parlor for Facial, Treatment cleansing, Makeup and Hair Keratin in Bhaisepati",Beauty salon,27.6525786,85.3049646,ChIJp5jw6scX6zkR-NX51TY0gJE
Envy Beauty Bar,Beauty salon,27.6633396,85.3394203,ChIJqcAZeEwZ6zkR49wji8zOKW8
Aryatara Hair & Beauty Studio,Beauty salon,27.6784103,85.3145561,ChIJ73M2VKIZ6zkRUdz8-waJ93s
Berry Beautik Professional Salon,Beauty salon,27.6774679,85.3094515,ChIJXx_89qIZ6zkR-1g9J5lLgA0
Kathmandu Hair and Beauty Studio,Beauty salon,27.654449,85.3051343,ChIJmwCz8xwX6zkRvqxScvAGjRI
"Bellisima Beauty Parlour & Training Centre - The Best Beauty Parlour in Harihar Bhawan, Pulchowk",Beauty salon,27.6811781,85.3174421,ChIJM1q-RAAZ6zkRran2IGE8NNg
Gurung Beauty Academy,Beauty school,27.6700512,85.3208409,ChIJZ90FUOcZ6zkRNZe-J5x1log
Glow To Glow - Best Beauty Academy in Kathmandu Nepal,Beauty school,27.6871722,85.3411195,ChIJ1_sckW0Z6zkRsVuKGiJbuvc
Bliss Beauty Salon & Inspiration Centre,Beauty salon,27.6758796,85.3149533,ChIJbyVooMwZ6zkRJr46CpiHabM
New Creation Salon & Art Studio,Beauty salon,27.6788667,85.3099973,ChIJSzhTp0kY6zkRy670l9TJbfU
Studio Lavish Unisex Salon,Beauty salon,27.6701154,85.3122725,ChIJFU9rVdEZ6zkR5NfVz5rCVxE
BELLEZZA BEAUTY BAR,Beauty salon,27.6518049,85.3213798,ChIJlcFXCQAX6zkRX4K_vVsv_1A
Charkhal jel itc,Beauty salon,27.6907349,85.2823615,ChIJb6Vo1AkZ6zkRac_bblT3urQ
Bliss by Sakil Kunwar - Labim Mall,Beauty salon,27.6773907,85.3167562,ChIJkb9XvmsZ6zkRLS441kB9020
Hair n Shanti Unisex salon & Academy,Beauty salon,27.6722305,85.3146486,ChIJz5V4DlkZ6zkR76nrm2fDH8k
Sunshine unisex Beauty Parlor,Beauty salon,27.6609528,85.3393336,ChIJ9V--sCYZ6zkRNBk6w6XLzhA
Trendy Clippers The Beauty Salon & Training Center,Beauty salon,27.6751077,85.3209182,ChIJV95F784Z6zkR3lvg8U2-KAU
The Scissors Unisex Salon,Beauty salon,27.673877,85.3077157,ChIJY7uObwAZ6zkR2sEQ0DLDWso
Iris Salon of Hair & Beauty Academy,Beauty salon,27.6625562,85.3408266,ChIJabwdR4IZ6zkRrEV22v2fHSE
bpretty Beauty Salon,Beauty salon,27.6799191,85.3065179,ChIJGTXWDB8Z6zkR5eBXLdgw850
Artistry Unisex Hair And Beauty Salon,Beauty salon,27.6535417,85.3045559,ChIJ9Z_XLuQX6zkRycZNWd4O17Q
Nhyu: pukhu,Water park,27.6654407,85.3225067,ChIJA594PgAZ6zkRj_kzt95N9Xg
New Royal Beauty and Unisex Salon,Beauty salon,27.6910994,85.3359558,ChIJ8zASQtsZ6zkRE2zejYf2DfA
Sense Unisex Salon,Beauty salon,27.6758321,85.3142377,ChIJzyarNJ0Z6zkRl7YJFMOXy-8
THE REFORM SALON & MAKEUP STUDIO,Beauty salon,27.6501492,85.3175207,ChIJ2W9RbDkX6zkR6Ih3emkF4bM
Whoopee Land Amusement Water Park,Water park,27.6621611,85.2876759,ChIJXyDbpB4Y6zkR2egCJFb6cJY
Lalitpur Metropolitan City Ward 13 Office,Local government office,27.665346,85.3103936,ChIJxSfaY9UZ6zkRyMDeRJ4hltI
Lalitpur ward No 16 office,Government office,27.6749255,85.3231468,ChIJcdRVaC8Z6zkRnvjg4c1qWj0
Lalitpur Udyog Vanijya Sangh,Federal government office,27.6739327,85.3254306,ChIJCUlfosUZ6zkRE6JUpa_Rtpg
Ananeke Beauty Salon & Spa,Beauty salon,27.6772197,85.3170664,ChIJH7rvapsZ6zkRoph4Ufxtr1c
"Infrastructure Development Office, Lalitpur",Government office,27.6666618,85.3178007,ChIJnV7KCAAZ6zkRcMzQfj9h3gQ
Pipal Danda,Park,27.5987605,85.3354766,ChIJYyyjPAAX6zkRJquib8177NM
Kirtipur Municipality Ward No. 7 Office,Local government office,27.6694843,85.2862752,ChIJ476jnhAY6zkRrHKYdsgNeXw
CBT Building,Government office,27.6469406,85.3086971,ChIJE7imrawX6zkRfeqCX4XfScg
Banijya Office Babarmahal,Government office,27.6915242,85.3237437,ChIJr1NMWwAZ6zkRsDVW4mCxDyY
Chandragiri Ward Office (15 & 23),Local government office,27.6877158,85.2702495,ChIJm_a3t50i6zkROvlfFFuI0Eg
M Style Salon and Beauty Hub,Beauty salon,27.6886919,85.3321346,ChIJzwyeZAAZ6zkRZN3Uuy0NNuc
Naraynahiti Rahdani(Passport) office,Government office,27.6936296,85.3130297,ChIJ_6gsRlcZ6zkR8zb4crrY_Zw
Bishnudevi Open Gym,Gym,27.6816588,85.2616692,ChIJv8NOAwAj6zkRm8gHh-vRvfE
nagdhunga tunnel project office,Government office,27.6859632,85.321071,ChIJeQntQQ0Z6zkRiA4XNgH-uyU
Mayas Beauty Parlour and Training Center,Beauty salon,27.6925715,85.3361225,ChIJX1DAFYYY6zkRXp8AznmY-6A
Bhalu Bhairab GYM and Fitness,Gym,27.6940546,85.2727655,ChIJAcP9AwAZ6zkRRtUJLNqDZsc
Kirtipur municipality No.10 ward office,Government office,27.6775959,85.2779455,ChIJpTmq3RAZ6zkRKblEUSJ8SkY
"OCMCM Liaison Office, Bagmati Province",Government office,27.6493323,85.3058664,ChIJm-uXOxsX6zkRPMRTNeaRjCk
"Ward no-4 Office, Kirtipur Municipality",Local government office,27.6622124,85.2548237,ChIJ9Vf3J7Qi6zkRbvOAtlxl8Zo
Sunils Gold Gym ( Additional),Gym,27.6507302,85.3197691,ChIJ4_-NkKYX6zkRus7qwtqoSNQ
Good Neighbors Nepal,Corporate office,27.6864251,85.2979552,ChIJOwzrAVMZ6zkRotkExWcuxHg
Aashish Law Chamber,Public defender's office,27.693467,85.320554,ChIJHcEL2bEZ6zkRWzAxNWK5wiA
united focus international,Business park,27.6906739,85.2900927,ChIJpYgn92gY6zkR_MxEEKpgZLg
Dance & Act,Business park,27.681183,85.2925981,ChIJww_6xkMZ6zkRrMFYxEhX_oU
Tourism Office Kathmandu,Government office,27.6934417,85.3252917,ChIJZaKwH1oX6zkR9HUbYAf_FvE
Arjun Dhara Consultancy Services Pvt. Ltd.,Visa and passport office,27.6924543,85.289586,ChIJxUUXeQAZ6zkReFCf8SJAO5o
Canada Visa Application Center,Visa and passport office,27.6916997,85.3191556,ChIJVXOlZQAZ6zkR_yMkmR0Gzfg
UK Visa Application Centre VFS Global,Visa and passport office,27.6926121,85.3182549,ChIJMxiAUQAZ6zkRuk0rpdU73yg
Australia Biometric Collection Center - Thapathali,Visa and passport office,27.6919625,85.319175,ChIJX3KOfgAZ6zkRATNgLBVKN8U
Department Of Revenue Investigation,Government office,27.6804348,85.3110301,ChIJG2yVTFMZ6zkRexZV6yLCogE
Nepal Government Employees Association,Office,27.667096,85.324681,ChIJs8a9ZNoZ6zkRDIzocCkzORY
Naresh K. Shrestha(PDMCS),Consultant,27.665502,85.3088647,ChIJKTkLosIZ6zkRyIMlQDc_Ilw
JIWANTA SAVING & CREDIT CO-OPERATIVE LTD.,Financial institution,27.6471087,85.2772105,ChIJK1cT0cQX6zkRzUJ4_zhcXaU
Taudaha Saving & Credit Cooperative Ltd.,Financial institution,27.653637,85.2866609,ChIJu6ruWVY96zkRfg7BTTnN4Kg
Classic Hair & Beauty Unisex Salon,Beauty salon,27.6810028,85.3315953,ChIJ32RlYQA59YsRaLDlyrxRVy8
REDD- Implementation Centre,Government office,27.6914155,85.3254328,ChIJLdqb9LoZ6zkREtuw9pFhFnM
Devshree Saving & Credit Co-operative Ltd.,Financial institution,27.6860697,85.258547,ChIJw2keMpEi6zkR2OzlCgIB668
Vision Kirtipur SACCOS,Financial institution,27.67272,85.2808109,ChIJmQN0rzoZ6zkRu_lZPEAyR04
नौलो अभियान बचत तथा ऋण सहकारी संस्था लिमिटेड Nauloaviyan saving and credit Co.,Financial institution,27.6497003,85.2803025,ChIJrxQ_XHMX6zkRjEegnGfVJpU
Rivas beauty salon,Beauty salon,27.6475365,85.3547969,ChIJxdVjDEEX6zkRK6hZnP56BbU
