name,lat,lng,reviews_count,weekly_hours,cafe_individual_score,cafe_weight,banks_count_1km,banks_weight_1km,education_count_1km,education_weight_1km,health_count_1km,health_weight_1km,temples_count_1km,temples_weight_1km,other_count_1km,other_weight_1km,banks_rank,education_rank,health_rank,temples_rank,other_rank
Sano khaja pasal,27.7117664,85.414356,0,85.0,0.5,0.5,1,0.7220158820719793,6,2.116227497275798,3,1.508129956790785,14,6.34697461479001,6,2.4032547180527892,1198.0,762.0,1087.0,1276.0,1279.0
Sarkar Newa Khaja Ghar,27.6802712,85.3858719,2,85.0,0.5801028097535045,0.5801028097535045,47,23.737100380861015,4,1.623120001225628,10,3.6690546275004188,154,63.87843672895262,52,22.479038666879923,317.0,815.0,842.0,414.0,522.0
"Sarswati khajaghar Gankhu सरस्वति खाना तथा खाजा घर,गाँखु",27.6864771,85.3971473,2,85.0,0.5801028097535045,0.5801028097535045,26,13.216632091479056,16,6.43160053753987,13,5.739348083170112,92,37.922754183448106,28,12.245374759871893,861.0,644.0,669.0,805.0,952.0
Sasto mitho khaja ghar,27.6653184,85.4224212,0,85.0,0.5,0.5,55,27.27091837885894,153,49.009646859978425,135,55.87231158884818,206,86.23622421190278,109,42.54325092114486,202.0,257.0,276.0,328.0,273.0
Sathi Bhai Dairy and Bakery Farm,27.6798284,85.3713778,6,85.0,0.6418816010661614,0.6418816010661614,28,14.141630880030917,2,0.8099228582392453,6,2.376404059064267,107,44.65946341453388,34,13.456201970080702,828.0,1144.0,999.0,787.0,921.0
Satyam paan shop,27.6779427,85.3755865,0,85.0,0.5,0.5,46,23.117799373158167,2,0.8099228582392453,11,4.189874375306491,154,63.508896223218954,49,19.890150632197102,334.0,1144.0,748.0,430.0,693.0
Sauvagya Bakes & Cakes,27.6709676,85.3842489,3,85.0,0.6010784920363198,0.6010784920363198,41,19.632994486398193,3,1.2778819059760531,11,4.008624925528838,146,60.98578437569624,51,21.42205819622647,509.0,905.0,779.0,502.0,603.0
Sawaa Garden Cafe,27.6766824,85.3933197,139,85.0,0.860308588326471,0.860308588326471,37,18.4401822668528,24,9.137347073757637,32,13.861528186388735,147,60.71657612224251,58,24.643666661293356,657.0,624.0,618.0,523.0,396.0
Sekuwa ghar,27.657943,85.428135,0,85.0,0.5,0.5,34,15.97167818952643,92,29.342493965236237,70,28.858432835171666,113,46.78658573938652,39,14.739208658617532,747.0,410.0,433.0,776.0,893.0
Sekuwalaya,27.6723152,85.4328948,11,85.0,0.6811813017898243,0.6811813017898243,63,30.852161909638554,170,55.124951169303124,177,74.62981574530076,243,101.1370600524864,123,48.44479813766567,99.0,137.0,33.0,191.0,57.0
Sewaro Food Cafe,27.6735751,85.3726108,5,85.0,0.6306420557716643,0.6306420557716643,40,20.565249178934913,2,0.8125108499600547,9,3.4221855949294655,119,49.35342111298574,47,19.168166935875416,461.0,996.0,874.0,760.0,732.0
Sewaro Yung Sum Sekuwa Corner,27.6976545,85.3747365,0,85.0,0.5,0.5,8,3.5963651464388606,0,0.0,1,0.3939914982044257,32,13.668871646555758,22,9.027678847208698,1113.0,1261.0,1194.0,1054.0,1079.0
Shandaar Mo:Mo,27.6696249,85.4109317,1,85.0,0.55053924601816,0.55053924601816,30,15.773707181053055,105,36.86741362081583,108,45.02301360688648,54,22.465278137653502,62,25.1273168824525,753.0,353.0,348.0,863.0,386.0
Shandar Everest MoMo Purano Thimi,27.6830967,85.3865375,3,85.0,0.6010784920363198,0.6010784920363198,39,19.564337993977038,4,1.623120001225628,10,3.6690546275004188,144,59.49155345538529,48,20.526955515386568,517.0,815.0,842.0,558.0,657.0
SHANDAR MO:MO,27.6758611,85.448792,0,85.0,0.5,0.5,18,8.965930148882242,48,16.410475501146543,54,22.951294493907344,77,31.796853161661087,42,17.66238641605634,1033.0,519.0,450.0,828.0,803.0
Shankha lal khaja ghar,27.6978251,85.4453949,0,85.0,0.5,0.5,0,0.0,6,2.37861402365452,4,2.1345839098850554,24,9.478932881247001,12,5.435565598097537,1265.0,736.0,1017.0,1192.0,1204.0
Shanti hotel,27.682465,85.3906516,4,85.0,0.6173484952239897,0.6173484952239897,38,18.944575364443725,9,3.158271079972966,11,4.283799654256116,147,60.80519535698428,42,17.714926534045787,621.0,697.0,736.0,508.0,799.0
Shanti Khaja Ghar,27.6879753,85.3900556,3,85.0,0.6010784920363198,0.6010784920363198,20,10.064312426226532,5,1.7751019049951242,6,2.270903450517454,134,55.70082702770319,35,14.4263744155452,970.0,801.0,1004.0,631.0,900.0
Shirish room,27.6797213,85.3933434,0,85.0,0.5,0.5,38,18.944575364443725,20,7.8260644195673645,25,10.513810998919077,147,60.72602697244268,50,21.728203912466384,621.0,629.0,629.0,522.0,581.0
Shiva Guest House,27.6718108,85.428603,17,85.0,0.7107448655251688,0.7107448655251688,65,31.445596253098525,179,57.04556722428763,174,72.85339512669316,249,103.23970031127408,124,48.3608724383357,7.0,18.0,74.0,107.0,73.0
Shiva ram house,27.6746056,85.4399017,0,85.0,0.5,0.5,38,17.790809893239697,111,35.059724770783944,95,40.96285520716262,228,95.57915714049903,101,40.48603973273932,689.0,367.0,361.0,288.0,310.0
Shivakoti Tea Shop,27.6754601,85.3975955,1,85.0,0.55053924601816,0.55053924601816,38,19.350669087453404,40,14.426653574386066,48,20.24719972072997,130,53.59815865055246,55,23.471517299896796,554.0,580.0,534.0,672.0,451.0
Shova Dairy,27.6643386,85.3916075,5,85.0,0.6306420557716643,0.6306420557716643,18,9.078224280978818,9,2.6712890724864025,10,4.6699318504167,51,21.946744920117084,29,12.376889387962743,1030.0,719.0,700.0,870.0,948.0
Shree Dolkha Khaja Ghar and Restaurant,27.7078514,85.4126141,13,85.0,0.6924208470843213,0.6924208470843213,1,0.7220158820719793,9,2.6933750230227655,4,1.8559560437611695,14,6.34697461479001,6,2.4032547180527892,1198.0,717.0,1023.0,1276.0,1279.0
Shreezan house,27.6809798,85.3988183,1,85.0,0.55053924601816,0.55053924601816,32,16.451309894456752,34,12.800517322247346,39,16.60763342385367,122,50.337843365020255,39,16.772249089976565,723.0,608.0,606.0,750.0,831.0
Shrestha Food &Cafe,27.6651056,85.3670338,2,85.0,0.5801028097535045,0.5801028097535045,25,12.947439797861305,2,0.8125108499600547,3,1.0444519779701318,38,16.13329474229203,21,8.415370300809125,868.0,996.0,1109.0,926.0,1112.0
Shrestha Khaja Ghar,27.6728164,85.3995381,10,85.0,0.6748370656573115,0.6748370656573115,28,14.801539023082528,49,17.632917661578006,48,20.310408843241653,74,31.527023840803444,48,20.157934245280146,787.0,509.0,528.0,829.0,680.0
Shreya Newari Khaja Ghar,27.674057,85.4421886,1,85.0,0.55053924601816,0.55053924601816,37,17.26042500090311,103,33.35417286353469,88,37.71203735776294,206,86.72894395506665,86,34.75128019637076,701.0,381.0,381.0,326.0,352.0
Shriyanka Burger Hub,27.6729162,85.42575,0,85.0,0.5,0.5,64,30.82748492990018,173,55.82123499392749,171,71.37211427524545,250,103.96874268060793,122,47.38489393036072,103.0,81.0,117.0,57.0,120.0
Shyam Khaja Ghar,27.6623595,85.4076821,0,85.0,0.5,0.5,11,5.3398057950053985,61,21.303197749666108,45,18.336765791520378,21,9.101968003731326,32,13.272575847657002,1089.0,465.0,592.0,1206.0,925.0
Shyam mahat pasal,27.6438815,85.458699,0,85.0,0.5,0.5,1,0.7220158820719793,2,0.648148148255144,4,1.7105994791981827,23,10.005883166654776,7,3.144539892427427,1198.0,1192.0,1036.0,1176.0,1254.0
Siddhapokhari Kirana Pasal,27.6711801,85.4200541,107,85.0,0.8413869212968332,0.8413869212968332,51,25.72924483799106,171,56.361139819634815,153,63.40823629151396,213,89.25341671837646,115,45.20421324813604,229.0,46.0,180.0,318.0,217.0
Simple Food Corner (SASA),27.6837882,85.4119169,1,85.0,0.55053924601816,0.55053924601816,7,4.236113738456518,42,15.773116781723884,38,15.844748964453126,26,10.446120670862806,24,9.767745986117784,1092.0,525.0,609.0,1161.0,1047.0
Sindhupalchok khaja ghar and coffee shop,27.6659175,85.4192133,0,85.0,0.5,0.5,48,24.234197407558447,146,47.25417194150822,138,57.060860087800094,162,68.30395790782508,102,39.28725467789871,298.0,271.0,250.0,368.0,323.0
Sip Station,27.6612344,85.3698012,2,85.0,0.5801028097535045,0.5801028097535045,16,8.124297887060042,2,0.8125108499600547,2,0.8001358629030645,38,16.480152691911606,16,6.384733774237038,1046.0,996.0,1173.0,911.0,1176.0
SISHIR RESORT,27.705148,85.447923,2,85.0,0.5801028097535045,0.5801028097535045,0,0.0,4,1.6111111112685184,3,1.7845839098692222,22,8.75085948709065,10,4.6614256639648515,1265.0,867.0,1029.0,1217.0,1221.0
Siwatol Community Building,27.677408,85.3872402,2,85.0,0.5801028097535045,0.5801028097535045,47,23.737100380861015,7,2.3809903716784513,12,4.528115769323183,157,65.37925027934459,54,23.125393039861947,317.0,735.0,704.0,384.0,474.0
Smart Coffee गफ Shop,27.7010827,85.3775345,0,85.0,0.5,0.5,8,3.5963651464388606,0,0.0,1,0.3939914982044257,28,11.782618602910684,22,9.027678847208698,1113.0,1261.0,1194.0,1125.0,1079.0
Sneha's Cake Spot,27.685249,85.3780652,0,85.0,0.5,0.5,38,19.168421035613505,2,0.8099228582392453,8,3.0261021487395148,131,54.165787267156546,42,17.382189905848282,608.0,1144.0,953.0,652.0,808.0
Special coffee shop and khaja ghar,27.6741193,85.3663206,0,85.0,0.5,0.5,28,14.58768646983564,2,0.8125108499600547,4,1.6772337972452762,34,14.27929655667175,30,11.733519348553362,791.0,996.0,1041.0,1022.0,967.0
SR dairy bakery & coffee shop,27.6698005,85.3879422,4,85.0,0.6173484952239897,0.6173484952239897,31,14.991282233477367,7,2.4417617719067644,13,5.893940713987311,136,56.53670558938618,43,18.490029256521193,785.0,728.0,667.0,619.0,769.0
Srijana home Bhaktapur,27.6772415,85.3682124,0,85.0,0.5,0.5,28,14.58768646983564,1,0.4646847629896704,4,1.6772337972452762,41,17.0943199942095,31,12.107428930301037,791.0,1207.0,1041.0,902.0,954.0
Star Restaurant & Guest House,27.6348384,85.4284282,1,85.0,0.55053924601816,0.55053924601816,0,0.0,2,0.5770685725503802,0,0.0,23,11.003624194486889,8,3.813089756351379,1265.0,1195.0,1296.0,1147.0,1236.0
Stick Fast Food,27.671189,85.4208855,2,85.0,0.5801028097535045,0.5801028097535045,51,25.72924483799106,170,55.58942683069854,146,60.592098552875214,227,95.24416509325276,115,44.83528558551478,229.0,101.0,200.0,289.0,219.0
Stunt bums,27.6644841,85.4090714,0,85.0,0.5,0.5,16,8.1158859596237,82,29.50975424783937,61,24.512439965264562,29,12.327603792963547,40,16.229652405565993,1048.0,409.0,449.0,1115.0,856.0
Subecchya Restaurant (Shree Ram Birbal),27.6767355,85.4056893,1,85.0,0.55053924601816,0.55053924601816,19,10.033401068726926,60,21.469210398290706,46,19.857174869317227,36,15.630507102100351,36,15.013456154124844,973.0,458.0,561.0,979.0,889.0
Subechhya Restaurant,27.6732465,85.4037988,0,85.0,0.5,0.5,18,9.686178846491394,60,21.024975623555083,46,19.812389720334263,28,12.59549303704735,41,17.234212908923816,978.0,474.0,563.0,1091.0,819.0
Sudhha MoMo,27.6728872,85.4296237,0,85.0,0.5,0.5,64,31.102161909654388,173,55.02496591829111,177,74.0968632081618,247,102.57252485498859,125,48.826011192184296,55.0,140.0,51.0,138.0,33.0
Sudip,27.6846682,85.3947168,0,85.0,0.5,0.5,28,13.775471249463852,14,5.529256306699638,15,6.7268443152189175,132,54.60699637085652,34,14.50785887881139,842.0,665.0,649.0,647.0,896.0
sujan1234,27.6577909,85.4323594,0,85.0,0.5,0.5,36,16.74348773152697,85,25.75874398852146,65,27.49454551590614,101,41.064949018810104,35,13.371356735454885,717.0,432.0,436.0,798.0,924.0
Sujit bakrey,27.6599618,85.4317119,0,85.0,0.5,0.5,43,21.103074248528056,113,36.04606020339332,87,35.51823603559073,185,77.36828438274989,58,22.040306461185956,426.0,359.0,409.0,352.0,557.0
Suku Lasa Bhoye Chhen & Sekuwa,27.6776624,85.3963624,3,85.0,0.6010784920363198,0.6010784920363198,40,20.504185985760266,33,12.206887637578042,40,17.228976214033015,142,58.78100327239029,53,22.53980784291365,487.0,613.0,601.0,582.0,518.0
Sukul,27.6714524,85.431381,0,85.0,0.5,0.5,64,31.102161909654388,174,55.33193587526449,179,75.6456887611889,246,102.12887292477498,125,49.00789337578934,55.0,128.0,3.0,157.0,30.0
Sukul Dhoka ko Michael Momo,27.670709,85.4092365,2,85.0,0.5801028097535045,0.5801028097535045,28,14.416817821539734,87,31.133510139063535,89,37.513483658523796,39,16.394395572427165,54,22.253637463391893,823.0,396.0,384.0,916.0,543.0
Sukuldhoka_ newar_khaja_ghar,27.6723944,85.4303515,0,85.0,0.5,0.5,64,31.102161909654388,174,55.41385480722629,178,74.97902209452222,247,102.55046603144118,125,48.69519742706907,55.0,119.0,26.0,143.0,44.0
Suman cold store,27.6769336,85.42285,0,85.0,0.5,0.5,54,27.782487193215214,154,50.89160670802826,146,61.35258243808249,233,97.24076869319944,115,44.48930808004849,182.0,222.0,193.0,263.0,234.0
Suman khajafram,27.6933677,85.412955,0,85.0,0.5,0.5,2,1.2934989838224116,17,5.332744499727166,13,5.426648429537621,13,4.970708852243116,7,2.800502390087628,1175.0,671.0,674.0,1304.0,1264.0
Suman Tamang Shop,27.666443,85.4248226,0,85.0,0.5,0.5,55,26.46136949812307,160,51.127059709802126,138,57.980296194382674,248,103.58024223515896,112,43.73259701689314,213.0,217.0,242.0,85.0,248.0
Sunaapati Bhojanaalaya and Sekuwa Corner,27.6742856,85.3744577,1,85.0,0.55053924601816,0.55053924601816,42,21.26607106655829,3,1.1577489452096297,9,3.4221855949294655,147,60.603983438645216,56,22.828347875639754,402.0,921.0,874.0,524.0,496.0
Sunapati Ramechhap Khaja Ghar,27.6702942,85.4112787,1,85.0,0.55053924601816,0.55053924601816,31,16.370902891187576,109,37.65404350206797,112,46.82545843542977,56,23.26422330415849,65,26.267449981832236,726.0,349.0,335.0,859.0,379.0
Sunil khaja ghar,27.6752491,85.4434855,0,85.0,0.5,0.5,31,15.220204348823586,91,29.93303715134207,82,35.07128324485803,173,72.41924407986875,66,26.886612811635363,764.0,406.0,411.0,359.0,377.0
Suraj's home,27.6634284,85.4303185,0,85.0,0.5,0.5,54,26.084193096092438,151,48.565657087519384,147,61.54621403729746,254,106.28457746596845,107,41.707284969358376,219.0,265.0,192.0,13.0,290.0
Suravi Dairy,27.6665326,85.3738727,2,85.0,0.5801028097535045,0.5801028097535045,36,18.546612686054043,2,0.8125108499600547,6,2.3078598137242223,65,27.52002032153878,39,16.220284529171746,653.0,996.0,1000.0,842.0,857.0
Suresh coffee shop,27.6775854,85.4302684,0,85.0,0.5,0.5,57,28.085227062667695,161,52.801471479089116,154,66.1089390892948,241,100.39176072989616,116,45.68063306819367,170.0,192.0,166.0,217.0,194.0
Suresh Shrestha Khaja Ghar,27.6623348,85.3813702,0,85.0,0.5,0.5,18,9.356994226490306,2,0.8125108499600547,4,1.602978133782509,44,18.827980842503713,27,11.84987434912043,1017.0,996.0,1084.0,889.0,965.0
SURYA VINAYAK BAKERY AND FOODS,27.670018,85.3676968,1,85.0,0.55053924601816,0.55053924601816,28,14.58768646983564,2,0.8125108499600547,4,1.6772337972452762,41,17.503663982853496,25,10.130154171664929,791.0,996.0,1041.0,900.0,1029.0
Suryabinayak bhaktapur,27.66532,85.4254412,0,85.0,0.5,0.5,53,25.217761071358616,156,49.40288357945255,136,56.98275827396495,244,101.83860426560045,112,43.73259701689314,254.0,250.0,252.0,167.0,248.0
Suryabinayak Tea Shop,27.6630311,85.4325736,1,85.0,0.55053924601816,0.55053924601816,57,27.563040276859677,154,49.07632121345222,143,59.842069980031056,251,104.62620395112334,102,40.102667069332156,191.0,256.0,215.0,43.0,316.0
"suryabinayak,5 katunje",27.6683542,85.4044251,1,85.0,0.55053924601816,0.55053924601816,17,9.11469574474096,61,21.231010226804848,45,18.96743486485721,23,10.361811558780623,38,15.87045031981251,1019.0,466.0,580.0,1164.0,870.0
"Suryabinayak-4, Naya Basti, Bagar.",27.6684272,85.3838046,0,85.0,0.5,0.5,28,13.3686046156693,2,0.8051949217581521,8,2.961620030054819,127,52.38168733535663,38,16.015917158832945,858.0,1177.0,959.0,711.0,864.0
Surybanyak,27.6668246,85.425633,0,85.0,0.5,0.5,53,25.217761071358616,168,54.062522364738186,143,59.93700667539614,255,106.42947257392036,116,45.286670640930446,254.0,178.0,212.0,4.0,211.0
Sushila Kirana and Cafe,27.6849654,85.3839594,7,85.0,0.6516177380544796,0.6516177380544796,32,15.936991266457632,3,1.1584352382359575,9,3.3897385124034267,138,57.12239445727029,46,19.026990842023743,749.0,914.0,939.0,610.0,740.0
Sushmita Khaja Ghar,27.6696088,85.4127312,1,85.0,0.55053924601816,0.55053924601816,30,16.273374553272657,128,44.435787223417265,123,51.59069756368829,76,31.110080245859596,74,28.82777665653209,731.0,300.0,311.0,832.0,369.0
Suzan cafe,27.6510401,85.427488,0,85.0,0.5,0.5,1,0.3488375419983323,19,5.732997442030554,13,5.135410115867837,34,15.448431594027113,15,6.066375921622501,1264.0,657.0,686.0,998.0,1179.0
SUZZANE FOOD CAFE,27.6698033,85.4105413,1,85.0,0.55053924601816,0.55053924601816,31,16.370902891187576,102,35.80086259967281,104,43.40007699916417,49,20.567707576360714,62,25.126875965344507,726.0,361.0,357.0,876.0,389.0
Sweta Khaja Ghar,27.6992486,85.4115355,0,85.0,0.5,0.5,1,0.7220158820719793,17,5.545757515645764,10,4.0547094470505805,13,5.118420788762672,6,2.322882213677862,1198.0,664.0,775.0,1303.0,1286.0
Swiss Tea House,27.6623983,85.4227701,4,85.0,0.6173484952239897,0.6173484952239897,43,21.309950143919522,136,43.79357120394044,119,49.60000591911207,186,77.54098741892221,95,36.358589045449,400.0,304.0,324.0,351.0,347.0
Syryabinayak Bhaktapur,27.6599178,85.4259639,0,85.0,0.5,0.5,42,20.41455881215084,120,38.83129528554238,108,45.04943742773804,172,72.1568670882098,77,28.978692298571424,496.0,339.0,346.0,362.0,368.0
Ta Nani Cafe,27.677763,85.385635,0,85.0,0.5,0.5,48,23.976494320260898,4,1.623120001225628,11,4.008624925528838,157,65.34939967709279,56,23.929510898992,307.0,815.0,779.0,385.0,411.0
Taj Sekuwa And Pakku House,27.6735913,85.3650429,10,85.0,0.6748370656573115,0.6748370656573115,27,13.942202427431072,2,0.8125108499600547,3,1.0444519779701318,29,12.347342939544241,25,9.765522392687169,835.0,996.0,1109.0,1099.0,1048.0
Takila tea sallaghari outlet,27.6701624,85.4075394,0,85.0,0.5,0.5,21,10.926884010577307,80,28.892327756175582,71,30.537052328956293,31,13.469148690004854,45,18.846725271932296,956.0,418.0,429.0,1058.0,755.0
Taleju Grand Hotel - Bhaktapur,27.6726564,85.4289499,17,85.0,0.7107448655251688,0.7107448655251688,65,31.445596253098525,176,56.319712441479474,175,73.29783957121167,248,102.92177986126039,124,48.409344525455126,7.0,48.0,66.0,122.0,67.0
Tamidewa stick food,27.6786489,85.3855453,1,85.0,0.55053924601816,0.55053924601816,48,23.976494320260898,4,1.623120001225628,10,3.6690546275004188,157,65.2096071659075,55,23.691985756606346,307.0,815.0,842.0,387.0,439.0
target,27.6953509,85.4718954,1,85.0,0.55053924601816,0.55053924601816,0,0.0,0,0.0,0,0.0,22,8.959075815929733,12,5.18169042324418,1265.0,1261.0,1296.0,1208.0,1210.0
Tas-ka Bar,27.6702897,85.4285822,15,85.0,0.7021569840726396,0.7021569840726396,65,31.445596253098525,179,57.05927092806633,174,73.1110305072801,249,103.39999546796861,125,48.48846736887058,7.0,16.0,72.0,90.0,52.0
Tasty mo mo center,27.6804904,85.3859317,3,85.0,0.6010784920363198,0.6010784920363198,46,23.12751468136753,4,1.623120001225628,10,3.6690546275004188,153,63.52923037973116,52,22.479038666879923,332.0,815.0,842.0,428.0,522.0
Tea shop,27.670376,85.4284829,0,85.0,0.5,0.5,65,31.445596253098525,179,57.05927092806633,174,73.1110305072801,249,103.39999546796861,125,48.48846736887058,7.0,16.0,72.0,90.0,52.0
tea shop and khaja ghar,27.6942425,85.460264,2,85.0,0.5801028097535045,0.5801028097535045,0,0.0,4,1.8253968255117157,1,0.35000000001583337,27,10.79591702181606,24,10.541363851162593,1265.0,797.0,1277.0,1150.0,1008.0
Teentalle Cafe,27.698582,85.3732139,0,85.0,0.5,0.5,8,3.5963651464388606,0,0.0,1,0.3939914982044257,30,12.69812663102854,22,9.027678847208698,1113.0,1261.0,1194.0,1080.0,1079.0
Temple Terrace Restaurant,27.6714191,85.4293764,1,85.0,0.55053924601816,0.55053924601816,65,31.445596253098525,175,55.570265145530406,176,74.23151360900944,250,103.75217991884816,126,49.061864093765735,7.0,104.0,43.0,68.0,5.0
The 12 Piece Mo:Mo Station,27.6968795,85.3798116,9,85.0,0.6678877412421497,0.6678877412421497,12,5.993490471510173,1,0.34523809524957483,1,0.3939914982044257,37,16.057486390468867,23,9.408631228201894,1070.0,1224.0,1194.0,959.0,1066.0
The Bakery House,27.6991462,85.3679334,0,85.0,0.5,0.5,7,3.0919720488479356,0,0.0,1,0.3939914982044257,23,9.745567714983807,14,5.643065775993247,1145.0,1261.0,1194.0,1184.0,1188.0
The Guras Restaurant,27.6512599,85.4184038,2,85.0,0.5801028097535045,0.5801028097535045,2,0.4923423423669412,18,5.548833800230248,8,3.701766781749857,36,16.519956489360414,20,8.662072169068828,1262.0,663.0,841.0,910.0,1109.0
